,id,valid,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,size,pre_pt_position,post_pt_position,ctr_pt_position,pial_distances,cortex_layer,is_pre_tuned
3050,34616616,t,79253416941242949,864691135510804432,79253416941234824,864691135785592004,4968,[105380 196360  17668],[105382 196352  17660],[105396 196372  17661],"[351.46038255591196, 422.51802014188905, 706.7200000000001]",L5,nan
3094,41091875,t,79746204711504293,864691135609761543,79746135992031684,864691135785592004,10496,[108744 197894  20676],[108750 197808  20675],[108792 197826  20681],"[364.33039077593486, 429.80343848379243, 827.0400000000003]",L5,nan
3116,67337556,t,82069266287021663,864691137197138497,82069266287014218,864691135785592004,13588,[125742 204756  18114],[125700 204744  18107],[125744 204740  18109],"[429.6714098616511, 463.0728838179134, 724.5600000000002]",L5,nan
3137,113037026,t,85376803488729566,864691135058726811,85376803488726206,864691135785592004,12316,[149788 206322  18467],[149824 206452  18470],[149746 206392  18465],"[524.9434571303364, 477.69603536720103, 738.6800000000002]",L5,nan
3157,60396881,t,81153098156413057,864691136296658715,81153098222954815,864691135785592004,11288,[119036 194740  17919],[119062 194726  17922],[119016 194693  17910],"[406.4412909574803, 420.8234737901026, 716.7600000000001]",L5,nan
3176,61583550,t,81365029223566261,864691135345417887,81365029223562069,864691135785592004,4388,[120354 200758  19060],[120380 200648  19059],[120358 200686  19056],"[409.5952163663984, 445.2633576383328, 762.4000000000001]",L5,nan
3179,33428081,t,78831066969948743,864691135348247511,78831066969951936,864691135785592004,4748,[101926 195648  17012],[101930 195726  17013],[101998 195686  17012],"[337.9451761624218, 418.4767138999222, 680.4800000000001]",L5,nan
3189,104249017,t,84743690882866485,864691135406673650,84743690882857438,864691135785592004,1408,[145102 207882  18306],[145130 207904  18301],[145179 207964  18305],"[505.7269318745592, 482.27864304123125, 732.2400000000001]",L5,nan
3231,82069100,t,81153166606924226,864691135855561262,81153166606912571,864691135785592004,5348,[118878 195050  15378],[118892 195076  15376],[118909 195084  15380],"[405.70362278727924, 422.00367278631984, 615.1200000000001]",L5,nan
3254,39049740,t,79675629473218273,864691135754544082,79675560753749964,864691135785592004,3116,[108228 196346  17988],[108184 196264  17981],[108192 196332  17985],"[362.81391327816704, 423.4551114601773, 719.5200000000001]",L5,nan
3263,46630390,t,80450029323874950,864691135557935300,80450029323863597,864691135785592004,7052,[113966 199132  18715],[113990 199116  18703],[113944 199102  18708],"[384.70731039158886, 436.55710378325597, 748.6000000000001]",L5,nan
3267,81745753,t,82983922455150847,864691136716076398,82983922455139847,864691135785592004,9412,[132578 203568  17487],[132552 203552  17487],[132536 203554  17490],"[457.3255217758087, 460.72215324227346, 699.4800000000001]",L5,nan
3323,67327049,t,82139978628695138,864691136756897646,82139978628689159,864691135785592004,5576,[126060 207120  18231],[126006 207122  18231],[126055 207131  18233],"[430.114424814202, 472.603762987844, 729.2400000000001]",L5,nan
3350,105562619,t,84883947066377210,864691135617736335,84883947066383619,864691135785592004,3696,[146338 204300  16246],[146308 204302  16248],[146340 204306  16245],"[511.9008859440133, 468.4360633991173, 649.8400000000001]",L5,nan
3358,66894992,t,82067204635586636,864691137196927041,82067204635589822,864691135785592004,5384,[125694 189294  17558],[125682 189302  17559],[125695 189348  17564],"[434.8705488570747, 401.44350022772767, 702.3200000000002]",L5,nan
3361,55130692,t,80523147316633171,864691135615759465,80523147316633188,864691135785592004,2492,[114478 219706  22045],[114440 219748  22041],[114458 219681  22039],"[379.5749481281195, 518.7184376185614, 881.8000000000003]",L5,nan
3376,59746392,t,81082935637383098,864691136309678938,81082935637365943,864691135785592004,3604,[118634 196242  18060],[118612 196224  18049],[118610 196226  18054],"[404.31577818052085, 426.66846510189964, 722.4000000000001]",L5,nan
3415,34933196,t,78832235536551438,864691136194170600,78832235536560767,864691135785592004,2896,[102164 204044  19525],[102052 203990  19534],[102118 204070  19527],"[335.96651505056775, 452.015888907731, 781.0000000000001]",L5,nan
3416,68158311,t,81929559926453722,864691136039357438,81929559926467950,864691135785592004,6488,[124910 212576  20794],[124898 212532  20795],[124896 212518  20790],"[423.6298422732551, 493.94379966235914, 831.7600000000002]",L5,nan
3438,41619470,t,79465554368754981,864691135490866151,79465554368740671,864691135785592004,2332,[106644 204252  20855],[106624 204166  20845],[106558 204197  20849],"[353.7458104624058, 454.4065538065815, 834.2000000000003]",L5,nan
3472,42041751,t,79536129136755943,864691136143651892,79536129136765716,864691135785592004,1208,[107072 205534  19524],[107086 205574  19532],[107084 205592  19530],"[355.0043611367289, 459.6642508499799, 780.9600000000002]",L5,nan
3494,94587147,t,84251040953981986,864691136031660219,84251040953991965,864691135785592004,8728,[141498 207316  18180],[141598 207348  18187],[141556 207361  18183],"[491.56310970844936, 478.76682105730146, 727.2000000000002]",L5,nan
3507,42042589,t,79677072783512426,864691136617114587,79677072783502270,864691135785592004,5664,[108096 207100  19487],[108224 207168  19484],[108166 207118  19486],"[358.53883104754135, 466.261404361121, 779.4800000000001]",L5,nan
3521,92287262,t,83688091000531198,864691135841087715,83688091000523157,864691135785592004,1324,[137604 207142  18172],[137650 207114  18163],[137695 207132  18168],"[476.10704148792473, 476.71593169839196, 726.8800000000001]",L5,nan
3582,41798053,t,79535235649556093,864691136010880675,79535235649552465,864691135785592004,444,[107102 199100  18703],[107160 199042  18696],[107174 199054  18702],"[357.36694469585365, 434.0366427890205, 748.1200000000001]",L5,nan
3638,60747599,t,81295003875783800,864691135614115019,81295003875785729,864691135785592004,1824,[120316 203234  17862],[120332 203340  17856],[120312 203276  17858],"[408.5806042961156, 455.1164222553358, 714.4800000000001]",L5,nan
3664,75094867,t,82211447018495298,864691136754557038,82211447018504655,864691135785592004,288,[126906 215414  19032],[126956 215478  19039],[126917 215464  19033],"[430.59406875114814, 505.9484533251939, 761.2800000000001]",L5,nan
3677,82068789,t,81082866582261268,864691135414990834,81082866582261180,864691135785592004,420,[118524 195574  15412],[118606 195490  15410],[118566 195502  15407],"[404.11033265798227, 423.9682843417894, 616.4800000000001]",L5,nan
3679,73406954,t,82631666484817769,864691135568915334,82631666484818704,864691135785592004,8268,[129688 200606  18310],[129688 200502  18312],[129666 200536  18313],"[446.8421323059424, 447.9117180731196, 732.4000000000001]",L5,nan
3696,23959032,t,78057423033746937,864691135654078146,78057423033755280,864691135785592004,2852,[ 96764 198630  16505],[ 96768 198686  16511],[ 96792 198642  16510],"[316.33615433672935, 428.55973248250683, 660.2000000000002]",L5,nan
3699,92735996,t,83479115206096744,864691135476103336,83479115206096837,864691135785592004,4180,[135744 223368  19277],[135716 223418  19290],[135746 223386  19282],"[463.03859660682804, 540.7245136572961, 771.0800000000002]",L5,nan
3736,27177031,t,78197679485898571,864691135445555346,78197679485903159,864691135785592004,25572,[ 97660 195256  16628],[ 97638 195216  16633],[ 97689 195109  16635],"[321.08277003881255, 415.42745501906825, 665.1200000000001]",L5,nan
3751,67337738,t,82069128847973293,864691135509088265,82139566311646804,864691135785592004,5948,[125904 203970  18041],[126008 203994  18045],[125938 203976  18042],"[430.59096168121323, 459.9973246084136, 721.6400000000001]",L5,nan
3782,82000520,t,82983991174742118,864691136617467355,82983991174740876,864691135785592004,12924,[132564 204214  17600],[132610 204150  17603],[132538 204142  17598],"[457.0445244334556, 463.2914396205487, 704.0000000000001]",L5,nan
3802,61371185,t,81295003942934205,864691135615758697,81365372687100009,864691135785592004,1088,[120334 203008  18380],[120388 203072  18380],[120386 203022  18382],"[408.73111910582213, 454.2221374617386, 735.2000000000002]",L5,nan
3851,54173166,t,80520672946047056,864691135975444803,80591041690220016,864691135785592004,756,[114662 201116  18786],[114738 201080  18794],[114680 201082  18789],"[386.7890484566309, 444.7055464951215, 751.4400000000002]",L5,nan
3870,54972579,t,80801666819313034,864691135490216039,80801666819317285,864691135785592004,1708,[116762 197378  18276],[116706 197462  18269],[116784 197452  18278],"[396.4602365861645, 430.542551608334, 731.0400000000001]",L5,nan
3877,94585629,t,83899197233063690,864691136088938807,83899197233053641,864691135785592004,8456,[138882 207440  18168],[138906 207494  18160],[138838 207442  18165],"[481.0956991392145, 478.3489359354433, 726.7200000000001]",L5,nan
3918,83241349,t,83054016254476138,864691135278245025,83054016254485725,864691135785592004,4328,[133010 201676  17139],[132916 201730  17143],[132960 201684  17140],"[459.70654087522547, 453.3335568905831, 685.5600000000002]",L5,nan
3934,67354111,t,82070297146221010,864691134885064954,82070297146235593,864691135785592004,3988,[125538 212392  18581],[125474 212516  18590],[125494 212468  18584],"[426.1964299815238, 493.42953559034567, 743.2400000000001]",L5,nan
3956,84665784,t,83124935022707689,864691135385683285,83125003742183138,864691135785592004,2960,[133288 205978  18994],[133304 206032  19004],[133268 206019  18999],"[459.3145333583018, 470.57299244128126, 759.7600000000001]",L5,nan
3964,48108738,t,80098048163924767,864691135570746605,80098048163919352,864691135785592004,14656,[111264 197890  18584],[111372 197960  18582],[111290 197934  18582],"[374.37342782458364, 430.66602925551933, 743.3600000000001]",L5,nan
3994,83202000,t,83125553498379375,864691135404005358,83125622217880034,864691135785592004,2164,[133264 210600  19415],[133220 210676  19403],[133246 210652  19412],"[457.6075632953664, 488.98227306829773, 776.6000000000001]",L5,nan
4011,54429633,t,80732672196296859,864691135589395396,80732672196292265,864691135785592004,16440,[115824 207776  16262],[115924 207852  16261],[115888 207816  16256],"[389.09753242656376, 471.6492731445766, 650.4800000000001]",L5,nan
4071,108663277,t,85376871939798868,864691135341046725,85376871939798845,864691135785592004,4112,[150020 206752  16441],[149912 206750  16439],[149962 206794  16446],"[525.7180179326394, 479.4903707771886, 657.6400000000001]",L5,nan
4079,86747112,t,83756810208919410,864691135837184659,83756810208925580,864691135785592004,4676,[137968 194882  16190],[137976 194852  16196],[138036 194906  16191],"[481.83161859269137, 427.98944246541345, 647.6000000000001]",L5,nan
4101,66895079,t,82067135916054885,864691135454051178,82067135916058516,864691135785592004,2636,[125844 189020  17510],[125836 189112  17515],[125838 189078  17512],"[435.5637883699812, 400.4039642842677, 700.4000000000001]",L5,nan
4117,58540540,t,81223466833554477,864691135491201119,81223398114015939,864691135785592004,5528,[119764 194344  17394],[119840 194228  17386],[119822 194276  17387],"[409.4802646148358, 419.4992989112064, 695.7600000000001]",L5,nan
4137,82416677,t,81154266320425307,864691136118779160,81083828856664273,864691135785592004,10460,[118820 202992  17361],[118698 202846  17355],[118762 202918  17355],"[402.70374198171436, 453.6305658229809, 694.4400000000002]",L5,nan
4148,35001293,t,79184079257654097,864691135406037234,79184079257657449,864691135785592004,4292,[104708 204448  19748],[104780 204386  19753],[104750 204418  19745],"[345.96294861806916, 454.5126363780475, 789.9200000000003]",L5,nan
4175,108663659,t,85447240683991994,864691135556948932,85447240683976028,864691135785592004,1064,[150418 206738  16451],[150466 206766  16440],[150450 206742  16445],"[527.3088406135953, 479.5733358165497, 658.0400000000001]",L5,nan
4220,68124690,t,81788410054237715,864691135508925705,81788410054237903,864691135785592004,1132,[123882 209348  20338],[123878 209430  20334],[123844 209366  20333],"[420.6588446250596, 480.7225493064201, 813.5200000000002]",L5,nan
4256,59792097,t,81575447992983323,864691137196876353,81575379273496124,864691135785592004,1456,[121980 195288  17093],[121942 195224  17084],[121914 195290  17085],"[417.98143433410587, 424.0334785949161, 683.7200000000001]",L5,nan
4264,35559191,t,79255341288090883,864691136618494861,79255341288094435,864691135785592004,7112,[105238 210964  19394],[105206 210958  19399],[105206 210976  19400],"[345.8032540990487, 480.66222516373585, 775.7600000000001]",L5,nan
4277,55131523,t,80593516060776049,864691136266709492,80593516060789286,864691135785592004,2644,[114972 219348  22018],[114900 219426  22029],[114936 219422  22022],"[381.6682358751635, 517.4641065585633, 880.7200000000003]",L5,nan
4302,112546081,t,85377215537194190,864691136723536125,85447584281358823,864691135785592004,8092,[150048 209096  16464],[150084 209160  16457],[150059 209080  16454],"[525.0124194948236, 488.8404537096845, 658.5600000000002]",L5,nan
4323,68124367,t,81718041310057547,864691135865597829,81718041310046892,864691135785592004,12220,[123280 209126  20346],[123156 209238  20337],[123232 209192  20340],"[418.33740209161454, 479.62805738597837, 813.8400000000003]",L5,nan
4343,27177113,t,78197404608103947,864691136418608791,78197404608101515,864691135785592004,6396,[ 97700 192820  16718],[ 97784 192802  16722],[ 97772 192852  16718],"[322.09140674784044, 405.73447879970183, 668.7200000000001]",L5,nan
4381,48110232,t,80309223115998085,864691136174955270,80309223115993333,864691135785592004,2236,[112822 198584  18655],[112856 198442  18650],[112840 198518  18651],"[380.33976884122393, 433.9746203262255, 746.2000000000002]",L5,nan
4398,78741962,t,82983647510204736,864691136134417547,82983647510202543,864691135785592004,2592,[132420 201706  17035],[132452 201586  17023],[132404 201664  17031],"[457.3450626985993, 453.24741270146967, 681.4000000000001]",L5,nan
4411,81746195,t,83124385065612842,864691135520126660,83124385065613817,864691135785592004,9200,[133200 201810  17497],[133212 201714  17499],[133228 201778  17497],"[460.4169333676624, 453.93375561324854, 699.8800000000001]",L5,nan
4437,94585582,t,83899197233050176,864691135155559268,83828828488871079,864691135785592004,1576,[138790 207388  18154],[138776 207450  18164],[138738 207392  18157],"[480.74722788480824, 478.1096541249091, 726.1600000000001]",L5,nan
4462,61180313,t,81365441473286389,864691136099762037,81435810217461974,864691135785592004,3688,[120850 203954  18527],[120868 203852  18522],[120884 203924  18525],"[410.45746763212634, 458.1716276523489, 741.0800000000002]",L5,nan
4469,67519607,t,81928391359826927,864691136039632894,81928391359827772,864691135785592004,11108,[124532 203690  18235],[124452 203618  18233],[124486 203664  18235],"[425.2214596099631, 458.40327583035156, 729.4000000000001]",L5,nan
4474,105562444,t,84883947066458840,864691135748595753,84883947066469667,864691135785592004,3164,[146154 204096  16322],[146086 204022  16334],[146120 204072  16329],"[511.2388057322998, 467.559021898812, 652.8800000000001]",L5,nan
4518,66891941,t,81715223475731337,864691136723493629,81715223475733228,864691135785592004,11384,[123342 188364  17573],[123308 188216  17576],[123324 188294  17572],"[425.8225685004488, 396.91769472305634, 702.9200000000002]",L5,nan
4523,67635190,t,81999928402176464,864691135162481965,81999928402169143,864691135785592004,13844,[125288 212556  18706],[125348 212628  18696],[125302 212614  18700],"[425.1430611161896, 493.9958835695462, 748.2400000000001]",L5,nan
25,89693583,t,83828897342516603,864691135883859312,83828897342525125,864691135785592004,2772,[138458 207568  19129],[138426 207578  19136],[138407 207561  19133],"[479.36152919096406, 478.71117148116633, 765.1600000000001]",L5,nan
