,id,valid,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,size,pre_pt_position,post_pt_position,ctr_pt_position,pial_distances,cortex_layer,is_pre_tuned
147639,231119636,t,94666028147517930,864691135544533288,94666028147506753,864691136534887842,6840,[217282 210372  23964],[217216 210358  23952],[217242 210334  23956],"[792.4801939098413, 517.364348280329, 958.5600000000003]",L5,nan
147688,72953951,t,82207461960113695,864691135876025939,82207461960126882,864691136534887842,8360,[126694 185720  24315],[126680 185684  24329],[126626 185708  24322],"[440.10130614776216, 387.5505237947987, 972.6000000000003]",L5,nan
147765,61314226,t,81016896421602521,864691135876170067,81016896421610948,864691136534887842,1752,[118124 228486  19680],[118116 228442  19689],[118152 228442  19685],"[391.0425419197918, 554.9758747677754, 787.2000000000003]",L5,nan
147789,217246776,t,93609465856814597,864691136881585262,93609534576267796,864691136534887842,232,[209562 202950  21080],[209494 202988  21087],[209514 203002  21081],"[764.3051813234608, 485.0979507473335, 843.2000000000003]",L5,nan
147807,334161314,t,103248472182118400,864691135373424072,103248472182115044,864691136534887842,5204,[279722 191530  22757],[279762 191644  22753],[279713 191616  22757],"[1047.8585357246411, 464.05116458320543, 910.2800000000002]",L5,nan
147830,500265996,t,118164378473739063,864691135769302461,118234747217923145,864691136534887842,356,[388620 174384  25062],[388730 174302  25053],[388706 174348  25056],"[1487.7704661164264, 433.6924917042191, 1002.4800000000002]",L5,nan
147914,134873504,t,86716146963040568,864691135463677253,86716146963045094,864691136534887842,664,[159456 223672  25374],[159512 223656  25384],[159475 223605  25379],"[557.4196899482528, 550.2024342983055, 1014.9600000000003]",L5,nan
147960,89472436,t,83405517250238958,864691135382718682,83405585969700443,864691136534887842,14256,[135528 199308  23622],[135610 199382  23617],[135570 199420  23614],"[470.56575306971143, 444.7754333512125, 944.8800000000002]",L5,tuned
147981,147857372,t,87906299580851488,864691135117781725,87906299580849155,864691136534887842,10732,[168330 178368  25598],[168192 178284  25594],[168270 178348  25593],"[608.574632029477, 372.7696961334827, 1023.9200000000003]",L5,nan
148067,176307524,t,90308182731719289,864691135593529899,90308182731723076,864691136534887842,4552,[185700 247804  25517],[185706 247832  25521],[185702 247846  25518],"[653.583255039186, 655.5123773663836, 1020.6800000000003]",L6,nan
148111,137685246,t,87630322094885841,864691135415802298,87630322094870960,864691136534887842,4416,[166226 218878  24805],[166194 219012  24793],[166256 218958  24803],"[586.0679408955064, 533.4595822813047, 992.2000000000003]",L5,nan
148150,132779586,t,86992880295539981,864691136116458148,86992880295545362,864691136534887842,4056,[161784 188590  25106],[161726 188480  25107],[161780 188538  25111],"[578.9266460451764, 411.2200189809532, 1004.2400000000002]",L5,nan
148181,169112321,t,89676650941372120,864691135475145202,89676650941380132,864691136534887842,6212,[181094 261296  26721],[181174 261158  26729],[181112 261222  26723],"[630.525742796938, 707.6692554286162, 1068.8400000000001]",L6,nan
148205,217716349,t,93888948304433073,864691135807630109,93888948304442803,864691136534887842,11624,[211754 187900  23833],[211768 188020  23834],[211716 188019  23830],"[778.2865921497381, 425.89121147462185, 953.3200000000003]",L5,nan
148245,119377852,t,85729610221958645,864691136973858844,85729541502471732,864691136534887842,10948,[152338 213228  25752],[152400 213154  25744],[152356 213222  25744],"[532.6970528132108, 506.10390628331334, 1030.0800000000002]",L5,nan
148372,190339224,t,91640516147491819,864691136286605251,91640516147496208,864691136534887842,14696,[195478 213108  26661],[195576 213174  26663],[195518 213178  26662],"[704.6422446724413, 520.6653277967653, 1066.4400000000003]",L5,nan
148404,98015658,t,84108655204773497,864691136418871703,84108655204762083,864691136534887842,14272,[140352 195204  25802],[140348 195136  25798],[140282 195156  25795],"[491.2190746370353, 430.1036583993972, 1032.0800000000002]",L5,nan
148418,143494434,t,88036109665732900,864691135230559952,88106547129291242,864691136534887842,596,[169456  96890  17803],[169572  97004  17802],[169524  96950  17805],"[641.4665953800571, 48.490439154341004, 712.1200000000001]",L1,nan
148520,245645213,t,95859891549357028,864691135081913591,95859891549363237,864691136534887842,12744,[226102 192416  23114],[226152 192508  23115],[226160 192466  23117],"[833.8858169256259, 448.88851488872484, 924.5600000000003]",L5,nan
148578,162547265,t,89394763513764900,864691136051153139,89394832233243982,864691136534887842,3308,[179164 258234  25861],[179220 258296  25855],[179238 258240  25856],"[623.9026032648432, 694.7950204323765, 1034.4400000000003]",L6,nan
148674,54675722,t,80659968197752870,864691136601931729,80659968197744494,864691136534887842,13256,[115592 190564  25392],[115626 190558  25384],[115540 190534  25387],"[394.1735623234253, 402.9823800410864, 1015.6800000000003]",L5,nan
148772,234993929,t,95512102076624987,864691136832512622,95512102076629938,864691136534887842,4188,[223444 222726  21919],[223384 222718  21927],[223399 222766  21919],"[812.7275126447884, 568.7405202284749, 876.7600000000002]",L5,nan
148773,49476736,t,80244489436041997,864691136311731517,80244558155497147,864691136534887842,14468,[112632 240726  19199],[112672 240872  19189],[112646 240802  19197],"[364.89099162718696, 601.8349298296666, 767.9600000000002]",L6,nan
148920,397696267,t,108942567890199797,864691135341123525,108942567890204404,864691136534887842,204,[321504 148486  21686],[321416 148484  21685],[321482 148469  21689],"[1229.3566903906394, 307.0965112184915, 867.4400000000003]",L4,nan
148945,97589413,t,84109479838783348,864691135776102317,84109479838786955,864691136534887842,27892,[140824 200920  26098],[140776 200938  26103],[140842 200968  26101],"[491.10716132485004, 453.0452040188744, 1043.9200000000003]",L5,nan
148979,148741671,t,88049305080155945,864691135509028105,87978936336023646,864691136534887842,9024,[169014 195004  27465],[168948 194906  27458],[169008 194964  27457],"[605.5005289780559, 439.2989342354573, 1098.6000000000004]",L5,nan
149016,245171727,t,95931359604284548,864691136175363078,95931359604277126,864691136534887842,204,[226394 200802  21985],[226350 200806  21979],[226354 200818  21981],"[832.1258200982697, 482.4066677490436, 879.4000000000002]",L5,nan
149035,129752823,t,86914609080139027,864691135564531991,86914609080140837,864691136534887842,3552,[161086 129538  27334],[161068 129634  27334],[161062 129608  27330],"[596.7321541310432, 175.66752290034674, 1093.3600000000004]",L2/3,nan
149088,326601140,t,102683460241626791,864691135888784009,102683460241625458,864691136534887842,13028,[275992 176190  19591],[275910 176258  19589],[275940 176226  19590],"[1038.3431872041087, 401.62429422650087, 783.6400000000001]",L5,nan
149151,474579622,t,114932707775149232,864691135118157277,114932707775135801,864691136534887842,1644,[364680 213778  25737],[364716 213784  25734],[364778 213796  25732],"[1378.6412085079558, 582.3228335252084, 1029.4800000000002]",L6,nan
149155,140503786,t,87346029821148919,864691135348635095,87346029821159575,864691136534887842,4676,[164206 197924  26519],[164192 197886  26530],[164191 197864  26523],"[585.3237334690629, 449.25830906464597, 1060.7600000000002]",L5,nan
149256,128678647,t,87128326585846023,864691135181698562,87128326585840846,864691136534887842,8008,[162434 148888  26938],[162450 148984  26933],[162406 148942  26935],"[595.3577814544851, 253.24293629754317, 1077.5200000000002]",L2/3,nan
149521,180099079,t,90716994093426712,864691136105666265,90716994093421137,864691136534887842,2096,[188646 148016  19358],[188662 147886  19356],[188642 147954  19360],"[700.1108023907124, 258.90631450620566, 774.3200000000002]",L2/3,nan
149522,160228254,t,89173486060496885,864691136952172255,89173486060499005,864691136534887842,7080,[177376 182242  20206],[177348 182298  20214],[177340 182286  20214],"[643.2703755956111, 391.3603725706936, 808.2400000000002]",L5,untuned
149535,97290473,t,84175587169909872,864691135403760110,84175587169921096,864691136534887842,7532,[141064 169348  19809],[141176 169292  19816],[141126 169340  19811],"[503.07023267513443, 327.3214374993018, 792.3600000000002]",L4,nan
149576,183533855,t,90655215820719594,864691135440776776,90655215820721527,864691136534887842,14832,[187960 211826  23473],[188032 211908  23474],[187982 211882  23475],"[675.1316123602363, 512.9358938890433, 938.9200000000003]",L5,nan
149607,65091548,t,81857061147142677,864691135567897836,81857061147138958,864691136534887842,14708,[124412 196384  22997],[124332 196446  22991],[124451 196307  22994],"[427.2903255809366, 429.2486472167996, 919.8800000000002]",L5,nan
149643,359907654,t,105493743377159977,864691135858291114,105493743377146212,864691136534887842,1572,[296340 142572  20752],[296424 142584  20743],[296354 142586  20749],"[1131.1454731099552, 274.75778099842495, 830.0800000000003]",L2/3,nan
149665,394315869,t,108310073826206453,864691136483157548,108310142545685250,864691136534887842,2280,[316872 154768  21596],[316804 154826  21589],[316852 154830  21591],"[1208.7091455206323, 330.5140699905124, 863.8400000000003]",L4,nan
149756,127284406,t,86078292847134782,864691136487247378,86078292847131114,864691136534887842,3368,[155002 189710  25949],[155050 189694  25949],[155046 189710  25954],"[551.5114185478341, 413.31861023914576, 1037.9600000000003]",L5,nan
149890,311048593,t,101761038503956654,864691135684534164,101761038503970855,864691136534887842,1996,[269278 119420  17937],[269298 119408  17950],[269300 119424  17943],"[1031.380708455295, 173.06774755659612, 717.4800000000001]",L2/3,nan
149892,159203637,t,89452281111909021,864691134917559562,89452281111903210,864691136534887842,32728,[179538 162092  21317],[179458 162108  21320],[179536 162114  21312],"[658.9102202101698, 311.82080276778066, 852.6800000000003]",L4,nan
149906,87016620,t,83253715993290997,864691136444087939,83253715993274488,864691136534887842,19920,[134644 116670  24201],[134604 116712  24194],[134586 116741  24193],"[495.85271369398293, 115.17310080123401, 968.0400000000003]",L2/3,nan
149911,159297663,t,88889812664753730,864691135777319869,88960181408946729,864691136534887842,7456,[175564 166036  25055],[175670 166028  25059],[175616 166050  25055],"[641.6997402917164, 326.15134263815924, 1002.2000000000003]",L4,untuned
149970,374197951,t,106699769858170315,864691136536283298,106629332394539479,864691136534887842,600,[304702 215282  18091],[304636 215208  18097],[304656 215246  18093],"[1139.117817150999, 567.406232274852, 723.6400000000001]",L5,nan
150019,137000786,t,87547171796694950,864691136379094741,87547171796688843,864691136534887842,3604,[165538 123930  27058],[165462 123864  27055],[165490 123852  27055],"[616.4274669359766, 154.872952899603, 1082.3200000000002]",L2/3,nan
150038,208160129,t,93332733262207164,864691136361506786,93332733262226042,864691136534887842,14764,[207642 238108  26753],[207568 238104  26767],[207618 238100  26762],"[744.3975196280273, 624.52544742507, 1070.1200000000003]",L6,nan
150056,74967685,t,82705952641712831,864691135815459407,82705952641724272,864691136534887842,480,[130308 229812  21252],[130290 229942  21261],[130260 229859  21254],"[439.13081266645753, 564.5073137250038, 850.0800000000003]",L5,nan
150059,489964997,t,117031881564256340,864691135676144882,117031881564249763,864691136534887842,228,[380228 125524  25585],[380166 125562  25588],[380182 125542  25590],"[1471.3639208534848, 236.07055593661494, 1023.4000000000002]",L2/3,nan
150075,97939318,t,84108517698682011,864691135609464071,84108448979196331,864691136534887842,20940,[140562 193780  25270],[140620 193684  25266],[140614 193720  25271],"[492.552317294123, 424.5025442229746, 1010.8000000000003]",L5,nan
150130,263003845,t,97905257786882279,864691135560525537,97905257786875190,864691136534887842,2776,[240886 227032  21412],[240932 227094  21404],[240910 227058  21409],"[880.7288538281676, 591.9796595684257, 856.4800000000002]",L6,nan
150137,453187516,t,113456750853753555,864691135974462575,113456750853750802,864691136534887842,368,[354000 227268  25686],[353978 227244  25677],[354000 227288  25678],"[1331.3808471268128, 632.3542061040588, 1027.4400000000003]",L6,nan
150145,86456588,t,83333224361038032,864691136286847427,83333155641574579,864691136534887842,19936,[134750 184590  23922],[134774 184440  23920],[134724 184512  23921],"[472.59662805629, 385.8562304137245, 956.8800000000002]",L5,nan
150181,224672839,t,94168018502156324,864691135586624452,94097649757976282,864691136534887842,1092,[213566 169916  26946],[213494 169894  26948],[213544 169916  26949],"[791.7766468318027, 354.8606544961291, 1077.8400000000001]",L4,untuned
150262,84665167,t,82917265502181265,864691136023723833,82917265502162761,864691136534887842,14596,[131812 231168  24599],[131822 231268  24588],[131792 231200  24594],"[444.65118722151414, 570.4350027158232, 983.9600000000003]",L5,nan
150324,190534499,t,91642233866380754,864691135385354581,91571865122233292,864691136534887842,14136,[195162 225566  24969],[195066 225636  24965],[195086 225614  24968],"[699.0399096014521, 570.1975371332402, 998.7600000000002]",L5,nan
150419,67817879,t,81858366951397571,864691135654035138,81858366951413059,864691136534887842,1096,[124398 206178  23987],[124428 206180  24002],[124429 206221  23994],"[423.82012529996126, 468.27068998764787, 959.4800000000002]",L5,nan
150497,129809626,t,86643716500366583,864691135373535432,86714016525094470,864691136534887842,36572,[159248 208110  24392],[159304 207998  24409],[159294 208052  24401],"[562.0161266339967, 488.11879315352445, 975.6800000000003]",L5,tuned
150517,73292041,t,82356926083904057,864691135490220647,82356926083892931,864691136534887842,21424,[127854 251002  18762],[127944 250984  18750],[127934 250940  18759],"[421.9648447546974, 648.0892555644491, 750.4800000000001]",L6,nan
150531,193619042,t,91917523620426184,864691135616179817,91917523620436778,864691136534887842,18496,[197212 179800  21402],[197282 179898  21410],[197283 179834  21405],"[723.1637850161617, 388.5448280123035, 856.0800000000003]",L5,nan
150533,325643411,t,102818013245947291,864691135682061508,102818013245948613,864691136534887842,268,[276656 130140  21972],[276596 130176  21977],[276644 130196  21972],"[1057.0431681363589, 218.35671649073907, 878.8800000000002]",L2/3,nan
150560,83386637,t,82911287042079433,864691136118411288,82911218322611381,864691136534887842,2044,[131760 186642  25772],[131812 186548  25777],[131750 186584  25772],"[459.96676513063994, 392.9906138123996, 1030.8800000000003]",L5,nan
150605,349311210,t,104787031741324701,864691135683228658,104787031741308651,864691136534887842,248,[290932 120152  16503],[291004 120062  16491],[290928 120128  16496],"[1117.4119164104445, 183.53368744643993, 660.1200000000001]",L2/3,nan
150775,162546751,t,89254300903464276,864691136004721866,89254300903473922,864691136534887842,5944,[178068 259992  25979],[178058 259888  25985],[178062 260016  25986],"[618.9224065254074, 701.418170773152, 1039.1600000000003]",L6,nan
150777,106635192,t,84811243202122322,864691135567721964,84811243202132068,864691136534887842,4260,[145842 186666  26429],[145770 186808  26433],[145830 186732  26430],"[516.0720531334481, 397.9955571809065, 1057.1600000000003]",L5,nan
150826,139226797,t,87764394062551637,864691136065279128,87764394062546014,864691136534887842,596,[167196 169220  27000],[167208 169254  26991],[167206 169196  26999],"[607.2450958175552, 335.92160129180616, 1080.0000000000002]",L4,nan
150839,63445153,t,82127884739068683,864691135660613104,82057515994935306,864691136534887842,19896,[126022 117166  23933],[125938 117266  23944],[125984 117240  23939],"[461.32303395258344, 114.14372382636682, 957.3200000000003]",L2/3,nan
150847,231115648,t,94937126349158448,864691135994523562,94937126349192719,864691136534887842,640,[219412 133264  23028],[219484 133256  23037],[219448 133306  23032],"[827.8493927847287, 210.8485920867058, 921.1200000000002]",L2/3,tuned
150894,118033247,t,85794687566419299,864691136723509757,85794687566423378,864691136534887842,4572,[152784 174246  25761],[152834 174278  25763],[152780 174282  25760],"[548.0642848097633, 350.92474524432555, 1030.4400000000003]",L4,nan
150914,148276394,t,87982028511313270,864691135517378442,87982028511327721,864691136534887842,1588,[168680 218166  26103],[168756 218158  26108],[168680 218208  26106],"[596.0948076073203, 531.4779405519506, 1044.1200000000003]",L5,nan
150996,109369257,t,85364366203107375,864691136266641908,85364366203106199,864691136534887842,8788,[149912 113464  25774],[149956 113394  25770],[149970 113412  25776],"[557.810001540838, 107.72067551399051, 1030.9600000000003]",L2/3,nan
151003,153963069,t,88542367124407261,864691135359222360,88542367124417828,864691136534887842,2724,[172682 198456  25895],[172766 198366  25905],[172732 198432  25902],"[618.9132510925983, 454.3331396843017, 1035.8000000000002]",L5,nan
151030,145648346,t,87895578805219284,864691135915450982,87895578805221739,864691136534887842,336,[168266  98138  21141],[168340  98064  21143],[168330  98062  21146],"[636.2896271493439, 53.04858175173617, 845.6400000000002]",L1,nan
151079,359128169,t,105636542852241623,864691135132673440,105636542852247208,864691136534887842,3920,[297318 158250  23643],[297360 158154  23644],[297322 158247  23645],"[1129.576875829699, 337.5720961707835, 945.7200000000003]",L4,nan
151090,81504117,t,83190219532301617,864691135345177247,83190219532306060,864691136534887842,11344,[134112 167896  26723],[134016 167926  26723],[134013 167971  26719],"[475.87425106447756, 319.11191179845815, 1068.9200000000003]",L4,nan
151111,78164426,t,82762646679815505,864691135807282205,82762646679820589,864691136534887842,8076,[130712 127920  24871],[130738 127908  24879],[130754 127872  24877],"[476.26255505875133, 158.63107669342747, 994.8400000000003]",L2/3,nan
151121,348083979,t,104591319745774846,864691135758551630,104591319812324983,864691136534887842,2748,[289354 235018  25077],[289316 235078  25090],[289318 235046  25086],"[1071.0790092902794, 640.6991611622425, 1003.0800000000003]",L6,nan
151207,252301922,t,96425727855282418,864691135058547611,96425727855294272,864691136534887842,17972,[229970 213986  24396],[229942 213908  24407],[229894 213968  24401],"[841.7791438102334, 536.1886670918723, 975.8400000000003]",L5,nan
151212,47463611,t,80240228761435295,864691136418648215,80240228761433889,864691136534887842,8368,[112198 209020  18736],[112252 208936  18734],[112218 208952  18734],"[374.21503754952863, 475.3422310694692, 749.4400000000002]",L5,nan
151245,233819453,t,95083086718496829,864691135575747012,95083086718500403,864691136534887842,5040,[220532 172114  24082],[220576 172034  24086],[220582 172074  24084],"[818.7683426091936, 366.04770589767253, 963.2800000000002]",L4,nan
151255,78150762,t,83182385377685426,864691135807278109,83182385377703779,864691136534887842,404,[134158 109470  25671],[134170 109450  25679],[134166 109482  25671],"[496.4261965920251, 86.31326273229031, 1026.8400000000001]",L1,nan
151401,449467598,t,112756705477529122,864691135584756978,112686336733347346,864691136534887842,2640,[348728 254376  25592],[348688 254458  25598],[348773 254447  25593],"[1300.92262183584, 738.5356493044803, 1023.6800000000003]",unidentified,nan
151414,140926619,t,87203574077497506,864691135508687369,87203505357958484,864691136534887842,248,[163254 185064  24498],[163320 185030  24490],[163270 185060  24492],"[586.0135154656689, 397.6821647264234, 979.9200000000003]",L5,nan
151494,353939448,t,104795484975270521,864691135704408724,104795484975273332,864691136534887842,400,[291080 183346  22222],[291100 183486  22229],[291076 183422  22228],"[1095.9707836429327, 435.3993946509857, 888.8800000000002]",L5,nan
151526,228264578,t,95017459953779571,864691135682457284,95017459953787346,864691136534887842,7532,[219950 207148  26659],[219890 207206  26665],[219948 207166  26662],"[804.2355441863502, 505.44754754034085, 1066.3600000000004]",L5,nan
151558,408845078,t,109307950018913427,864691135958822346,109307950018923735,864691136534887842,1424,[324038 249420  26638],[323994 249436  26643],[324016 249438  26643],"[1204.2662088965287, 710.1795844557508, 1065.5200000000002]",L6,nan
151608,168917048,t,90019011441855258,864691135777098685,90019011441864362,864691136534887842,10188,[183394 190540  27478],[183368 190586  27486],[183370 190570  27480],"[664.3579009547954, 426.5240800291764, 1099.1200000000003]",L5,tuned
151609,105231349,t,84669681214373628,864691135567720684,84669612494901391,864691136534887842,3848,[144542 180456  27485],[144560 180392  27490],[144548 180454  27487],"[513.0567893532228, 372.7968710180197, 1099.4000000000003]",L5,nan
151643,82998704,t,82980556207640088,864691135407299017,82980556207648251,864691136534887842,13812,[132324 178638  25363],[132350 178760  25375],[132336 178718  25370],"[465.004558629344, 361.293067713933, 1014.5200000000002]",L4,nan
151648,248720507,t,96636146154991214,864691136134433675,96636146154992098,864691136534887842,200,[231930 208890  18908],[231862 208866  18910],[231908 208874  18911],"[851.3658929034411, 516.5655353891119, 756.3200000000002]",L5,nan
151670,88794860,t,83750764304267417,864691136304812695,83680395560088426,864691136534887842,2220,[137772 150154  26942],[137748 150180  26954],[137782 150130  26947],"[496.6438101958565, 249.6899265381088, 1077.6800000000003]",L2/3,nan
151684,168380350,t,89735474545201862,864691135488263226,89735474545212913,864691136534887842,5808,[181440 175052  24811],[181428 175048  24820],[181448 175038  24818],"[661.971115769213, 364.1266168076809, 992.4400000000003]",L4,nan
151745,175236065,t,90586014837498579,864691135815487311,90515646093324987,864691136534887842,244,[187430 220502  19540],[187402 220550  19542],[187442 220522  19541],"[669.995026703967, 547.3230645169942, 781.6000000000001]",L5,nan
151824,219721037,t,93477868595864958,864691136008737196,93477868595868110,864691136534887842,3480,[208636 270664  25370],[208652 270656  25377],[208656 270704  25372],"[737.0086203040692, 754.6004370225343, 1014.8000000000003]",unidentified,nan
151833,89139035,t,83544742910186314,864691136209405116,83615111654358324,864691136534887842,4704,[136694 187962  23720],[136782 188072  23713],[136738 188028  23712],"[479.16748137047097, 399.97062755719185, 948.8000000000003]",L5,nan
151844,248412691,t,96424903288590274,864691135505641714,96424903288586196,864691136534887842,3436,[230106 207844  24814],[230014 207806  24812],[230056 207826  24811],"[844.4623160138198, 511.76156847320925, 992.5600000000003]",L5,nan
151858,141198680,t,87421414684117132,864691135334706409,87421414684104799,864691136534887842,11792,[164740 235616  23134],[164708 235584  23127],[164732 235632  23130],"[574.3113083216077, 599.6387559730513, 925.3600000000002]",L6,nan
151869,232027876,t,94878302006918984,864691135780798544,94878302006914584,864691136534887842,252,[218854 219040  19120],[218930 219036  19112],[218880 219108  19118],"[795.7224022588954, 552.4524461629633, 764.8000000000002]",L5,nan
151902,462787441,t,114089794539475490,864691136943866847,114089794539477474,864691136534887842,240,[358534 225258  24890],[358568 225296  24894],[358568 225292  24891],"[1350.1485663430958, 625.9254572818729, 995.6000000000003]",L6,nan
151964,135004010,t,86785690871869341,864691134988375162,86715322127702921,864691136534887842,1260,[159810 217536  23576],[159730 217610  23590],[159738 217572  23582],"[560.9694521907493, 525.8752441600724, 943.0400000000003]",L5,nan
151966,238457512,t,95228703155506935,864691135293058572,95228703155498069,864691136534887842,8032,[221474 208384  23082],[221514 208370  23076],[221488 208362  23080],"[809.8774490737732, 510.9040355354961, 923.2800000000002]",L5,nan
151991,88118853,t,83327383474046463,864691136175073798,83327383474043569,864691136534887842,10588,[135038 141284  26101],[135074 141234  26096],[135082 141236  26102],"[488.84171073021207, 213.3918034471253, 1044.0400000000002]",L2/3,nan
152058,241585724,t,96071204410492679,864691135697659669,96071204410493334,864691136534887842,412,[227654 194050  27052],[227676 193930  27054],[227668 193972  27047],"[839.5005436767808, 455.94070628643, 1082.0800000000002]",L5,nan
152121,237709128,t,95507498139776322,864691135155563620,95507498139776259,864691136534887842,5796,[223644 188194  23631],[223522 188248  23626],[223579 188300  23631],"[825.5631168375104, 431.2078635646564, 945.2400000000002]",L5,nan
152163,168732593,t,89946718350677185,864691135132936864,89876349606491764,864691136534887842,10268,[182818 176060  25612],[182702 175938  25610],[182780 176008  25614],"[667.1107289903363, 368.6236762844119, 1024.4800000000002]",L4,nan
152329,465928194,t,114708613494398657,864691135293069836,114708613494389271,864691136534887842,344,[363400 117350  25224],[363396 117296  25219],[363414 117364  25218],"[1407.1577075004107, 197.63234673197678, 1008.9600000000003]",L2/3,nan
152401,245342780,t,96215102793489982,864691135526056027,96215171512918285,864691136534887842,920,[228466 217750  25536],[228416 217804  25526],[228442 217792  25532],"[834.4738196437047, 550.6630455179718, 1021.4400000000003]",L5,nan
152417,128745202,t,86579807655116084,864691135323237020,86579807655100423,864691136534887842,2712,[158300 256570  26140],[158342 256502  26127],[158288 256580  26136],"[541.3442871646267, 680.8906788551293, 1045.6000000000004]",L6,nan
152477,490027758,t,116821187715317633,864691135866397206,116821187715326602,864691136534887842,204,[378642 128432  25748],[378680 128282  25754],[378650 128354  25756],"[1464.03026608915, 247.10537663282693, 1029.9200000000003]",L2/3,nan
152565,245817487,t,95720940901566979,864691135488235578,95720940901579724,864691136534887842,7132,[225234 205624  24115],[225190 205560  24119],[225196 205592  24116],"[825.8224167330071, 501.21686843948805, 964.6000000000003]",L5,nan
152578,156003082,t,88615278019500073,864691135182056962,88615278019492397,864691136534887842,2700,[173160 217388  22337],[173194 217434  22329],[173142 217370  22332],"[614.2178452685552, 529.9396135615269, 893.4800000000002]",L5,nan
152598,241015939,t,96139992405349545,864691135715218458,96139992405352308,864691136534887842,30684,[228148 182216  25510],[228196 182148  25523],[228156 182172  25516],"[845.5946286389133, 408.9570538052284, 1020.4000000000002]",L5,nan
152640,49476048,t,80103820667140236,864691137053636982,80103820667131094,864691136534887842,1844,[111598 240952  19192],[111642 241050  19187],[111602 241019  19188],"[360.69194156443564, 602.3750136847373, 767.6800000000002]",L6,nan
152658,163235446,t,89250521264933657,864691136700716910,89180152520755413,864691136534887842,7348,[177734 231852  25239],[177654 231834  25244],[177704 231796  25237],"[627.4017408124331, 589.1700554836341, 1009.5600000000003]",L6,nan
152667,168482650,t,89522650057535026,864691136951664863,89522650057540566,864691136534887842,17688,[180038 162486  22966],[179950 162502  22965],[179980 162510  22962],"[660.765252155783, 313.56511709746854, 918.6400000000002]",L4,tuned
152676,468607632,t,114581345023693442,864691135490500967,114581345023697877,864691136534887842,272,[362404 217430  25411],[362420 217326  25400],[362392 217386  25409],"[1368.2986808864707, 596.0817797929577, 1016.4400000000003]",L6,nan
152739,175400872,t,90305571324215201,864691136266708724,90305571324224762,864691136534887842,7344,[185570 228204  24843],[185512 228096  24858],[185550 228140  24851],"[659.8982440275946, 577.3653920497622, 993.7200000000003]",L6,nan
152776,154297758,t,88823429985351010,864691136903015346,88823429985339294,864691136534887842,18888,[174922 195714  27247],[174984 195724  27238],[174974 195778  27244],"[628.7950797739567, 444.18779169065044, 1089.8800000000003]",L5,nan
152800,106208207,t,84888002790712530,864691135462825790,84888002790692966,864691136534887842,164,[146174 234546  26032],[146186 234544  26021],[146176 234538  26029],"[500.70293184148244, 588.9025085858065, 1041.2800000000002]",L6,nan
152894,415374080,t,109726863747957630,864691135855670318,109726863747958599,864691136534887842,180,[327100 224776  25274],[327106 224876  25276],[327178 224850  25273],"[1225.0590660558496, 613.0461794338322, 1010.9600000000003]",L6,nan
152911,259689024,t,96916110376749389,864691135841261539,96916110376763553,864691136534887842,2084,[233752 197388  26887],[233892 197430  26900],[233832 197424  26892],"[862.636021275468, 471.36780077245186, 1075.4800000000002]",L5,nan
153038,90837593,t,83475130550097550,864691134939968099,83475130550099955,864691136534887842,3140,[136148 193612  27379],[136180 193574  27388],[136192 193600  27387],"[475.0220723637416, 422.29427959190434, 1095.1600000000003]",L5,nan
153048,129392675,t,87133067894262079,864691135082068983,87133067894272040,864691136534887842,9264,[162594 184406  24482],[162576 184390  24487],[162554 184425  24486],"[583.6129553776185, 394.83008912019216, 979.2800000000002]",L5,nan
153063,303182653,t,101275329443854551,864691135122300967,101275329443850135,864691136534887842,12388,[265524 170220  19603],[265540 170266  19598],[265522 170218  19600],"[998.7118019424253, 374.18577957574007, 784.1200000000001]",L5,nan
153122,443335968,t,112052262054181194,864691135988644810,112052262054185420,864691136534887842,6296,[343784 248538  24837],[343798 248642  24835],[343792 248580  24835],"[1283.2571363910208, 713.5489187460641, 993.4800000000002]",unidentified,nan
153125,155210048,t,88400873922870789,864691136024245049,88400873922861471,864691136534887842,3080,[171794 193054  27206],[171736 193146  27192],[171738 193094  27200],"[617.2580288142678, 432.4977874496957, 1088.2400000000002]",L5,nan
153185,234695630,t,95227260248294355,864691135516232659,95227260248305308,864691136534887842,14728,[221680 197702  25052],[221684 197720  25061],[221704 197721  25065],"[814.4223040811227, 468.41044480745603, 1002.0800000000003]",L5,nan
153258,177058226,t,90166139774475939,864691136236997647,90166139774482403,864691136534887842,9888,[184838 238044  27015],[184748 238078  27021],[184776 238084  27018],"[653.5509359170342, 616.320423351888, 1080.6000000000004]",L6,nan
153327,140172039,t,87268101733239858,864691136237825084,87268101733237421,864691136534887842,14912,[163522 141862  25033],[163444 141874  25037],[163488 141870  25037],"[602.1426457747606, 225.6251822948105, 1001.3200000000003]",L2/3,nan
153355,158732099,t,89245573395349409,864691135615810665,89175204651151559,864691136534887842,4564,[177744 195122  24631],[177686 195122  24619],[177672 195152  24623],"[640.2465103248428, 442.8126166697049, 985.2400000000002]",L5,nan
153376,333392975,t,103033173658917093,864691136587042678,103033173658922082,864691136534887842,836,[278236 160312  19727],[278290 160294  19733],[278236 160280  19728],"[1052.8204663475697, 339.1362865082008, 789.0800000000003]",L4,nan
