id,pt_root_id,pt_position_x,pt_position_y,pt_position_z,session,scan_idx,unit_id
590568,864691135368031737,333888,208272,19682,5,6,8995
590642,864691135927452116,331120,208416,20586,6,2,8306
588286,864691136136594557,344112,178528,15361,7,5,8553
590686,864691135275270885,340416,207472,20476,5,6,8990
590548,864691136619456397,330688,208640,20192,5,6,9151
590538,864691135404355054,328032,208528,19872,5,7,8616
588329,864691135468412498,332896,182272,15846,4,7,8337
590725,864691135279045281,327904,199584,21788,6,7,8330
588313,864691135292771510,329984,184976,16006,4,7,7704
588376,864691135013827990,340928,178592,16289,7,4,11250
588477,864691135497629203,335776,191200,16892,6,6,8074
588363,864691136021149688,338336,182544,15826,7,5,8563
590919,864691136210346428,328656,204064,23206,6,4,8679
590936,864691136362741218,334640,199056,23263,6,6,8093
588600,864691135684327922,338752,192256,17539,6,7,8555
588442,864691136673250183,332928,183488,16804,7,4,12523
588710,864691135408207305,329536,180080,18196,5,3,6739
588597,864691135782938163,338928,187184,17606,4,7,7694
588706,864691135335304681,329584,176816,18185,5,6,6726
590883,864691136297582875,338464,206976,22240,5,6,8600
588765,864691136334420915,337216,184928,18239,7,4,11283
590877,864691135697147802,337184,207408,22350,5,6,9125
590939,864691136238592316,335600,201488,23224,6,4,8320
588742,864691135472874802,334112,188496,18500,7,4,12368
590803,864691136618140891,341936,203632,21274,6,2,8299
588924,864691135576521246,328448,180272,19794,5,6,6742
588978,864691135463146909,340240,182400,19757,7,3,8539
588978,864691135463146909,340240,182400,19757,5,3,7336
588986,864691136051319539,343456,187200,19824,7,4,12468
588872,864691136144622388,337600,187344,19539,7,4,11321
588830,864691135615264971,330048,183216,18936,5,3,6740
421987,864691135233843289,260704,125344,19372,7,3,2198
589096,864691136595534498,336112,187856,21611,7,3,8937
589190,864691135013437174,338048,186288,21930,7,4,11329
589190,864691135013437174,338048,186288,21930,7,3,8543
588953,864691134947959548,334624,187728,19823,7,4,12404
588880,864691135133165472,338544,192992,18926,4,7,8246
588873,864691135701245819,338544,186192,19144,7,3,9228
588979,864691135491228007,341760,176992,19959,5,6,7499
588983,864691135755817170,341280,190864,20315,8,5,9774
589084,864691135719017777,332592,181376,21617,5,3,7477
589183,864691136923316964,335552,189280,22371,7,4,12278
589194,864691135545314856,340400,188480,22022,7,4,11330
589250,864691135926846478,337184,191568,22863,8,5,9793
589250,864691135926846478,337184,191568,22863,7,5,8582
589267,864691135275311589,341840,179776,22898,5,3,6735
589309,864691136370838664,335184,181024,23868,5,3,7461
589322,864691135594447659,337136,185488,23668,7,3,8915
525287,864691135463700798,306208,176080,22437,5,7,7307
589245,864691136741629020,335264,183040,22768,7,3,8556
589329,864691136117080740,339328,189312,23826,4,7,8032
588839,864691136210344892,332016,190656,19289,7,5,8791
589247,864691136144613428,335776,190096,23220,4,7,8000
589286,864691135916259174,330896,180784,23732,5,3,7209
589013,864691135974989679,332336,188576,20321,7,4,12190
589305,864691135867357718,334720,190592,23561,4,7,7714
589233,864691135618464911,331408,189232,23249,4,7,8325
591114,864691135874466702,328128,205456,24391,6,2,8565
591045,864691135475610432,333568,201008,24054,6,4,8322
591209,864691135490919783,327888,201968,25164,6,4,8632
591465,864691136237378319,330688,197632,25869,6,6,8095
591548,864691135348844759,341488,198448,26188,6,7,8468
592472,864691135808544541,328672,220400,19504,5,3,8316
592784,864691135777057453,340112,217360,20806,5,3,8550
592559,864691134989684602,341904,219072,19463,5,3,8310
560760,864691135463337373,317296,184736,21791,5,3,6757
699432,864691136673734279,380816,159136,22473,6,4,7122
592949,864691135927452884,332880,209088,22574,5,7,8336
593142,864691136144284468,330944,219856,24133,5,3,8321
593091,864691136116906916,340384,209312,23331,5,6,8601
520561,864691134918141962,303072,140528,23672,5,7,5415
707184,864691135346125215,384368,180528,22959,4,7,8035
707241,864691135876801363,378720,192608,23670,6,6,8042
554339,864691136595432354,314912,133136,16525,6,4,3885
609516,864691135837994131,355648,98384,25830,5,6,1395
609488,864691135488728634,347696,103904,26229,9,4,8274
609650,864691135123325223,359168,109392,27140,7,4,5858
609503,864691136267404020,352992,110048,26263,7,4,5692
609503,864691136267404020,352992,110048,26263,7,3,2585
609473,864691135394648053,344576,98864,25728,9,4,2609
609597,864691136740417372,346288,106144,26889,5,3,2543
609604,864691135462759998,348432,103392,26542,9,4,8157
609493,864691136389159287,349536,105104,26124,9,4,7810
609911,864691135273181457,348288,127072,16086,6,6,3524
610101,864691135475699776,353136,126096,16775,4,7,2594
609962,864691135493999248,353520,115328,16240,5,3,1433
610189,864691135404198126,351936,120192,17650,7,3,2594
393353,864691135777609405,237088,137872,26180,6,4,4692
393353,864691135777609405,237088,137872,26180,6,6,4352
610119,864691136108710072,357184,114592,16892,5,3,2215
610178,864691136123712294,349824,120400,17343,7,4,4723
610179,864691135334516201,349472,115728,17486,5,3,1459
610092,864691135859580776,350560,115664,16853,5,3,2313
610102,864691135491025255,353248,112464,16583,7,5,2000
610158,864691136176166406,347056,124096,17347,4,7,3274
583551,864691135800636258,338432,129920,17616,6,6,4721
583551,864691135800636258,338432,129920,17616,6,7,3182
610177,864691135526639963,349664,113088,17604,7,5,2331
610196,864691137054415478,352896,113472,17642,7,5,1428
610196,864691137054415478,352896,113472,17642,5,3,2318
610114,864691135987996931,355984,114560,16674,5,3,1434
610430,864691136024421433,352640,111392,19327,9,4,4176
610618,864691135275311077,348976,120064,20745,7,5,4002
610618,864691135275311077,348976,120064,20745,7,4,4763
610526,864691137197934657,351296,117472,20114,7,3,2572
610260,864691135719446577,359328,122528,17658,4,7,2573
610340,864691135918336176,356160,117552,18459,7,5,1430
610638,864691135940833958,353936,121472,20700,8,5,1499
610302,864691136602810833,347264,124592,18125,7,5,4861
610641,864691135356063951,354864,115872,20586,5,3,1469
610337,864691136066510488,354704,114928,18534,7,5,2048
610613,864691135156899940,347856,115264,20531,5,3,2166
610426,864691137197701953,352016,120656,19112,7,3,1430
610396,864691135564752407,348352,119296,19182,7,3,2340
610403,864691135848095070,350352,114464,19377,9,4,7972
610434,864691135658054274,354320,119328,19433,7,3,2168
610434,864691135658054274,354320,119328,19433,7,4,5650
610287,864691135807908125,345360,121504,18128,7,4,6188
610474,864691135383292122,356656,119248,19118,7,4,4727
610474,864691135383292122,356656,119248,19118,7,3,1428
610255,864691135884422512,358288,120576,17285,7,4,4687
610353,864691134989037946,359760,125312,18715,7,5,4979
582409,864691135692949951,328112,119856,21372,7,3,2295
582409,864691135692949951,328112,119856,21372,9,6,5323
582409,864691135692949951,328112,119856,21372,7,4,5818
610311,864691135475461952,349024,119120,18546,5,3,1461
610374,864691135848442974,344672,111824,19124,5,6,1405
610351,864691136423579439,359232,118448,18156,5,3,1436
610351,864691136423579439,359232,118448,18156,7,4,4692
610432,864691135355545295,353760,126240,19262,8,5,2521
610174,864691136175789574,347936,126688,17917,8,5,4409
610486,864691135323849116,359424,120112,18807,7,4,4693
610399,864691135738462065,349216,121824,18879,7,4,5934
610448,864691135741182827,354944,125248,19030,7,5,3971
610847,864691136040485118,352752,113792,21962,7,3,1452
610811,864691135584931960,344784,120512,22250,8,5,5457
610811,864691135584931960,344784,120512,22250,7,5,4785
612611,864691136117260964,353072,134512,21848,6,2,4037
612577,864691135539062898,345360,142864,21435,9,3,1521
610745,864691136066690456,349312,121328,21812,8,5,4418
610745,864691136066690456,349312,121328,21812,7,5,4005
610827,864691135211318976,347872,122144,22598,8,5,4436
610612,864691136092132532,347568,118400,20393,7,4,4761
610831,864691135700801915,349168,123792,22540,6,7,3194
610871,864691135544405800,360416,110528,22370,7,3,2543
610825,864691134940805731,347856,121504,22056,8,5,4434
610498,864691135952122147,344704,115344,19788,5,3,1494
610498,864691135952122147,344704,115344,19788,7,5,2237
610901,864691135615073739,345632,122576,23274,6,7,4206
612543,864691135995644074,356560,131200,20522,6,4,4576
612504,864691135762956086,352496,129472,20664,6,7,3169
612433,864691135785284036,359504,143056,19596,9,3,5232
612430,864691135349212119,359408,139760,19636,5,7,4115
612430,864691135349212119,359408,139760,19636,5,7,5131
585094,864691136379806677,331616,147840,16697,9,3,8596
612502,864691135429796656,351920,132944,20695,6,4,3825
610857,864691135800918882,356064,121632,22499,4,7,2610
610723,864691135640034363,345568,110960,21799,9,4,7047
610859,864691136052047603,356368,111808,22109,5,3,1471
610779,864691134941154403,358336,121312,21772,4,7,3310
610563,864691135213241216,357424,124480,19722,7,5,3973
610563,864691135213241216,357424,124480,19722,4,7,3283
610563,864691135213241216,357424,124480,19722,8,5,2386
610563,864691135213241216,357424,124480,19722,8,5,5665
610535,864691136602978001,352352,112688,20122,5,3,1465
610519,864691135213898112,348752,127136,19958,8,5,5326
610519,864691135213898112,348752,127136,19958,8,5,4413
612603,864691136486795538,351104,140960,21530,9,3,2630
610846,864691135749102121,352128,124368,22536,6,7,4055
612575,864691136195187176,344720,136096,21825,5,7,5194
610724,864691136724687613,345856,123808,21626,8,5,4435
612605,864691135293007286,351680,134448,21446,6,2,4036
610835,864691135755347410,349616,115248,22338,7,4,5973
612833,864691135195251754,348688,131456,23448,6,2,4058
612710,864691135857180974,350944,128896,22547,6,4,4552
612762,864691135498684691,346880,136656,22992,5,7,4164
612794,864691136389247095,354992,142528,23231,9,3,7254
612726,864691135577664773,357568,137776,22078,5,6,4176
612766,864691135455219818,349552,134688,22843,5,7,5103
612800,864691135763026486,357008,133440,22939,5,7,5177
612760,864691135701203067,345584,132672,23245,6,2,5163
612725,864691134948285692,357040,138160,21850,5,6,4174
612807,864691135661405168,359392,141808,22849,9,3,5315
612734,864691136040265214,358880,136752,22010,5,6,4175
612770,864691135544380200,350400,140544,23127,9,3,4383
612778,864691135947623777,352688,142080,22615,9,3,5390
612829,864691135584818808,347552,139760,24024,9,3,1530
612989,864691135571749157,354816,130384,24211,6,2,5108
612803,864691135334507497,358352,134688,23278,5,7,4861
612808,864691135441581640,359776,141744,22628,9,3,5117
612906,864691135874136974,355232,127392,24096,6,4,3828
612678,864691135475695936,345152,140720,22205,9,3,1525
612854,864691136668438525,350176,136288,24144,5,6,5394
612773,864691135660963568,351296,132992,22993,5,7,4138
612773,864691135660963568,351296,132992,22993,6,2,5274
612904,864691134884752122,355056,130224,23790,6,2,4040
612912,864691136945665247,356336,143504,23465,9,3,8390
612693,864691136991058069,347616,131664,21874,6,4,4819
612781,864691135700173602,353632,138960,22720,9,3,2612
612818,864691135816512591,344064,132688,23873,6,2,5198
612816,864691135561072865,344208,138576,23475,9,3,2803
612783,864691135889536393,353760,131632,22828,6,2,4039
612790,864691136032702395,354704,138224,22908,9,3,1501
612696,864691135940739750,347840,142448,21943,9,3,5294
612922,864691135910517161,358656,140192,23742,9,3,2387
612708,864691136904135346,350960,134480,22422,5,7,5040
612817,864691135575865374,344016,134240,24007,5,6,4222
612916,864691135754545101,357440,133008,24001,5,7,4897
613226,864691135660970992,351376,139664,26016,9,3,2558
615487,864691135489178938,351152,164128,15531,5,6,6677
613229,864691135584660088,352432,130336,26057,6,2,5135
613209,864691135610507271,346528,128064,26148,6,4,4569
613227,864691136618225627,351824,132240,26310,5,7,4809
613045,864691135118738653,351392,141984,25518,9,3,5395
613024,864691135658601602,359376,133280,24357,5,6,4946
613024,864691135658601602,359376,133280,24357,5,7,4971
613038,864691135737494660,349040,127856,25629,6,4,3829
615587,864691136578571284,348976,167840,16351,5,6,7567
615937,864691135876856147,348848,166336,17651,6,2,7349
613996,864691136419568791,353184,159040,17656,6,7,6875
613996,864691136419568791,353184,159040,17656,6,6,6992
615601,864691135387639681,351456,165392,16207,5,7,6580
615980,864691135475448640,356736,176320,17719,5,3,6716
615889,864691136451801343,344672,160960,17471,6,6,7303
615943,864691137054716022,349472,168912,18026,6,2,6558
614034,864691135113708953,358320,157136,17775,6,7,7032
615756,864691136389705232,347488,168464,16681,5,6,6694
615963,864691135502818741,355760,167392,17636,5,7,7282
615949,864691136952931807,352176,160096,17296,6,6,6182
614059,864691136175772934,344464,158288,18408,8,5,7397
615987,864691136227464017,359328,168560,17622,5,6,7383
615752,864691135926817236,346368,169712,17008,5,6,6695
615960,864691135122904615,355008,162192,17717,6,4,7141
615958,864691136522184081,353760,165312,17734,6,2,7313
615958,864691136522184081,353760,165312,17734,5,7,7104
614033,864691136194997462,358320,147488,17502,7,3,5275
615598,864691135946283044,351392,172048,16422,5,3,7414
614075,864691135354933967,348016,152080,18238,7,4,8095
614094,864691136423611951,349504,158064,18459,8,5,7376
614141,864691135864553598,356240,159456,18290,6,6,6939
616221,864691135565793879,348416,163552,20050,6,6,7233
616221,864691135565793879,348416,163552,20050,6,4,6494
616107,864691135572502053,344608,172384,19382,5,7,7185
616183,864691135989296640,356688,166320,19214,6,2,7457
616183,864691135989296640,356688,166320,19214,6,4,6479
616113,864691136228208721,345280,162800,19147,6,7,5998
616178,864691135658999682,355440,170720,19288,5,7,7210
613543,864691135758927549,355360,149328,15672,7,4,9222
616116,864691135661613296,346240,160624,19089,6,7,5997
616109,864691135776816301,344688,166368,19285,7,3,6691
616109,864691135776816301,344688,166368,19285,6,6,6202
616109,864691135776816301,344688,166368,19285,6,4,7295
614129,864691136227926097,354784,149280,18041,7,3,4213
614129,864691136227926097,354784,149280,18041,7,4,8054
616194,864691135594467627,359216,163344,19418,6,6,6913
616223,864691136419487127,349168,164208,19603,6,6,6204
616112,864691136740890972,344992,167392,18965,6,4,6491
616001,864691135684258290,345616,166672,18640,6,4,7301
614119,864691136057353432,352416,153232,18138,8,5,7378
614149,864691135565109527,358112,150816,18574,7,4,8055
616176,864691135491130087,354928,169712,19141,5,7,7168
616081,864691134885247482,356640,164016,18597,6,4,7001
614132,864691135740159892,355296,154768,18373,8,5,8169
614097,864691135693559743,350048,157408,18269,8,5,7377
616102,864691137020499310,359824,170272,18120,5,6,6682
616309,864691136724776957,344400,170896,20625,5,7,7508
613835,864691135594265131,352640,143568,16773,5,3,5280
616254,864691136052084211,354640,168544,20059,7,3,7314
613659,864691135866550149,351872,157440,16377,6,7,5976
613839,864691136990944661,353824,156096,16854,6,7,5963
616265,864691135502624066,356192,175552,19642,5,6,6702
613779,864691135082735863,349552,144352,16954,5,3,5546
616387,864691135383421931,347920,162640,21404,6,6,7116
613794,864691136672258301,350656,158080,16934,6,7,7173
613641,864691135942114164,347424,153728,16346,4,7,5421
613645,864691135404579566,347808,156176,15726,6,6,7284
616257,864691135816401743,354032,165296,20303,6,4,7235
616390,864691135576303646,348096,161184,21861,6,6,6206
614309,864691136106804953,347136,145424,19586,5,3,5179
613877,864691136119263768,359104,158528,16988,6,6,6173
614226,864691136124469542,354784,156528,19233,8,5,7379
614235,864691136578732820,355744,158544,19434,8,5,8749
