id,target_id,classification_system,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
37575,326153,aibs_neuronal,23P,864691136005530058,197248,117008,21248
37576,44214,aibs_neuronal,BPC,864691135468618636,76416,233264,21032
37577,703895,aibs_neuronal,5P-IT,864691135749564457,389648,175616,26546
37578,500496,aibs_neuronal,6P-IT,864691136195042536,291328,239664,17944
37579,373786,aibs_nonneuronal,astrocyte,864691135345176991,222960,234800,19915
37580,668046,aibs_nonneuronal,astrocyte,864691135345104031,367248,208016,18660
37581,495625,aibs_neuronal,5P-IT,864691135859488360,292224,191840,23561
37582,612138,aibs_neuronal,4P,864691135163106861,348192,142288,18222
37583,703538,aibs_nonneuronal,microglia,864691136272981182,379648,163120,23681
37584,394056,aibs_neuronal,4P,864691136370793864,235680,150368,17924
37585,185914,aibs_nonneuronal,astrocyte,864691136436601502,137904,92368,24833
37586,367834,aibs_neuronal,5P-IT,864691136389293687,215680,180656,20726
37587,488302,aibs_neuronal,NGC,864691136236682767,279824,136992,17009
37588,390839,aibs_nonneuronal,astrocyte,864691134964430111,235216,123216,19576
37589,120055,aibs_neuronal,NGC,864691136297701147,109296,191040,19289
37590,453550,aibs_neuronal,23P,864691135947625569,270096,120672,17249
37591,616571,aibs_neuronal,5P-IT,864691136945746399,351104,165440,22690
37592,123327,aibs_nonneuronal,OPC,864691135761498934,112128,208400,17841
37593,673152,aibs_nonneuronal,microglia,864691136933278943,371056,218880,24208
37594,260920,aibs_neuronal,4P,864691135491132263,174240,151280,24009
37595,330732,aibs_neuronal,23P,864691135065205060,212544,143856,22565
37596,235560,aibs_neuronal,6P-CT,864691135855636014,152432,226144,15540
37597,109714,aibs_neuronal,23P,864691136011608995,112464,133440,20325
37598,586845,aibs_nonneuronal,astrocyte,864691135683243250,332448,168864,16330
37599,205588,aibs_neuronal,6P-IT,864691135374433992,136752,256176,23843
37600,470099,aibs_neuronal,6P-IT,864691135569756550,267632,242368,18980
37601,613025,aibs_nonneuronal,astrocyte,864691136812004211,359328,137920,24794
37602,589212,aibs_neuronal,5P-IT,864691136966651854,328160,185136,22951
37603,333457,aibs_neuronal,4P,864691135342187185,211168,161072,23438
37604,610300,aibs_neuronal,23P,864691136664889085,347168,116288,18042
37605,557006,aibs_neuronal,4P,864691136210123196,311440,157984,24435
37606,324575,aibs_neuronal,23P,864691135876657747,207008,109920,24828
37607,490701,aibs_neuronal,4P,864691135114122393,294384,144576,19003
37608,391107,aibs_neuronal,23P,864691135518242186,230448,115040,22372
37609,614569,aibs_neuronal,4P,864691135658890626,354544,147408,21762
37610,490807,aibs_neuronal,4P,864691135777148605,289808,158800,20057
37611,225863,aibs_neuronal,4P,864691135475416640,155248,153856,19160
37612,160277,aibs_neuronal,4P,864691135490966119,121840,163232,26294
37613,231913,aibs_neuronal,5P-IT,864691136296647451,161904,208352,17190
37614,294922,aibs_nonneuronal,microglia,864691135269689765,185072,132816,24108
37615,133012,aibs_neuronal,6P-CT,864691135771639035,98048,249648,20351
37616,203514,aibs_neuronal,6P-CT,864691136827683182,146800,229248,23198
37617,696080,aibs_neuronal,23P,864691136009303724,381360,128064,25551
37618,221755,aibs_neuronal,23P,864691135342148017,153360,110240,26303
37619,308568,aibs_neuronal,6P-IT,864691136273618110,192112,242688,19070
37620,308517,aibs_neuronal,6P-IT,864691136619126157,184560,249824,19496
37621,376699,aibs_neuronal,6P-CT,864691136105781209,227120,249648,24761
37622,428410,aibs_neuronal,4P,864691136487496978,248608,165712,21709
37623,391072,aibs_neuronal,23P,864691136105984217,241664,120432,21528
37624,403547,aibs_nonneuronal,astrocyte,864691135739595924,239952,215536,19842
37625,379279,aibs_neuronal,6P-CT,864691135468379788,228032,258352,24846
37626,495126,aibs_neuronal,5P-IT,864691136286930371,285296,182192,20495
37627,364234,aibs_neuronal,4P,864691135772596987,212768,149632,27465
37628,399284,aibs_neuronal,5P-IT,864691135275321061,234432,177728,22099
37629,493859,aibs_neuronal,BPC,864691135583710194,283872,160800,25220
37630,258306,aibs_neuronal,23P,864691135754777037,174448,140192,21793
37631,197680,aibs_neuronal,5P-IT,864691135609464071,137648,179008,25080
37632,438868,aibs_neuronal,6P-IT,864691136673520263,262064,246896,24880
37633,586190,aibs_neuronal,4P,864691135701592699,334912,149520,24016
37634,168339,aibs_neuronal,BC,864691135013923734,118288,229840,15553
37635,423909,aibs_neuronal,23P,864691136389298039,257472,142000,20579
37636,129227,aibs_neuronal,6P-CT,864691135771667531,110112,235008,17109
37637,560434,aibs_neuronal,5P-IT,864691135544379176,323520,188496,18637
37638,368160,aibs_neuronal,5P-IT,864691136118647832,220432,188672,22900
37639,531122,aibs_nonneuronal,oligo,864691135841059811,298640,200464,22811
37640,294783,aibs_nonneuronal,microglia,864691136422899759,195424,128000,22322
37641,152522,aibs_nonneuronal,astrocyte,864691136482862380,129584,108496,26500
37642,493086,aibs_neuronal,4P,864691136287404483,282768,162576,20581
37643,363626,aibs_nonneuronal,astrocyte,864691135162217261,220736,146816,22471
37644,299481,aibs_neuronal,4P,864691136595349666,189520,165328,24459
37645,168680,aibs_neuronal,6P-IT,864691136272997822,129936,239328,15991
37646,452654,aibs_neuronal,23P,864691136305410709,272192,102864,22053
37647,468768,aibs_neuronal,6P-CT,864691136091849652,270352,240832,24601
37648,401611,aibs_neuronal,5P-IT,864691135700858235,231232,196400,21829
37649,498570,aibs_neuronal,6P-IT,864691135851531719,289456,211088,17946
37650,67388,aibs_neuronal,23P,864691135866811926,92960,141888,18416
37651,113308,aibs_neuronal,23P,864691135700252795,107792,149824,22075
37652,466582,aibs_nonneuronal,OPC,864691135367006969,274176,213504,24027
37653,664642,aibs_nonneuronal,oligo,864691135809519308,361424,187104,18858
37654,26798,aibs_nonneuronal,astrocyte,864691135724192171,71856,138896,21258
37655,562825,aibs_neuronal,BC,864691135473001522,315968,201024,22316
37656,550717,aibs_nonneuronal,astrocyte,864691136973694492,325152,94336,19408
37657,486705,aibs_neuronal,23P,864691135475635008,279840,119024,18155
37658,580844,aibs_nonneuronal,astrocyte,864691135463729477,331360,103376,19492
37659,454974,aibs_neuronal,23P,864691135865382876,271344,131440,15498
37660,324499,aibs_neuronal,23P,864691135567728108,207264,110544,23700
37661,664361,aibs_neuronal,BC,864691136100712821,365552,189920,16528
37662,703983,aibs_neuronal,5P-IT,864691136210093756,389504,168656,27424
37663,225437,aibs_neuronal,BPC,864691135397141281,158752,155072,17000
37664,518984,aibs_neuronal,23P,864691135864850814,299504,113536,24268
37665,607396,aibs_neuronal,23P,864691135945397796,352192,94288,24500
37666,468604,aibs_neuronal,BC,864691135737262468,275632,236896,23276
37667,614681,aibs_nonneuronal,astrocyte,864691135386350209,356704,144368,22032
37668,306545,aibs_nonneuronal,oligo,864691135809431500,192944,232448,18977
37669,562101,aibs_neuronal,5P-IT,864691134989177978,318960,194464,16675
37670,261803,aibs_neuronal,BC,864691135683410162,175808,162560,17046
37671,420117,aibs_neuronal,23P,864691136144476980,256752,102256,15803
37672,291135,aibs_neuronal,23P,864691135565632791,194336,108096,20987
37673,465967,aibs_nonneuronal,astrocyte,864691136370777992,268672,219648,18984
37674,33516,aibs_neuronal,4P,864691135988291584,76816,170672,20707
37675,613240,aibs_neuronal,4P,864691136952921823,356144,133424,26431
37676,303651,aibs_neuronal,5P-IT,864691136686536558,186800,195488,27029
37677,365900,aibs_neuronal,5P-IT,864691135716105242,227424,174704,22448
37678,394071,aibs_neuronal,4P,864691135926520788,238032,158672,17476
37679,531335,aibs_nonneuronal,oligo,864691135510431696,295344,204800,24920
37680,556925,aibs_neuronal,4P,864691136312532797,314000,153984,23679
37681,132342,aibs_neuronal,6P-IT,864691135800739938,98608,252896,17400
37682,170131,aibs_neuronal,5P-ET,864691135476882856,124512,235552,25098
37683,194017,aibs_neuronal,4P,864691137196919105,138384,162272,16974
37684,300534,aibs_neuronal,5P-IT,864691135478312902,186992,186048,18443
37685,581902,aibs_neuronal,23P,864691135760453053,339216,126000,16917
37686,189182,aibs_nonneuronal,microglia,864691135012467702,132416,118784,24637
37687,159121,aibs_neuronal,4P,864691136297714971,126560,161664,18083
37688,342619,aibs_neuronal,6P-CT,864691135730372025,201712,227744,25946
37689,404218,aibs_nonneuronal,oligo,864691136039350014,238896,224016,24833
37690,399724,aibs_neuronal,MC,864691135884128624,235488,189632,26057
37691,224139,aibs_neuronal,23P,864691134918170378,154016,131408,19754
37692,263895,aibs_neuronal,5P-IT,864691136619193741,171104,180416,16194
37693,306794,aibs_neuronal,BC,864691136123919654,190288,240432,20878
37694,521532,aibs_neuronal,4P,864691135865574021,303104,145776,17356
37695,195456,aibs_neuronal,MC,864691135334800873,134656,163776,24992
37696,368462,aibs_neuronal,BC,864691135687878368,221680,186720,25092
37697,431857,aibs_nonneuronal,OPC,864691135695972250,248832,196224,18129
37698,494139,aibs_neuronal,5P-IT,864691135348301271,278384,186272,15654
37699,67685,aibs_neuronal,23P,864691136143950743,85440,140192,20949
37700,360504,aibs_neuronal,23P,864691136100695413,213184,138864,16049
37701,425888,aibs_neuronal,4P,864691136135344267,251616,159440,20038
37702,332696,aibs_neuronal,4P,864691135785937860,209456,167008,19507
37703,465684,aibs_neuronal,6P-IT,864691136917107310,277520,212928,16607
37704,485824,aibs_neuronal,23P,864691136912502001,294272,105632,22841
37705,200521,aibs_neuronal,5P-IT,864691136389712912,147200,212784,15676
37706,157837,aibs_neuronal,23P,864691136135514251,116688,144912,24431
37707,493453,aibs_neuronal,5P-IT,864691135910609065,279680,167152,23210
37708,267744,aibs_neuronal,5P-ET,864691135476776104,172752,203936,26186
37709,675739,aibs_neuronal,6P-CT,864691136329827818,361920,240880,23188
37710,274348,aibs_neuronal,6P-CT,864691135594292523,173872,249168,25911
37711,566555,aibs_neuronal,6P-IT,864691136021011960,323152,226496,24708
37712,590298,aibs_neuronal,6P-IT,864691136088953911,333280,203136,17992
37713,456657,aibs_neuronal,4P,864691135786355652,263136,143664,15424
37714,228256,aibs_neuronal,4P,864691136236739087,160368,165136,21095
37715,341199,aibs_neuronal,6P-IT,864691136208991676,211760,231136,16752
37716,154506,aibs_neuronal,23P,864691136057019096,128752,136416,16363
37717,554832,aibs_neuronal,4P,864691135867697430,324496,135696,20101
37718,271097,aibs_neuronal,6P-IT,864691136108705720,170624,234992,18602
37719,190806,aibs_nonneuronal,astrocyte,864691136486746898,134704,140960,23243
37720,586527,aibs_neuronal,4P,864691135995318442,333488,153552,26655
37721,454626,aibs_neuronal,23P,864691135510782672,273792,116000,25629
37722,188138,aibs_neuronal,23P,864691135494862736,145728,113360,15813
37723,200594,aibs_neuronal,5P-IT,864691135738435185,136304,218032,16568
37724,552641,aibs_neuronal,23P,864691136547463586,322304,117920,15583
37725,76091,aibs_neuronal,5P-IT,864691135012549878,97136,192448,15328
37726,332647,aibs_neuronal,4P,864691135816321871,201968,167584,18831
37727,309375,aibs_neuronal,6P-IT,864691135715729690,187904,242816,24146
37728,261447,aibs_neuronal,4P,864691136227916625,167616,169248,15361
37729,487257,aibs_nonneuronal,microglia,864691136311838525,280960,115952,21305
37730,522416,aibs_neuronal,4P,864691135584811896,306528,148960,21960
37731,584373,aibs_neuronal,23P,864691136389706768,332464,128688,25650
37732,401659,aibs_neuronal,MC,864691135776531629,240112,205104,21366
37733,376274,aibs_neuronal,BC,864691135915928934,222352,254880,21988
37734,373085,aibs_neuronal,6P-IT,864691136287426499,213168,237312,16810
37735,256965,aibs_neuronal,23P,864691136135449483,175248,121728,24889
37736,123392,aibs_nonneuronal,oligo,864691135567734764,104208,205728,18089
37737,659062,aibs_neuronal,4P,864691135502944949,361520,144048,24873
37738,71047,aibs_neuronal,23P,864691136451307263,95728,150816,20795
37739,593063,aibs_neuronal,6P-IT,864691134947444220,332688,225536,23050
37740,272915,aibs_nonneuronal,pericyte,864691135707847715,174992,245520,16519
37741,273770,aibs_neuronal,6P-CT,864691135441283656,169472,255696,22051
37742,485378,aibs_neuronal,23P,864691134940770915,278736,110608,18182
37743,308663,aibs_neuronal,6P-CT,864691136039354366,185600,244208,19746
37744,337889,aibs_neuronal,5P-IT,864691135123043111,205600,201040,22028
37745,305182,aibs_neuronal,BC,864691135564911895,184384,218256,22840
37746,224743,aibs_neuronal,23P,864691136923858660,160624,136480,24699
37747,126979,aibs_nonneuronal,astrocyte,864691135577019141,110768,220640,21752
37748,486401,aibs_neuronal,23P,864691135272166417,283008,122320,16286
37749,678980,aibs_neuronal,6P-IT,864691135725085099,376720,244176,23910
37750,470385,aibs_nonneuronal,oligo,864691135807228957,262112,246672,21200
37751,557086,aibs_neuronal,4P,864691135495018896,313072,151616,25676
37752,257585,aibs_neuronal,23P,864691135373539016,166800,138096,16584
37753,365629,aibs_neuronal,4P,864691135416173498,219968,168160,20604
37754,222093,aibs_neuronal,23P,864691135213915192,156624,115360,16411
37755,617251,aibs_nonneuronal,oligo,864691135348288471,349280,165040,27445
37756,268929,aibs_neuronal,5P-IT,864691136092153780,163776,225088,19478
37757,293060,aibs_neuronal,23P,864691135502807901,190720,121760,23445
37758,169772,aibs_nonneuronal,astrocyte,864691135809883084,124224,237136,21897
37759,299359,aibs_neuronal,4P,864691136143347252,195472,169872,23772
37760,172595,aibs_neuronal,6P-CT,864691135758523470,116368,247968,24279
37761,156279,aibs_neuronal,23P,864691136116474276,123744,153248,15129
37762,670017,aibs_neuronal,6P-IT,864691135977711818,360832,206320,26717
37763,390750,aibs_neuronal,23P,864691135771625979,236576,114320,19120
37764,566215,aibs_neuronal,6P-IT,864691136238215740,318672,233328,22249
37765,294524,aibs_neuronal,23P,864691135730923449,195568,136352,21018
37766,125965,aibs_nonneuronal,astrocyte,864691135941128052,105056,220240,15606
37767,428324,aibs_neuronal,4P,864691134948127228,255680,160096,20677
37768,467720,aibs_neuronal,6P-IT,864691134918349322,265680,230464,18495
37769,592902,aibs_nonneuronal,astrocyte,864691136922772452,343360,213600,21714
37770,387050,aibs_nonneuronal,astrocyte,864691135953770504,241312,91552,17110
37771,237892,aibs_neuronal,BC,864691135516892115,149984,254432,17910
37772,586298,aibs_nonneuronal,astrocyte,864691136237491004,335664,151376,24558
37773,267145,aibs_nonneuronal,oligo,864691135809500620,165984,200864,21100
37774,225084,aibs_neuronal,23P,864691135560972001,163072,143488,27177
37775,438155,aibs_nonneuronal,oligo,864691135181831682,257232,251648,20958
37776,228240,aibs_neuronal,4P,864691135658689922,158064,170048,21303
37777,673103,aibs_neuronal,6P-CT,864691135864935806,364672,210352,24796
37778,616708,aibs_nonneuronal,oligo,864691135476143016,351600,161776,24392
37779,132430,aibs_neuronal,6P-IT,864691135210908608,108320,256272,17357
37780,520055,aibs_neuronal,4P,864691136057330136,309520,137440,20171
37781,294855,aibs_neuronal,23P,864691135383792619,191776,138224,23302
37782,299418,aibs_neuronal,4P,864691135477153448,184048,166032,24633
37783,530586,aibs_neuronal,5P-IT,864691136741435740,299712,195888,19434
37784,496534,aibs_neuronal,6P-IT,864691136065844888,281744,205360,18253
37785,36491,aibs_nonneuronal,microglia,864691135307077446,73536,192112,20324
37786,221706,aibs_neuronal,23P,864691135475705152,162480,102288,25336
37787,331560,aibs_nonneuronal,oligo,864691135986901251,201536,174464,15174
37788,534889,aibs_neuronal,6P-CT,864691136371557768,309024,236096,24187
37789,123432,aibs_neuronal,5P-IT,864691135539044978,107472,208224,18030
37790,174975,aibs_neuronal,6P-IT,864691135118550749,115696,268624,23252
37791,612636,aibs_neuronal,BC,864691135777653949,358032,131872,21387
37792,437878,aibs_neuronal,6P-IT,864691135446438290,251792,245456,19060
37793,293020,aibs_nonneuronal,astrocyte,864691135571234853,182256,122640,23878
37794,530267,aibs_neuronal,6P-IT,864691135213432448,296304,206064,17073
37795,225666,aibs_neuronal,4P,864691135992501185,148496,150000,18365
37796,327357,aibs_neuronal,NGC,864691136117044132,197456,142656,16280
37797,201810,aibs_neuronal,5P-IT,864691136827199854,132368,220592,26067
37798,261703,aibs_neuronal,4P,864691136312855613,164080,161616,16522
37799,669853,aibs_neuronal,5P-IT,864691136238394428,369984,197232,24723
37800,426527,aibs_neuronal,4P,864691135526672731,248672,154512,24239
37801,260665,aibs_neuronal,4P,864691136663263198,163952,154128,22341
37802,488657,aibs_nonneuronal,astrocyte,864691136116422564,288256,133552,18933
37803,291116,aibs_neuronal,MC,864691135182900482,185856,110288,20415
37804,485659,aibs_nonneuronal,astrocyte,864691135953783304,282928,95200,21264
37805,492459,aibs_neuronal,4P,864691136908675182,286480,162976,17169
37806,432636,aibs_neuronal,6P-IT,864691135374659401,249104,205792,23263
37807,484499,aibs_nonneuronal,microglia,864691135609902855,284784,88480,21774
37808,364026,aibs_neuronal,4P,864691135474615616,226240,151408,25643
37809,70152,aibs_neuronal,4P,864691135907392744,85408,157760,15733
37810,260154,aibs_neuronal,4P,864691135013776118,172656,147632,19010
37811,373449,aibs_neuronal,MC,864691135639906875,217328,229488,18239
