id,target_id,cell_type,pt_root_id,pt_position_x,pt_position_y,pt_position_z
16487,612606,23P,864691135359607640,351520,142592,21370
15339,612542,23P,864691135293883148,356192,136144,20651
23144,610827,23P,864691135211318976,347872,122144,22598
9492,610612,23P,864691136092132532,347568,118400,20393
12915,610843,BC,864691135213702784,351504,111136,22108
25673,610837,23P,864691135572021997,349872,112448,21933
7991,612500,23P,864691135114151321,351312,138768,20679
18567,610871,23P,864691135544405800,360416,110528,22370
45042,610828,23P,864691134885709050,349136,125792,22048
32021,610825,23P,864691134940805731,347856,121504,22056
36219,610498,23P,864691135952122147,344704,115344,19788
47156,612601,23P,864691135356006351,350624,136320,21811
29193,612504,23P,864691135762956086,352496,129472,20664
4782,610510,23P,864691135208676985,347136,125920,19718
35902,612594,23P,864691135590845963,349744,134064,21240
11166,610826,23P,864691135800717154,348032,117056,22390
9377,610851,23P,864691135655129026,354160,123344,22063
30878,612433,6P-CT,864691135785284036,359504,143056,19596
2974,612452,23P,864691135117808349,344416,131136,20751
43482,612430,23P,864691135349212119,359408,139760,19636
34945,585094,4P,864691136379806677,331616,147840,16697
14999,612495,23P,864691135476143528,350528,136880,20967
36477,610756,5P-PT,864691135475555648,352048,126704,21314
48802,610857,23P,864691135800918882,356064,121632,22499
35094,612508,23P,864691135939388417,352832,141648,20886
31873,612513,23P,864691135823506179,353680,131040,20958
18662,610723,23P,864691135640034363,345568,110960,21799
37381,610726,23P,864691135118631389,346608,122448,21413
25965,610752,23P,864691135355995343,352912,114160,21594
46032,610779,23P,864691134941154403,358336,121312,21772
1126,610563,23P,864691135213241216,357424,124480,19722
4389,610535,23P,864691136602978001,352352,112688,20122
11602,612593,23P,864691135403758574,348960,143056,21673
43897,610519,23P,864691135213898112,348752,127136,19958
44253,610768,23P,864691136144545588,355552,117376,21810
5948,612602,4P,864691135615083211,350912,140384,21793
20236,610846,23P,864691135749102121,352128,124368,22536
35315,610817,23P,864691135838237843,345344,116176,22388
8689,610864,23P,864691136578529044,359040,125728,22000
42459,612705,23P,864691135927366612,350848,129280,22254
18250,610743,5P-PT,864691136106635737,348784,122528,21173
40993,612575,23P,864691136195187176,344720,136096,21825
31818,610724,23P,864691136724687613,345856,123808,21626
17738,612499,BC,864691135719023665,351456,128304,20369
21774,610822,23P,864691135590292747,345920,126640,21887
4753,612510,NGC,864691135386109781,353136,138064,20605
506,610776,23P,864691135946262564,357040,115376,21511
1408,610840,23P,864691136273623486,351184,115504,22080
1229,610900,23P,864691135447280724,345808,114720,22682
1432,610835,23P,864691135755347410,349616,115248,22338
2765,612463,23P,864691135841651683,346368,129216,20675
26000,615352,5P-IT,864691135810204364,350640,153872,27498
15958,612833,23P,864691135195251754,348688,131456,23448
18030,612641,23P,864691135526104411,359376,136736,21676
48158,612710,23P,864691135857180974,350944,128896,22547
19309,612910,23P,864691135338579942,356432,141936,23675
10691,612762,23P,864691135498684691,346880,136656,22992
24873,612794,23P,864691136389247095,354992,142528,23231
45486,612901,23P,864691135475611712,354480,135984,23719
16188,612726,23P,864691135577664773,357568,137776,22078
38154,612766,23P,864691135455219818,349552,134688,22843
5692,612999,23P,864691135446725266,357072,128880,24409
41805,612800,23P,864691135763026486,357008,133440,22939
28294,612660,23P,864691135104560717,359840,138768,21275
19444,612760,23P,864691135701203067,345584,132672,23245
30881,612720,4P,864691135785285316,355072,140512,21945
31365,612725,23P,864691134948285692,357040,138160,21850
35705,612824,5P-IT,864691135429455920,346160,142288,24126
36067,612731,6P-IT,864691136974422812,358448,131152,22034
13123,612707,6P-IT,864691135954565384,351008,129840,21871
3804,612807,23P,864691135661405168,359392,141808,22849
3289,612920,23P,864691135059538843,358256,136032,23415
31521,613007,4P,864691136310691674,357920,136112,24732
14052,612819,23P,864691135163342125,344736,139600,23599
32104,612899,23P,864691135851607751,353680,129632,23499
39712,615346,23P,864691136050298507,348368,148352,27675
18534,612770,23P,864691135544380200,350400,140544,23127
31522,612778,23P,864691135947623777,352688,142080,22615
26473,612779,23P,864691135724205995,353248,138880,23056
34661,612948,NGC,864691135859698024,346192,137088,24609
30521,612829,23P,864691135584818808,347552,139760,24024
653,612989,23P,864691135571749157,354816,130384,24211
2057,612694,23P,864691135942110580,347616,138544,22395
8549,612913,BC,864691136089571383,356992,135024,24100
24064,612645,23P,864691136020819448,359216,129488,21261
33925,612635,6P-IT,864691135992356801,357952,127552,21735
34020,612616,23P,864691136379685845,354800,141264,21732
31045,612733,23P,864691135182628098,359040,138992,22221
31529,612808,23P,864691135441581640,359776,141744,22628
18529,612906,23P,864691135874136974,355232,127392,24096
20947,612678,23P,864691135475695936,345152,140720,22205
21835,612717,BC,864691135987465731,353568,142000,22081
36172,612974,23P,864691135810256844,350080,138032,24369
46162,612854,23P,864691136668438525,350176,136288,24144
24057,612773,23P,864691135660963568,351296,132992,22993
16249,612893,23P,864691135494048400,352304,136720,23485
15202,612840,23P,864691136488002834,349856,134832,23901
9148,612902,BC,864691135360152391,354720,136160,23401
38949,612988,4P,864691135468445068,354592,142688,24271
48609,612966,23P,864691135645551599,349424,135392,24497
48317,612912,4P,864691136945665247,356336,143504,23465
46975,612947,23P,864691135696956314,345456,143424,24446
26818,612693,23P,864691136991058069,347616,131664,21874
26862,612992,23P,864691135502359645,355248,135616,24830
42018,612781,23P,864691135700173602,353632,138960,22720
36442,612818,23P,864691135816512591,344064,132688,23873
33901,612816,23P,864691135561072865,344208,138576,23475
14982,612783,23P,864691135889536393,353760,131632,22828
47253,612790,23P,864691136032702395,354704,138224,22908
38445,612975,BPC,864691136010926499,349984,139632,24224
8513,612986,23P,864691136066506136,354288,135808,24139
34336,612919,23P,864691135783251251,358160,141296,23962
43965,612758,23P,864691135361017159,344256,141456,22883
22989,612696,4P,864691135940739750,347840,142448,21943
7591,612626,5P-PT,864691135776840621,356128,130720,21424
37195,612617,23P,864691135988642560,355040,137872,21079
6956,612914,23P,864691135569955718,357120,137248,23648
42889,612990,NGC,864691135585958524,355184,133600,24195
8986,612768,23P,864691135338752486,349472,141728,22863
30004,612922,23P,864691135910517161,358656,140192,23742
28199,612767,23P,864691136966545358,349568,134096,22641
31242,612681,23P,864691136273763262,345888,142336,22348
37099,615343,5P-NP,864691135684973751,347376,157152,27404
47053,612964,23P,864691136124567078,348688,137552,24501
4734,612817,4P,864691135575865374,344016,134240,24007
155,612735,23P,864691135726177599,359520,129952,22287
2227,612984,23P,864691135511198928,352800,128592,24813
27694,612916,23P,864691135754545101,357440,133008,24001
20067,613242,23P,864691135502602589,357088,141648,25810
36197,613210,23P,864691135565511511,346688,134160,26386
13988,615384,4P,864691135274981861,355072,153280,27227
6786,613108,4P,864691135303177383,357136,142304,25178
28847,613071,23P,864691135510987216,354064,132640,25636
29456,613234,23P,864691135865520860,354896,140832,25951
44777,613247,4P,864691135498482451,358848,142320,26285
46321,615441,5P-IT,864691136267399156,347200,169216,15543
48597,613260,23P,864691135561568737,344832,130048,26724
30072,615402,BC,864691135661429744,357728,146768,27585
29814,613240,23P,864691136952921823,356144,133424,26431
41275,613225,23P,864691135503006389,351344,139744,26356
14728,613035,4P,864691136009423020,346656,136528,25042
19584,613249,23P,864691135568914054,359472,136672,26343
16163,613257,4P,864691135494005392,344336,134560,27004
39930,613226,23P,864691135660970992,351376,139664,26016
6863,613220,BC,864691135594447915,349824,131184,26400
17528,615359,4P,864691135510837200,351472,154992,27347
46028,615355,BC,864691136650799357,350768,151504,27724
15341,615487,5P-IT,864691135489178938,351152,164128,15531
15414,613216,23P,864691136109677752,348160,130528,26076
14295,613044,23P,864691135491574759,351552,128000,25349
10506,615366,4P,864691135385218133,352816,147360,27552
31043,613215,5P-IT,864691136106536921,348144,138880,25741
28849,615367,4P,864691135618556815,352960,151840,27307
48560,615382,4P,864691136965788878,354480,157024,27414
22500,613303,23P,864691135383850987,350496,127744,26989
32323,613229,23P,864691135584660088,352432,130336,26057
31911,613236,23P,864691135614957259,355360,136544,26297
39597,613204,23P,864691135741113451,345040,130320,26099
37684,613237,23P,864691135213591168,355312,143376,25856
45379,613209,23P,864691135610507271,346528,128064,26148
28974,615451,4P,864691135941971828,347232,161360,15150
24336,615440,BPC,864691135679772914,346592,161392,15371
36906,615449,23P,864691135983742922,347232,174256,14900
39952,613144,BC,864691135545417256,357040,132112,25667
21036,613227,23P,864691136618225627,351824,132240,26310
27922,615450,5P-IT,864691135856791086,347248,170000,14978
28748,615481,BC,864691135758310589,349920,167184,15452
38388,615509,4P,864691136124631590,355680,165264,15025
11547,615358,23P,864691135866582661,351168,144976,27576
48292,615501,4P,864691135865716188,352720,160160,15314
42685,615492,4P,864691136273000126,352288,161248,14866
30067,613184,23P,864691135416501946,360240,135168,24892
35188,615508,BC,864691135939637926,355328,164320,15357
10482,613045,23P,864691135118738653,351392,141984,25518
37810,615510,23P,864691136003771811,355840,175616,14920
34177,613197,5P-IT,864691135394838005,344656,139408,26194
13290,615443,5P-IT,864691136578534164,346896,165808,15267
19644,615482,NGC,864691135569300358,350640,175024,15480
4593,613024,23P,864691135658601602,359376,133280,24357
28979,615504,5P-PT,864691135995483050,354064,169392,15443
1560,615362,5P-IT,864691135213735480,352384,147984,27243
40929,613029,23P,864691136118784536,344432,139280,25397
604,613286,23P,864691135516622803,348960,135312,26586
1706,615445,5P-PT,864691135498258963,346224,176128,15389
2550,615507,5P-IT,864691135464156997,354256,176352,15257
1413,615409,23P,864691135509395465,359504,152512,27715
2357,613103,23P,864691135293816332,356736,128208,25528
5231,613038,23P,864691135737494660,349040,127856,25629
37752,615461,5P-IT,864691136673630343,348432,169664,15313
28747,615422,5P-IT,864691136663027678,344352,161904,14948
26492,615579,5P-IT,864691135755462354,347184,171024,15955
44579,615587,5P-IT,864691136578571284,348976,167840,16351
48312,613399,23P,864691135491069031,346464,142720,27253
38387,615635,BC,864691136010742691,353152,169456,15941
12794,615684,BC,864691135445568914,355344,163504,16366
32324,615595,5P-IT,864691136119284504,350624,165968,15757
48266,613996,4P,864691136419568791,353184,159040,17656
36601,613440,23P,864691136389297783,354544,133424,27586
4918,613331,23P,864691135374442184,353936,133424,26648
45235,615758,BC,864691136545191586,348320,172096,16512
4351,613460,23P,864691136419534999,358528,137456,27471
1243,613982,23P,864691135737736836,351632,147536,17879
18487,615744,23P,864691135755635154,345648,163568,16519
19205,613387,23P,864691135195263018,344304,140032,27579
6795,615954,5P-IT,864691137054691446,352768,172352,17382
15298,613358,4P,864691135616647273,356048,142848,26945
18483,615757,5P-IT,864691135516706259,348080,173856,17230
48311,613400,23P,864691135570046598,346720,138160,27439
18194,615750,4P,864691135975491183,346064,165168,16911
12643,613415,23P,864691135383257050,349760,128672,27666
26015,614061,4P,864691135661425392,345392,156960,18189
19376,615980,5P-IT,864691135475448640,356736,176320,17719
18302,613326,23P,864691135731205817,352848,139968,27168
39629,613371,23P,864691136024828217,357440,128384,27228
40986,613337,23P,864691136663215326,354416,142304,27176
21896,615889,23P,864691136451801343,344672,160960,17471
11541,615805,5P-IT,864691135786340036,356192,172832,17131
41243,615943,5P-IT,864691137054716022,349472,168912,18026
3843,615927,5P-IT,864691135383475418,346816,161248,17634
22986,615951,23P,864691136042164310,352192,171536,17645
3650,614034,4P,864691135113708953,358320,157136,17775
21376,615986,5P-IT,864691135013337334,358032,176304,17317
34559,613308,23P,864691135105066317,350384,135168,27221
18297,613419,4P,864691135594284075,350336,138528,27540
36157,615756,5P-IT,864691136389705232,347488,168464,16681
11170,613307,5P-IT,864691136990950549,350864,142208,26491
22536,615963,5P-IT,864691135502818741,355760,167392,17636
40710,615949,5P-IT,864691136952931807,352176,160096,17296
46146,614006,23P,864691136912621553,357056,144880,17336
30879,613398,23P,864691135785284548,346848,140976,27743
10215,614059,4P,864691136175772934,344464,158288,18408
29068,613979,5P-IT,864691135568674284,351024,156848,17717
15008,613997,BC,864691135987528451,353168,155920,17942
46638,613414,23P,864691136135447691,349552,127936,27852
30068,614000,4P,864691135776627552,354032,151648,17787
17253,613432,4P,864691135508715273,352416,141456,27368
18486,615987,5P-PT,864691136227464017,359328,168560,17622
35540,615752,5P-IT,864691135926817236,346368,169712,17008
28980,614012,BPC,864691135759379133,357056,154784,17390
42703,614024,BC,864691136273021630,357472,145888,17919
37647,615960,5P-IT,864691135122904615,355008,162192,17717
36425,613390,23P,864691135135537945,344752,131024,27387
47159,615977,4P,864691136195090920,357568,161120,17573
18707,614043,23P,864691135544999410,359664,151248,17719
46283,613328,BPC,864691136812896627,353552,129888,27132
42819,613442,23P,864691136135431563,355472,139520,27700
48723,615958,5P-IT,864691136522184081,353760,165312,17734
44916,614033,23P,864691136194997462,358320,147488,17502
6130,613311,23P,864691135394924277,351904,141968,26915
30873,615701,5P-PT,864691136362325474,358240,174832,16438
48354,615690,5P-PT,864691135307996486,355888,168960,16266
12214,615680,5P-IT,864691135616845161,354528,166336,16492
28746,615704,5P-IT,864691136389086839,359920,161824,15713
8256,613436,23P,864691135655107522,354144,131568,27832
48276,613378,23P,864691135856727342,359552,137904,27124
48703,613437,23P,864691135655090626,353824,128096,27312
38456,615956,23P,864691136090001463,353360,162560,17365
1334,613456,23P,864691136334538931,357328,130272,27857
1893,613374,23P,864691135065687876,358256,128160,27041
4068,615598,5P-IT,864691135946283044,351392,172048,16422
5153,615961,5P-IT,864691135851325383,354976,171072,17293
45209,615935,5P-PT,864691136011842979,348272,173904,17672
6552,615975,23P,864691136423679279,357168,160128,17902
4707,613462,23P,864691135210038976,358816,141776,27571
13289,613516,23P,864691136619093133,350848,147856,15452
44024,616137,4P,864691135876869203,350192,164464,19400
45985,614151,23P,864691137197850433,358384,149664,18732
48309,613492,23P,864691135475630400,347024,157824,15607
40316,614094,5P-IT,864691136423611951,349504,158064,18459
4053,614098,BC,864691134918384650,349824,145024,18373
15953,613487,23P,864691135491228511,346288,151760,14870
22620,613490,23P,864691135617752975,346704,158736,14864
1252,616006,5P-PT,864691134989446778,346160,169136,18432
14726,614077,23P,864691135463458110,349024,144208,18707
38389,613501,23P,864691136010776227,347536,144272,14990
38634,616098,5P-PT,864691134965437727,359072,162704,18178
2213,614141,4P,864691135864553598,356240,159456,18290
28819,613510,4P,864691135758507709,349232,157328,15170
18096,614133,4P,864691135800725090,355280,155952,18147
48931,616221,4P,864691135565793879,348416,163552,20050
45617,616107,5P-PT,864691135572502053,344608,172384,19382
37701,613522,23P,864691135999835787,351696,144464,15479
3878,616183,4P,864691135989296640,356688,166320,19214
39367,613526,23P,864691136039088422,352784,154320,15322
13806,613481,4P,864691136923506660,345616,154752,14900
25873,616113,5P-IT,864691136228208721,345280,162800,19147
44668,616142,5P-IT,864691135100945696,350880,175760,19409
18146,613534,4P,864691135531734002,354112,155216,15573
6627,613536,23P,864691135293069324,354208,156848,15279
10895,614069,23P,864691135781353296,346480,149968,18156
9738,616178,5P-IT,864691135658999682,355440,170720,19288
28971,613543,23P,864691135758927549,355360,149328,15672
4587,616116,23P,864691135661613296,346240,160624,19089
17733,616180,5P-IT,864691135762500406,356176,163408,18821
48137,616086,MC,864691135479258054,357424,170864,18269
16477,613515,23P,864691134940720483,350320,149168,15160
29065,613528,23P,864691135610499335,352848,153536,14995
27275,613477,23P,864691135234079833,344944,145408,15491
38585,613523,23P,864691136423715887,351968,157632,15470
45569,616109,5P-IT,864691135776816301,344688,166368,19285
42111,613519,23P,864691135163374381,351264,151984,15219
48301,614071,4P,864691135808409629,346912,158384,18137
38641,614082,23P,864691135013410294,348928,145952,18043
29013,616108,23P,864691135526919515,344608,160576,18937
22095,614129,23P,864691136227926097,354784,149280,18041
43460,616194,5P-IT,864691135594467627,359216,163344,19418
44613,616223,5P-IT,864691136419487127,349168,164208,19603
29014,616024,4P,864691135539130226,348480,162256,18529
37942,616141,5P-IT,864691135479253190,351168,174144,19023
13095,613484,23P,864691135687870688,345856,152672,15609
45882,616066,4P,864691135565567319,355408,161904,18068
48902,614123,4P,864691136109915576,353520,153696,18685
43321,616001,5P-IT,864691135684258290,345616,166672,18640
32077,616220,4P,864691136724473597,346928,163920,19777
7739,616032,5P-PT,864691135561065697,349440,173264,18371
18206,616057,5P-IT,864691136274763533,353424,167632,18160
15343,616080,BC,864691135926580238,356480,175296,18403
45560,616022,4P,864691135701346683,348208,163968,18331
23638,614149,23P,864691135565109527,358112,150816,18574
29000,614105,23P,864691135938503733,350960,145712,18031
35648,616176,5P-IT,864691135491130087,354928,169712,19141
37290,616081,23P,864691134885247482,356640,164016,18597
15485,616103,5P-PT,864691136602790609,360256,172848,18385
3360,615988,BPC,864691135132965024,359728,164176,17632
48282,614132,4P,864691135740159892,355296,154768,18373
34253,614097,4P,864691135693559743,350048,157408,18269
25011,616102,5P-IT,864691137020499310,359824,170272,18120
37133,616085,5P-PT,864691135066018116,357392,168048,18420
2477,616167,23P,864691135724960427,353424,162928,18908
2590,615999,MC,864691136194897740,344928,160560,18708
4735,613529,23P,864691136116800164,352832,158800,15700
28915,613718,23P,864691135786167236,360256,156928,15785
32194,616309,5P-PT,864691136724776957,344400,170896,20625
10050,613655,23P,864691135614826955,350128,157744,15923
42471,613706,23P,864691135786260932,359248,145344,16207
9875,613834,4P,864691135293844236,352000,159664,16532
12982,616318,MC,864691135446688084,345536,173296,20590
45314,616320,5P-IT,864691136554597282,345216,176256,21006
11784,613818,23P,864691135569760134,350992,144224,16648
18423,616340,4P,864691135538479858,352416,166080,20931
9151,616372,6P-CT,864691135104551757,359232,159888,20665
10286,613762,23P,864691135927080916,346352,157616,16897
3399,616356,5P-NP,864691135134655257,354816,165744,20569
21879,616344,23P,864691135857232686,352544,164960,20728
13388,613835,4P,864691135594265131,352640,143568,16773
15286,613840,4P,864691135502580573,354016,152896,17164
6782,616254,5P-IT,864691136052084211,354640,168544,20059
40395,616258,5P-IT,864691135293090742,354960,168560,19628
7546,613659,23P,864691135866550149,351872,157440,16377
4616,613839,4P,864691136990944661,353824,156096,16854
46992,613757,23P,864691135916040550,345312,144784,16801
43480,616397,4P,864691136124541990,352080,160000,21636
18189,613670,23P,864691135618510479,353840,151648,16177
37731,613551,23P,864691136001077131,357760,146176,15567
19262,613777,23P,864691135864791678,348768,148640,17080
4112,613636,23P,864691135181806082,345808,147216,16096
39126,616265,5P-IT,864691135502624066,356192,175552,19642
29004,613779,23P,864691135082735863,349552,144352,16954
24277,616399,6P-IT,864691135163350317,352432,165552,21603
46163,613846,4P,864691135208721529,354192,151280,16630
18186,613644,NGC,864691135346159775,347968,154688,16266
22520,109379,23P,864691135270577061,112992,128288,17391
8230,613696,4P,864691135345181343,356416,158224,16321
26591,613856,23P,864691136618048475,356016,146560,16927
38646,616476,4P,864691134989358458,344080,161072,22155
29335,616387,5P-IT,864691135383421931,347920,162640,21404
14462,613806,23P,864691135800721250,350816,155104,17102
4038,613634,23P,864691135275173861,345984,156000,16243
42115,613658,4P,864691136051710963,350720,151312,16049
29085,613775,23P,864691135760540349,348640,153008,17041
39091,613708,23P,864691135851612615,359760,154336,15785
48542,613774,4P,864691135361121863,347776,154448,16788
32519,613665,4P,864691135772704587,353152,156096,16250
28584,613652,BC,864691135938236676,349072,148288,16248
3027,613641,23P,864691135942114164,347424,153728,16346
45558,613682,4P,864691135429623088,355520,152064,16471
39311,616164,5P-IT,864691135851611335,352720,170832,18997
45609,613645,5P-IT,864691135404579566,347808,156176,15726
37999,616358,5P-IT,864691135816064591,355648,166976,20937
38969,616257,5P-IT,864691135816401743,354032,165296,20303
29066,613548,23P,864691135570022022,357184,156448,15185
828,613756,23P,864691135323624092,345232,152064,16568
37918,613855,23P,864691135545282856,355696,155712,17013
29087,613643,4P,864691136310689626,347600,149408,15873
29187,616278,5P-PT,864691135195312426,357760,176656,20210
6699,616375,6P-IT,864691135293345036,359792,160752,20435
34875,613642,4P,864691135989330688,347296,158368,16185
36717,616385,5P-IT,864691135338876390,346768,167296,21563
35636,616497,5P-IT,864691135639761979,348256,176256,21910
48355,616473,5P-IT,864691135940546982,360544,171344,21709
31634,616390,5P-IT,864691135576303646,348096,161184,21861
35488,616489,5P-PT,864691136974671388,345248,172832,21937
9965,614432,4P,864691136391107711,348160,145104,20988
42795,613874,4P,864691136273681933,358832,148704,16747
38058,614438,5P-IT,864691135800607842,349792,156208,20425
23892,614263,4P,864691135113976985,357712,149824,19393
19892,614411,BC,864691135014127254,359520,156544,20261
25871,614207,4P,864691135851427015,350384,151936,19517
31174,614307,4P,864691135954671112,347008,154912,19658
17888,614293,23P,864691135545159976,344336,144752,19582
30071,614267,4P,864691135509544457,358080,154160,19012
30074,614309,23P,864691136106804953,347136,145424,19586
29001,613877,4P,864691136119263768,359104,158528,16988
28317,614226,23P,864691136124469542,354784,156528,19233
18193,614350,23P,864691136451786239,351568,148608,19641
7532,614180,NGC,864691135337738982,346800,152400,19315
5800,614203,4P,864691135429868080,350448,156128,19350
7556,614426,5P-PT,864691136741458268,345392,153376,20846
45407,614235,5P-IT,864691136578732820,355744,158544,19434
13587,614338,23P,864691135569776774,351488,143968,20043
47906,614202,23P,864691136195150412,349600,148672,18974
48066,614158,23P,864691136042112854,359408,143584,18514
36156,614315,4P,864691136990850965,348832,156112,19992
26816,614382,4P,864691135808579869,354352,157104,19689
15809,614391,5P-IT,864691136926226506,355616,159568,19665
40037,614231,4P,864691136371822472,355104,153632,19478
23894,614241,4P,864691136334850227,356592,152944,18939
3639,614236,23P,864691135155544420,356288,144640,19314
48302,614296,4P,864691135013937814,343984,147632,20282
23010,614492,4P,864691135429597744,357696,158560,20521
25904,613919,BC,864691136334852787,348128,156688,17243
45586,614177,4P,864691136437628574,345632,156352,19102
14657,614271,23P,864691135474691648,358416,159488,18892
40693,614272,23P,864691136108753336,358480,145280,18868
39931,614282,23P,864691136056379096,359504,148864,19360
14836,614283,23P,864691135474776640,359872,159168,19470
14598,614443,5P-IT,864691135123328807,351584,159008,20815
15439,614274,NGC,864691135492352095,358816,157472,19165
1831,613955,23P,864691135941688180,349120,144928,17890
29070,613909,23P,864691135386379093,346256,155856,17268
43879,614394,23P,864691136912693489,357184,155520,19703
15214,613915,5P-IT,864691136085022572,346944,159184,17566
14656,614234,23P,864691135475228736,355536,155536,18898
8769,614526,4P,864691135565618263,346016,143504,21189
26869,614346,23P,864691135572276261,350320,149584,20323
29002,613873,23P,864691135937689860,358176,147248,16608
5799,614316,4P,864691135938455861,348240,157056,19795
33761,614482,5P-IT,864691135292757686,355504,156560,21000
48304,614377,23P,864691135582644333,353616,144208,19864
37457,614174,4P,864691135658906754,344864,159184,19271
22725,614193,23P,864691135926591246,348608,158272,19214
42105,614222,4P,864691136618144987,354016,151600,18988
19580,614304,23P,864691135586064508,345024,158912,19736
42596,394272,23P,864691135992401601,230624,152560,19406
31535,614170,4P,864691135341900229,343840,158960,19390
29986,614208,5P-IT,864691135778125757,351328,156272,18942
29079,614188,4P,864691136009435308,347920,156352,18965
39699,614428,4P,864691135926718734,346368,154352,21044
46894,614213,23P,864691136483859244,352048,157792,19104
45661,613843,23P,864691136009430702,354160,154432,16918
35720,614474,5P-PT,864691135945504548,355280,153728,20994
41922,614311,4P,864691135545303336,347344,149920,19705
49008,614381,23P,864691136451564543,354560,149056,19594
1299,614491,23P,864691135012440566,357472,152672,20681
42118,613928,23P,864691135386288981,348352,149344,17558
2168,614525,BC,864691135081654519,345536,150800,21695
26440,614431,23P,864691135946406180,348048,159328,20824
42108,614214,23P,864691135208612729,352016,152112,18873
7547,614299,23P,864691135848810078,343936,150256,20288
26019,614445,5P-IT,864691134989539194,352192,155680,21022
30066,614435,23P,864691135584641912,348576,151568,21020
38897,614326,4P,864691135658782338,350752,148032,20053
34485,614379,23P,864691135479148486,354288,148192,20052
30073,614240,23P,864691135841792227,356576,147840,18812
33259,614528,4P,864691135100471584,345792,144896,21310
44388,613917,23P,864691136423051311,347072,149792,17820
30582,614179,23P,864691135654994626,346848,143952,18796
43318,614425,4P,864691135874493326,344752,146896,20540
11046,304976,6P-IT,864691135509371913,188864,218656,21533
18192,614178,4P,864691135786465732,346512,155104,19337
1445,614450,5P-IT,864691136194768598,353552,148400,20631
4348,614427,4P,864691135233811545,346272,154032,20544
1921,614389,23P,864691135345891231,355648,143568,19668
4109,614197,23P,864691136009238958,349040,149952,19470
18544,614530,23P,864691135544395048,346064,145280,21594
36559,614718,23P,864691135463745854,348176,144176,22854
39087,614540,23P,864691136027479590,348496,148320,21434
9412,614752,5P-IT,864691135303913639,352464,155840,23235
42119,614558,23P,864691136225597118,351664,152976,21603
9669,614861,23P,864691135568568044,359056,147024,23881
37507,614567,4P,864691135994572714,353584,149424,21099
25369,614750,4P,864691135700506914,351808,150352,22879
10008,614644,23P,864691136444490115,347472,145648,22484
30990,614662,4P,864691135786502596,352736,153760,22262
7347,614746,5P-IT,864691136041672534,350944,152800,22676
34845,614655,4P,864691137197792577,350224,150320,22190
7935,614846,5P-IT,864691135700222754,356080,151488,23707
9698,614805,4P,864691135584340600,346272,146032,23969
8261,614630,23P,864691135345204127,345248,152272,22262
26377,614697,4P,864691135527098971,344048,147696,23157
10861,614857,4P,864691135488936762,358416,151264,23553
32326,614640,BPC,864691135850408391,346768,151584,22041
33602,614737,23P,864691136674028679,349824,159168,23120
29556,614811,5P-IT,864691136602989521,347552,158256,23449
43228,614664,5P-IT,864691136619260045,353696,157440,22271
13246,614647,23P,864691135492136031,348080,144080,22164
43312,614838,4P,864691136389173111,352720,149168,24118
22271,614809,4P,864691137020488558,346880,147152,23674
24953,614674,4P,864691135686951136,353872,151024,22613
14556,614771,5P-IT,864691136812736371,356368,152960,23230
48323,614757,5P-IT,864691135082690039,353152,157072,22781
46328,614685,4P,864691136688467965,359216,152096,21954
47073,614648,23P,864691136011858083,348256,148288,22497
15410,614844,23P,864691135639656507,355616,153696,23526
23937,614831,5P-IT,864691135942130548,352080,156624,23600
29072,614766,5P-IT,864691135133438112,354560,153568,23379
28399,614830,23P,864691136451997439,350960,145840,23460
25508,614653,23P,864691135135481113,349328,147728,22047
26477,614677,4P,864691135275197669,355168,154000,22276
26502,614753,4P,864691135724226475,352656,147136,22757
10808,614614,23P,864691135518375562,359792,145552,21830
33634,614779,23P,864691135368104441,358496,144576,22927
47160,614682,23P,864691135361121351,357264,156800,22403
17511,614569,4P,864691135658890626,354544,147408,21762
42376,614676,23P,864691135195388458,354528,151424,22321
46535,614745,23P,864691135571826413,350784,146496,22961
23414,614853,23P,864691135808379933,356688,146560,23456
23630,614787,4P,864691135654074818,360288,148784,22993
35279,614807,23P,864691136274778125,346656,156048,23998
32345,614731,BC,864691135408202953,349344,157152,22904
6366,614804,23P,864691135278229153,346032,147248,23404
48258,614856,4P,864691135947565665,357040,155856,24132
19938,614796,5P-IT,864691135781832016,344176,159344,23631
7795,614824,5P-IT,864691136227884369,349904,153600,23715
31871,614775,BC,864691136741526364,357920,154864,23065
24200,614778,5P-IT,864691135866430853,358160,147296,23122
701,614723,4P,864691135841922275,348352,147920,22897
4283,614680,23P,864691136619331725,356816,156288,22083
11966,614641,4P,864691135995523754,346896,159424,22476
42184,614593,23P,864691135591112715,357568,154016,21164
37395,614786,5P-IT,864691135737621636,360224,158144,22909
4850,614643,5P-IT,864691135118814429,347200,152768,21896
31241,614656,4P,864691135491288935,349968,145200,22547
7684,614875,5P-IT,864691135740538772,344896,157152,24559
7408,614776,4P,864691135334783209,358016,158112,22768
22657,614566,4P,864691135988927488,353152,147488,21164
26944,614541,4P,864691136741344604,348672,154096,21305
11263,614654,5P-IT,864691135469031762,349728,153440,22479
41768,614756,4P,864691135864911230,352896,146160,22941
35098,614819,4P,864691136042053974,348656,154064,23421
48435,614799,23P,864691135135613465,344784,151248,23443
2709,614822,4P,864691135367836665,349392,151248,23846
1984,614810,23P,864691135367831801,347392,150640,24077
5007,614562,23P,864691135684054514,352560,150304,21757
