target_id,pt_root_id,cell_type,pt_position,pial_distances,layer,brain_region
46671,864691135212624256,exc,[ 81008 247360  20725],"[236.5635823078216, 617.2450995036214, 829.0000000000002]",L6,V1
64276,864691135919313840,exc,[ 90992 117088  21697],"[321.7634254477053, 101.62064840676037, 867.8800000000002]",L23,V1
64263,864691136124217382,exc,[ 84480 126048  21378],"[292.6908841317354, 135.05403359927755, 855.1200000000002]",L23,V1
65505,864691135582044269,exc,[ 97392 122128  22691],"[345.5089499450612, 123.93512053462997, 907.6400000000002]",L23,V1
46673,864691135475361856,exc,[ 81424 251520  20676],"[236.77097872612526, 633.9668064358002, 827.0400000000003]",L6,V1
64294,864691136391084415,exc,[ 94448 112640  21093],"[337.0854959290919, 85.10119332605565, 843.7200000000003]",L1,V1
46971,864691135557497282,inh,[ 73312 248096  21201],"[205.64013821511622, 617.4948943100597, 848.0400000000003]",L6,V1
47076,864691135780809296,exc,[ 77520 246112  21306],"[223.0997553478419, 611.0560986479321, 852.2400000000002]",L6,V1
330484,864691134940687715,exc,[197968 152000  22230],"[735.8679963767306, 278.0315365505705, 889.2000000000003]",L23,V1
47160,864691135194909994,exc,[ 81136 256864  21383],"[233.76032127694964, 655.161060886564, 855.3200000000003]",L6,V1
48364,864691135208178041,exc,[ 76992 263904  20541],"[214.79309224560683, 681.7692099930423, 821.6400000000002]",L6,V1
322884,864691135195217706,inh,[204992  89328  23095],"[785.7059814522412, 30.746207823585078, 923.8000000000003]",L1,V1
60337,864691135182598658,exc,[ 95920 107120  16973],"[344.87548911132444, 63.618387405488114, 678.9200000000002]",L1,V1
59922,864691136143611799,inh,[ 96608 107600  16253],"[347.44967789439744, 65.77093382986583, 650.1200000000001]",L1,V1
60092,864691135855643182,inh,[ 86464 107232  17091],"[307.1563750779512, 60.7681038165458, 683.6400000000001]",L1,V1
60464,864691136144835991,inh,[ 81856 105056  17313],"[289.5531179875998, 50.490770514030416, 692.5200000000001]",L1,V1
67767,864691135724409003,exc,[ 83184 142176  21311],"[281.90401954069085, 198.86873059216836, 852.4400000000003]",L23,V1
67770,864691136903578290,inh,[ 83600 134736  21473],"[286.15544242248586, 169.36700353289018, 858.9200000000003]",L23,V1
67774,864691135194441514,exc,[ 84192 138624  21341],"[287.1589853563556, 185.0662082764394, 853.6400000000002]",L23,V1
204524,864691136741451868,exc,[133248 256736  17436],"[441.4597374450646, 672.818449465405, 697.4400000000002]",L6,V1
67813,864691135568681708,exc,[ 92624 137360  21618],"[321.1992995689261, 182.96903677428054, 864.7200000000003]",L23,V1
67817,864691135875959379,exc,[ 92960 138928  21132],"[321.99154442464805, 189.33430723896478, 845.2800000000002]",L23,V1
67797,864691135590800395,exc,[ 89840 133456  21524],"[311.4666994897239, 166.44189401764197, 860.9600000000003]",L23,V1
68260,864691135865535196,exc,[ 97632 140432  22391],"[340.0841019942167, 196.95618106315302, 895.6400000000002]",L23,V1
585835,864691135349275351,exc,[338864 157856  20916],"[1295.265852987948, 350.48598327936764, 836.6400000000002]",L4,RL
67838,864691135508707849,exc,[ 98064 135376  21173],"[343.5681641738479, 176.9597446124134, 846.9200000000003]",L23,V1
67807,864691136724612605,exc,[ 92064 138784  21341],"[318.47138433451, 188.44813291085634, 853.6400000000002]",L23,V1
68268,864691136273890494,exc,[ 98368 135152  22349],"[344.85762847222935, 176.17313554610448, 893.9600000000003]",L23,V1
68247,864691135776654176,exc,[ 96352 130144  22250],"[338.57021826553864, 155.51453944441346, 890.0000000000002]",L23,V1
61063,864691136619354253,inh,[ 91600 110336  18311],"[326.54007325359316, 74.92738476706081, 732.4400000000002]",L1,V1
68261,864691135730192825,exc,[ 97568 143168  22401],"[338.87524370287485, 207.8362239689257, 896.0400000000003]",L23,V1
67760,864691135975576431,exc,[ 81904 133744  21268],"[279.7430915778541, 164.82283841206197, 850.7200000000003]",L23,V1
67796,864691135446267026,exc,[ 89856 138752  21497],"[309.6841486960353, 187.55086046955333, 859.8800000000002]",L23,V1
155604,864691135416417466,exc,[117872 138352  24114],"[421.46116053138496, 195.72397010788, 964.5600000000003]",L23,V1
41778,864691136602236625,exc,[ 76912 209360  21224],"[233.4896012719305, 464.3955457044985, 848.9600000000003]",L5,V1
679142,864691136085144684,exc,[367696 251600  25456],"[1377.4736833369268, 734.08658389062, 1018.2400000000002]",unidentified,RL
41506,864691135938504245,inh,[ 81456 212944  21057],"[250.34697137641564, 480.26113567652317, 842.2800000000002]",L5,V1
41330,864691135510410704,exc,[ 78000 215440  20124],"[235.70541293440272, 489.0023025545275, 804.9600000000003]",L5,V1
41418,864691135771684939,exc,[ 69312 212448  20638],"[202.12873471552237, 474.051008035799, 825.5200000000002]",L5,V1
41420,864691135753647966,exc,[ 69808 222400  20584],"[200.6356891892376, 513.8804435710464, 823.3600000000002]",L5,V1
41278,864691136089509431,exc,[ 75456 219632  20170],"[224.1067081922284, 504.8195984139298, 806.8000000000003]",L5,V1
41480,864691135567712748,exc,[ 76576 223120  20733],"[227.3536635168641, 519.1089645692152, 829.3200000000003]",L5,V1
41488,864691135783617871,inh,[ 77952 209440  20489],"[237.6058813783129, 465.0768958977181, 819.5600000000003]",L5,V1
41504,864691136237513020,exc,[ 81472 210224  20878],"[251.35898231818803, 469.42811532882087, 835.1200000000002]",L5,V1
41505,864691135589911051,inh,[ 81632 214368  20782],"[250.55185333318158, 485.99681831974823, 831.2800000000002]",L5,V1
41494,864691136371454088,exc,[ 79152 217232  20691],"[239.67114573919432, 496.5446398130304, 827.6400000000002]",L5,V1
41772,864691135567745516,exc,[ 76608 221232  21412],"[228.13937660745015, 511.59685814429815, 856.4800000000002]",L5,V1
41855,864691135657809538,exc,[ 81136 221376  21408],"[246.1322532714652, 513.7492311030446, 856.3200000000003]",L5,V1
258949,864691136812745075,exc,[171872 141280  24266],"[635.6184472601415, 226.2170428454248, 970.6400000000002]",L23,V1
64905,864691135213798712,exc,[ 97104 115568  22113],"[346.64830034255806, 97.69456824105728, 884.5200000000002]",L1,V1
41859,864691135122878759,exc,[ 81872 212720  21305],"[252.0827308995422, 479.5135723829651, 852.2000000000003]",L5,V1
191871,864691135867519510,inh,[132976 151120  17530],"[477.1960413176875, 251.86722708266421, 701.2000000000002]",L23,V1
43915,864691135272175377,exc,[ 78768 231904  20061],"[233.02599445255083, 554.8754430337783, 802.4400000000003]",L5,V1
43919,864691135858706024,inh,[ 79232 227296  20116],"[236.48138646253392, 536.6753434170911, 804.6400000000002]",L5,V1
43989,864691135781479503,exc,[ 80464 230320  19985],"[240.33639807045435, 549.1548179854692, 799.4000000000002]",L5,V1
44096,864691136311729213,inh,[ 71888 235920  20715],"[204.21064650956757, 568.4797886235085, 828.6000000000003]",L5,V1
44208,864691135746476879,exc,[ 75760 225680  21030],"[223.20960921655666, 529.0255219333466, 841.2000000000003]",L5,V1
44224,864691135743082831,inh,[ 79104 230048  20484],"[235.01192436094473, 547.5968309133982, 819.3600000000002]",L5,V1
455044,864691137197706305,exc,[266352 131552  16081],"[1015.4917518247709, 220.3910130524737, 643.2400000000001]",L23,V1
44228,864691135783324495,exc,[ 79744 226960  21059],"[238.63873052247868, 535.5149527040029, 842.3600000000002]",L5,V1
44231,864691135065014340,exc,[ 80144 240912  20752],"[235.36865434816417, 591.2500356035032, 830.0800000000003]",L6,V1
46245,864691135275023333,exc,[ 79152 252416  20264],"[227.40519512785988, 636.7450968436704, 810.5600000000003]",L6,V1
44236,864691135517355146,exc,[ 81376 241520  20575],"[240.065939053998, 594.1022846095229, 823.0000000000002]",L6,V1
44696,864691135568901510,exc,[ 79184 240848  21380],"[231.56557857763522, 590.6603317086408, 855.2000000000003]",L6,V1
44219,864691135502877365,exc,[ 76848 234800  20730],"[224.36560704721734, 565.7460063121711, 829.2000000000003]",L5,V1
44233,864691135208181881,exc,[ 80688 226976  20727],"[242.39478373493725, 535.9078092492958, 829.0800000000003]",L5,V1
46219,864691135118456285,exc,[ 76896 252672  20275],"[218.32628669170637, 636.9787067919614, 811.0000000000002]",L6,V1
46232,864691135865413596,exc,[ 78672 248784  20089],"[226.7586999381617, 622.105041243718, 803.5600000000003]",L6,V1
46237,864691136312750141,exc,[ 78976 256800  20233],"[225.1755109555803, 654.1530094265128, 809.3200000000003]",L6,V1
46221,864691135058571163,exc,[ 77264 256576  20288],"[218.43166120855, 652.6635764506865, 811.5200000000002]",L6,V1
46581,864691135753551710,inh,[ 71760 243088  20544],"[201.20166536808378, 596.9980592669083, 821.7600000000002]",L6,V1
46604,864691134988407930,exc,[ 73504 247424  20699],"[206.63949037975638, 614.8840585720193, 827.9600000000003]",L6,V1
46622,864691135269801125,exc,[ 77184 251728  20764],"[219.8030030685232, 633.3174790276124, 830.5600000000003]",L6,V1
71170,864691136020836856,inh,[ 97552 151904  21287],"[335.76591696762284, 242.6416735315078, 851.4800000000002]",L23,V1
70982,864691135104876365,exc,[ 87616 150208  20718],"[296.7644194454646, 232.41957085989048, 828.7200000000003]",L23,V1
46658,864691136056343000,exc,[ 79520 243984  20321],"[231.8111826148439, 603.2737353197565, 812.8400000000003]",L6,V1
46670,864691135656048934,exc,[ 80320 242608  21068],"[235.4787108568206, 598.069578078252, 842.7200000000003]",L6,V1
70966,864691135207748985,exc,[ 85296 144368  20940],"[289.55569079775853, 208.3396574197689, 837.6000000000003]",L23,V1
70967,864691135012403190,exc,[ 84848 159936  20665],"[282.34314748639594, 270.2185105683343, 826.6000000000003]",L23,V1
70968,864691135657839746,exc,[ 85744 152384  20931],"[288.5463099612779, 240.43782731038652, 837.2400000000002]",L23,V1
70978,864691135385260117,exc,[ 87152 159104  20602],"[291.81413213587365, 267.70640193824755, 824.0800000000003]",L23,V1
198781,864691135182649858,exc,[137552 194080  18108],"[480.45354623780116, 424.64862271800297, 724.3200000000002]",L5,V1
33533,864691136024804409,exc,[ 80352 175232  20967],"[259.09504507164127, 329.60227809880587, 838.6800000000003]",L4,V1
70987,864691135909730217,exc,[ 87712 151872  20973],"[296.5668495858035, 239.0837105756042, 838.9200000000003]",L23,V1
71002,864691135323986332,exc,[ 90336 150576  20599],"[307.47472450737826, 234.8342239365761, 823.9600000000003]",L23,V1
71025,864691136379811029,exc,[ 91440 144784  20314],"[313.8931445421291, 212.13926493116008, 812.5600000000003]",L23,V1
71166,864691136137645181,inh,[ 96288 158880  21712],"[328.2971627284403, 269.99883095172765, 868.4800000000002]",L23,V1
71038,864691135359592280,exc,[ 93984 152608  21003],"[321.30279566488, 244.2030710408396, 840.1200000000002]",L23,V1
71044,864691135865500549,exc,[ 94560 156144  20983],"[322.3652974238605, 258.49405568193976, 839.3200000000003]",L23,V1
33530,864691135479084486,exc,[ 80112 172736  20994],"[259.0088610970658, 319.5726007200202, 839.7600000000002]",L4,V1
71096,864691135269778085,inh,[ 83904 152144  21449],"[281.2979864963605, 238.8400141335957, 857.9600000000003]",L23,V1
71119,864691135526872923,exc,[ 87312 145424  21475],"[297.2208589858043, 213.25040773402569, 859.0000000000002]",L23,V1
71035,864691136724564989,exc,[ 91968 146048  20449],"[315.55644830916674, 217.360098253395, 817.9600000000003]",L23,V1
71134,864691135373656393,exc,[ 89168 157696  21080],"[300.3383073244403, 262.79865730811184, 843.2000000000003]",L23,V1
71135,864691135771647995,inh,[ 89664 153792  21393],"[303.67578168420175, 247.41499789632257, 855.7200000000003]",L23,V1
71137,864691135181799938,exc,[ 90448 148096  21515],"[308.78560470018004, 224.99101830425678, 860.6000000000003]",L23,V1
71143,864691135334527209,exc,[ 90528 155488  21480],"[306.5273660020068, 254.47439297511283, 859.2000000000003]",L23,V1
70979,864691135938064900,exc,[ 87264 155040  20584],"[293.6772311147247, 251.551306698819, 823.3600000000002]",L23,V1
71033,864691135335295465,exc,[ 92032 151536  20500],"[313.8982312870816, 239.25087613604842, 820.0000000000002]",L23,V1
33526,864691135463137598,inh,[ 79760 168768  20687],"[258.98955491104346, 303.6382831861192, 827.4800000000002]",L4,V1
71161,864691136021177592,exc,[ 94944 159376  21444],"[322.7687030378877, 271.50673195973036, 857.7600000000002]",L23,V1
33491,864691135589883403,exc,[ 74288 172064  20918],"[236.03578404682617, 314.86444918850015, 836.7200000000003]",L4,V1
33512,864691135909788329,exc,[ 76192 163856  20738],"[246.48430021338405, 282.82116299751806, 829.5200000000002]",L23,V1
33513,864691135469383609,exc,[ 76208 166272  20897],"[245.70578357614852, 292.4539665274125, 835.8800000000002]",L4,V1
33516,864691135988291584,exc,[ 76816 170672  20707],"[246.5945880095489, 310.19895598018957, 828.2800000000002]",L4,V1
33519,864691135748544297,exc,[ 77360 171952  20849],"[248.3160702697285, 315.48912373063814, 833.9600000000003]",L4,V1
71171,864691136741426012,exc,[ 97648 147920  21296],"[337.53736964811674, 226.79978262793279, 851.8400000000003]",L23,V1
33527,864691135212663168,exc,[ 79360 164720  20629],"[258.80686918066675, 287.3684494462214, 825.1600000000002]",L4,V1
33529,864691135538107506,exc,[ 80272 165040  20831],"[262.32942808858843, 288.9615228093223, 833.2400000000002]",L4,V1
71036,864691135584636024,exc,[ 92304 146624  20908],"[316.69452715211145, 219.7724681560513, 836.3200000000003]",L23,V1
70970,864691135213680768,exc,[ 86256 143856  20686],"[293.55957339957797, 206.63412873022813, 827.4400000000003]",L23,V1
71172,864691135270321317,exc,[ 97712 158608  21258],"[334.0663131768803, 269.41141023089455, 850.3200000000003]",L23,V1
203320,864691136379737557,exc,[133776 239376  22014],"[449.6157954238318, 603.8267625585971, 880.5600000000003]",L6,V1
33538,864691135335159273,exc,[ 81328 159856  20858],"[268.3446159749434, 268.67257540705805, 834.3200000000003]",L23,V1
33810,864691136194056406,exc,[ 76592 168112  21440],"[246.5944723657947, 299.91983072622816, 857.6000000000003]",L4,V1
33847,864691136105450969,exc,[ 78816 175088  21291],"[253.02462655438822, 328.49298506926345, 851.6400000000002]",L4,V1
33855,864691136776392558,inh,[ 79232 172256  21418],"[255.66959478585832, 317.3531186852123, 856.7200000000003]",L4,V1
33892,864691135622527401,exc,[ 80992 161440  21434],"[266.45351151465894, 274.86732769591435, 857.3600000000002]",L23,V1
36496,864691135293852172,exc,[ 76080 179328  20906],"[240.64411038147188, 344.43461470026904, 836.2400000000002]",L4,V1
36278,864691135850447559,exc,[ 70848 184320  20186],"[218.05542186862257, 362.5026350475421, 807.4400000000003]",L4,V1
360623,864691135954606600,exc,[224112 139920  15816],"[844.2574186139398, 239.00980769235625, 632.6400000000001]",L23,V1
36296,864691135497605139,inh,[ 72880 181680  20153],"[227.07285701812754, 352.69122091274625, 806.1200000000002]",L4,V1
36372,864691136100788341,exc,[ 76336 177792  20074],"[242.19969863575943, 338.403241955767, 802.9600000000003]",L4,V1
204432,864691135349067735,exc,[136784 248944  16597],"[458.26638544483325, 643.0017839407043, 663.8800000000001]",L6,V1
36359,864691135490582247,exc,[ 75296 180144  20089],"[237.2355674639278, 347.4128737855838, 803.5600000000003]",L4,V1
36498,864691135387492225,exc,[ 77040 177632  20843],"[245.0607625809443, 338.01110792056556, 833.7200000000003]",L4,V1
36757,864691136619225741,exc,[ 76544 187664  21305],"[239.58692665495224, 377.8134917719798, 852.2000000000003]",L5,V1
36410,864691135969774181,exc,[ 80080 177104  20244],"[257.358563038423, 336.9669585500074, 809.7600000000002]",L4,V1
36402,864691135850416327,exc,[ 78960 190208  20203],"[248.3272553791107, 388.79304211767493, 808.1200000000002]",L5,V1
36477,864691136522739345,inh,[ 72656 188016  20347],"[223.97139142444067, 377.8606877956815, 813.8800000000002]",L5,V1
36419,864691135162201133,inh,[ 81664 189968  19702],"[259.18576674670874, 388.77937172106544, 788.0800000000003]",L5,V1
36420,864691136108735160,exc,[ 82064 190560  19896],"[260.5732934648291, 391.2778099545429, 795.8400000000003]",L5,V1
36468,864691135348291031,exc,[ 72768 185216  20852],"[225.39383096795956, 366.7423529498049, 834.0800000000003]",L4,V1
36469,864691135396396577,exc,[ 72416 179440  20998],"[226.00483511348827, 343.6035553593044, 839.9200000000003]",L4,V1
36489,864691135937334325,inh,[ 73456 181296  20858],"[229.50196082339133, 351.3618726877679, 834.3200000000003]",L4,V1
36508,864691135212594560,inh,[ 78864 190848  20586],"[247.7215979136095, 391.3098327395747, 823.4400000000003]",L5,V1
36526,864691135345111455,exc,[ 80432 184832  20556],"[256.06704685352054, 367.88404434320813, 822.2400000000002]",L4,V1
36696,864691135207775865,inh,[ 72080 188960  21413],"[221.34705875542213, 381.4215121443853, 856.5200000000002]",L5,V1
36707,864691135501816669,exc,[ 73392 181872  21066],"[229.0461281493892, 353.63479340202787, 842.6400000000002]",L4,V1
36721,864691135570712045,exc,[ 74208 180704  21285],"[232.70489927407777, 349.2650481168716, 851.4000000000002]",L4,V1
36775,864691135517547204,inh,[ 77216 192544  21098],"[240.56341790498854, 397.4934869152364, 843.9200000000003]",L5,V1
36861,864691135428494128,exc,[ 81616 182800  21229],"[261.49342682073603, 360.1997434347713, 849.1600000000002]",L4,V1
36866,864691134988456826,exc,[ 81856 178864  21269],"[263.8219537447232, 344.59932362105263, 850.7600000000002]",L4,V1
36494,864691135345892511,exc,[ 76048 185648  20675],"[238.31330028345533, 369.6072607329568, 827.0000000000002]",L4,V1
368344,864691135864798078,exc,[214384 183936  24391],"[790.1485018306702, 411.01242675538447, 975.6400000000002]",L5,V1
