post_id,pre_id,size,delta_ori
1763,468,4576,4
1763,2671,2232,10
1763,150,29384,3
1763,2236,11220,3
1763,2119,4024,4
1763,761,38352,14
1763,2352,8624,13
1763,2580,8676,-1
1763,1204,31012,4
1763,1676,248,7
1763,364,26516,3
1763,1745,5880,10
1763,1574,16504,14
1763,2839,4176,2
1763,1115,10604,-1
1763,2313,13760,10
1763,2203,6652,9
1763,2506,23044,5
1763,1636,3476,4
1763,392,924,7
1763,238,7044,1
1763,648,6192,-1
1763,2384,16164,6
1763,2375,6772,12
1763,743,19180,1
1763,1030,32164,0
1763,1967,15040,6
1763,229,16668,1
1763,534,4448,-1
1763,1776,10988,10
1763,1729,2984,6
1763,592,2008,9
1763,2449,9816,4
1763,1518,7688,-1
1763,2447,45272,4
1763,2603,2516,14
1763,529,38652,12
1763,635,17572,1
1763,287,2040,4
1763,2546,15596,10
1763,731,8792,-1
1763,1381,2664,7
1763,1634,13836,7
1763,2159,20020,3
1763,472,45188,7
1763,701,13168,3
1763,2309,4612,14
1763,2623,18732,7
1763,12,2464,10
1763,1203,16020,1
1763,1864,16916,10
1763,313,13840,14
1763,1726,21240,8
1763,2252,47232,10
1763,2201,12664,14
1763,1868,10484,-1
1763,1590,2640,4
1763,641,3756,10
1763,1846,18304,14
1763,1664,46552,14
1763,2409,4812,3
1763,2142,22712,8
1763,273,1904,3
1763,1985,3360,13
1763,574,38448,12
1763,256,12216,10
1763,485,14392,-1
1763,388,6076,3
1142,1074,552,0
1142,2719,4104,-5
1142,362,3132,-3
1142,2309,3160,4
1142,370,8552,-7
1142,2295,5612,-1
1142,364,15232,-7
1142,1730,27256,4
1142,1837,17748,-1
1142,1812,11764,-10
1142,1678,15000,-3
1142,2384,3220,-4
1142,2017,10948,-3
799,1593,28844,2
799,69,7768,4
799,1312,3296,5
799,2044,10040,7
799,987,908,10
799,44,612,8
799,2266,4340,3
799,1876,19572,8
799,2301,7876,5
799,1301,8796,13
799,2426,4140,11
799,782,3744,7
799,1792,4372,0
799,1747,1760,10
799,556,2856,6
799,2501,2792,6
799,730,1712,8
799,1377,340,7
1192,857,2144,1
1192,1889,5456,2
1192,1662,5484,7
1192,2796,17904,-2
1192,1173,3028,-6
811,1320,10156,0
811,1597,8720,-7
811,191,5100,-7
811,1406,988,-5
811,1542,4516,-6
811,1411,256,-7
811,1491,6180,-8
912,2699,1836,6
912,1885,7912,7
912,651,14348,6
912,1651,9172,7
912,1324,4684,2
912,210,25808,-5
912,2560,4128,1
912,190,7200,-6
912,397,2060,1
912,576,3488,-5
1732,154,5044,4
1732,2695,5536,8
1732,833,1992,-4
1732,1148,24116,4
1732,643,1120,7
1132,1894,2568,3
1132,472,2692,0
1132,2514,11548,-6
2198,2559,4476,-2
2198,2399,28116,0
2198,2099,836,-4
2198,945,768,0
2198,2447,4692,-6
2198,2502,4136,-8
2198,1173,6568,-11
2198,2309,25600,4
2198,2156,21324,0
2198,974,2620,-4
2198,2761,1036,-2
2198,162,1124,-3
2198,2101,6924,4
2198,810,2028,-3
2198,1377,4572,-4
2198,641,760,0
2198,815,36156,-5
2198,648,17368,-11
2198,364,4524,-7
2198,1251,31184,0
2198,2003,1836,2
2198,373,236,-8
2198,56,34584,-1
2198,2384,12508,-4
2198,2131,28512,2
2198,1563,6320,-8
1432,2704,3596,5
1432,174,4396,-4
1432,2345,3908,2
1432,1936,30208,-1
1432,2184,20780,-7
1432,2123,2420,4
1432,1481,596,4
1432,1198,14796,-3
1432,2028,12976,-6
1432,1222,1664,-1
1432,2351,1052,1
1432,1493,3804,2
1432,2748,5248,-3
1365,523,5100,6
1365,621,7620,7
1365,732,172,0
1365,219,3676,1
1365,848,7024,1
1365,841,9032,5
1365,1353,3756,7
1365,2707,27096,4
1365,906,7256,1
1365,587,11436,6
1365,1750,55504,2
1365,1270,7380,0
1365,2712,5908,5
1365,2847,10568,2
1365,1081,164,-7
1365,660,5224,7
1365,558,2444,4
1365,401,596,-4
1365,2111,1428,5
1365,33,2172,1
1365,2447,3772,-2
1365,936,32556,2
762,363,10124,7
762,1326,14396,2
762,2748,2324,1
762,67,1996,-3
762,2343,1952,-2
762,731,252,-6
762,648,11396,-6
762,1165,19548,-6
762,260,28620,8
762,2263,956,4
762,1985,2736,8
762,1794,9340,8
762,538,3288,4
762,187,3996,2
762,495,304,4
762,221,13740,-5
762,2844,3228,9
1462,2293,2444,-4
1462,2080,2000,-15
1462,1864,17284,-3
1462,269,5220,-7
1462,1826,3908,-9
1462,1772,2236,-11
1462,800,3068,-15
1462,1053,3616,-6
1462,927,1056,-10
1462,2249,19120,-13
1462,1377,8580,-8
1462,1993,3672,-8
1462,507,5972,-12
1462,452,1292,-6
1667,2045,1000,-6
1667,1019,14908,-9
1667,469,2812,-7
1667,1095,5240,-2
1667,55,800,-3
1667,643,3796,-4
1667,1610,7380,-14
1667,2773,404,-2
1667,2633,24668,-6
1667,1195,3148,-15
2064,2459,1940,0
2064,1510,7336,9
2064,477,248,1
2064,1429,28412,9
2064,1920,12828,1
2064,1324,11480,2
2064,194,2888,5
2064,2572,23960,1
2064,2517,3968,-6
2064,397,3768,1
2235,1211,2820,-1
2235,1996,5364,-7
2235,627,13296,-4
2235,812,9860,-7
2235,1729,3736,-8
2235,374,3760,-3
2235,1173,37680,-15
2235,2339,524,-8
2235,2384,7568,-8
2235,1579,464,-2
1640,1344,16316,-3
1640,1139,1380,-1
1640,746,12340,-9
1640,1437,160,-2
1640,1894,2324,0
1640,2855,7280,-9
278,472,6676,5
278,1482,2724,-3
278,2747,464,6
278,447,2344,5
278,100,2216,5
278,1745,10192,9
278,1726,2556,6
278,1868,2084,-3
278,648,7744,-3
278,1585,7504,7
278,2509,32432,4
278,2559,3080,6
278,7,3408,6
278,538,41512,7
278,641,43120,8
2172,1761,2372,-3
2172,1431,704,4
2172,313,2432,5
2172,989,5904,-9
2172,1373,1448,-9
2172,2729,312,2
2172,1634,6292,-2
2172,746,26624,-8
2172,1078,24444,-5
2172,2351,12924,1
2172,2475,1608,-2
2172,366,9992,0
2172,174,6644,-4
1742,492,3300,-3
1742,290,4992,-1
1742,2303,11020,-9
1742,700,9416,3
1742,1724,13712,6
1742,1127,16456,-7
1099,2233,1564,-4
2533,2834,4240,-12
2533,4,15040,-2
2533,550,45700,-3
2533,1017,13444,-5
2533,745,2100,-7
2533,1112,2532,-7
2533,2304,14920,0
2533,1321,11368,-15
2533,1604,11180,-12
2533,1894,2140,-4
1937,2748,7824,6
1937,1493,22064,10
1937,301,456,9
1937,1634,2924,7
1937,2559,17840,8
1937,1039,860,6
1937,941,2640,7
1937,1169,4524,3
1937,2117,2068,14
1937,1373,2532,0
1937,2165,1816,2
1937,260,5720,13
1937,913,1320,1
1937,713,2296,7
1937,840,2308,8
1937,300,5348,4
1937,1884,15132,3
1937,920,4032,10
1937,746,4000,1
1937,2516,40944,14
1937,2812,496,7
1937,2768,16540,9
1937,1836,22280,8
1937,174,8848,5
1937,1287,2100,4
1937,2442,20960,10
1937,1522,15012,14
1170,1876,3600,4
1170,2101,12220,11
1170,1386,3188,2
1170,1740,4092,6
1170,33,16464,4
1170,1377,9556,3
1170,2211,1216,6
1170,2460,2380,3
1170,2691,10716,-4
1170,1127,14204,-2
1170,509,1720,5
1170,2044,1404,3
1170,2061,22980,8
1170,677,7616,4
1170,1541,5296,-2
1170,1584,6100,-3
1170,1706,5272,4
1170,1901,8836,-2
1169,1651,10984,9
1169,1949,24260,-4
1169,2572,6524,3
1169,2687,1956,0
1169,491,7888,7
1169,1112,3444,4
1169,2506,12864,2
1169,2413,1576,5
1169,2751,7572,-4
1169,695,3992,-1
1169,190,1644,-4
1169,1322,34644,3
341,1384,5284,10
341,692,1668,5
341,2254,3752,6
341,2474,10668,5
341,400,20036,1
2675,317,5136,15
2675,1985,348,14
2675,1726,5152,9
2675,20,84992,11
2675,1745,9916,12
2675,1565,4612,1
2675,2748,2284,7
2675,592,1304,10
2675,2389,2172,11
2675,2747,9068,9
2675,1730,896,15
2675,313,7860,15
2675,1206,2532,11
2675,392,6396,8
2675,472,94812,8
2675,2348,5892,14
2675,1794,22040,14
2675,2806,12688,12
2675,761,19108,15
2675,579,3536,8
2675,2854,852,4
2675,52,3524,8
2675,2247,17196,6
373,818,9868,6
373,1253,5788,5
373,2559,2748,6
373,2655,2352,12
373,2748,14580,4
373,1978,2756,10
373,731,39328,-3
373,64,3692,5
373,2368,4792,6
373,2670,8100,-1
373,170,8272,5
373,641,3428,8
373,1171,412,5
373,812,1052,5
373,761,15916,12
373,2235,3760,12
373,1695,3288,-2
373,369,19572,4
373,2806,2872,9
373,534,14440,-3
373,2742,2768,-2
373,2761,2896,6
2176,2698,4544,-2
2176,2204,4168,0
2176,1745,10144,0
2176,1377,9284,-5
2176,525,16164,0
2176,2668,708,-10
2176,1622,3700,-3
2176,2293,5440,0
2176,60,16000,-5
2176,2761,37124,-3
2176,2399,480,0
2176,323,4152,-12
2176,1380,6264,3
413,474,2820,0
413,2628,14864,6
413,911,3764,0
413,1493,22764,4
413,1739,29152,-5
413,1505,468,0
413,874,2404,4
413,1458,308,7
413,2184,8752,-5
413,990,804,1
2289,174,18724,6
2289,2033,5352,5
2289,1550,47124,9
2289,1624,2148,12
2289,2082,19136,8
2289,1966,2328,6
2289,2263,6216,10
2289,1431,3056,14
2289,836,10820,9
2289,2759,5144,7
2289,2748,1484,7
2289,1173,16052,0
2289,454,2020,9
2289,491,1288,11
2289,67,4164,3
2289,361,3724,7
2289,544,1384,0
2289,2559,3876,9
2289,314,844,6
2289,1639,3380,4
2289,2471,7036,4
2289,1073,12068,1
1467,2519,14212,-6
1467,569,7436,-7
1467,604,2116,-4
1467,1521,30832,0
1467,2672,11716,1
1467,434,10320,-1
1467,1331,11236,-6
1467,1607,12136,3
1467,1413,5840,-1
1467,2509,676,-2
1467,1411,12324,-1
2439,246,10624,-4
2439,2691,7712,-4
2439,1562,3852,8
2439,2071,1388,1
2439,1377,3520,3
2439,737,6052,3
2439,2514,3680,-2
2439,658,2300,4
2439,2653,8224,10
2439,2353,692,0
2439,510,12172,11
2439,621,12516,10
2439,2707,16736,7
2237,634,10548,6
2237,879,772,0
2237,174,1828,3
2237,2693,15124,0
2237,1836,17536,6
2237,772,9976,-1
2237,2618,2156,3
2237,2033,424,2
2237,2644,2480,6
2237,1878,9932,0
2237,2559,1100,6
402,2856,19604,7
402,2581,12212,-5
402,1417,49996,5
402,2522,14972,-6
402,1634,22948,0
402,1012,2076,7
402,1848,19616,0
402,294,38224,-5
402,1215,968,3
402,605,2076,6
402,769,1064,1
402,2123,2376,6
402,2281,17144,4
402,1547,21148,5
402,1836,31284,1
402,1794,10180,6
402,2729,24756,4
402,2305,12056,-4
402,2475,3552,0
402,1633,2152,2
402,574,1804,5
402,2515,52644,1
402,1392,576,-5
402,93,34268,0
402,119,11980,2
402,2748,42628,-1
402,174,21052,-2
402,834,2868,-8
402,696,2268,0
402,2357,2696,1
402,2516,22744,7
2814,210,4968,-14
2814,2751,4148,-15
2814,1960,4552,0
2814,1111,1296,-15
2814,1200,7020,-7
2814,478,2308,-6
2814,1223,1800,-5
2814,37,8468,-14
2814,2424,7120,-4
2814,776,7896,-7
2814,2617,5376,-7
2814,178,6108,-7
2735,1745,17368,4
2735,1093,23188,-6
2735,2737,6804,2
2735,2748,16988,-1
2735,174,21868,-2
2735,2318,15156,1
2735,2798,8144,1
2735,1640,396,3
2735,1894,23232,3
2735,2559,5948,1
1023,974,11776,-6
1023,2399,1620,-1
1023,2447,5236,-8
1023,1679,9188,-7
1023,227,3140,-6
1023,529,17572,0
1023,1864,1892,-1
1023,1794,8108,0
1023,2368,452,-4
1023,1812,21684,-12
1023,20,13052,-2
1023,2218,14196,-1
1023,2204,6604,-1
1023,163,5628,-6
1023,2194,2672,-11
1023,1173,33992,-13
1023,812,1380,-5
1023,815,33264,-7
1023,857,764,-6
1023,1509,3036,-3
1023,2419,1096,0
1276,1829,2428,7
1276,191,1112,2
1276,741,9920,-6
1276,1377,2808,1
1276,173,20112,7
1276,1610,2532,-5
1276,1480,13452,5
1276,1223,14908,4
1276,2066,1468,-1
1276,2790,7176,-1
1276,1301,1624,7
1276,2229,27832,2
1276,677,10364,2
1276,1296,2328,1
2277,2843,460,-2
2277,435,6948,7
2277,1480,5144,3
2359,1625,17640,7
2359,1097,6204,-2
2359,313,3676,11
2359,2855,5240,-2
2359,2748,17292,3
2359,2735,18956,4
2359,1745,3232,8
2359,2704,268,11
2359,362,12644,4
2359,1672,29136,-4
2359,1324,1332,4
2359,1829,3692,9
2359,2254,2656,4
2359,1938,31928,2
1024,42,1564,4
1024,2574,2260,-2
1024,1414,6844,5
1024,2486,1728,4
1024,1618,15864,0
1024,1638,384,8
1024,2400,23812,-3
1024,2321,2924,10
1024,1340,5040,-2
1024,2751,392,-4
1024,2831,4160,-1
1024,357,352,7
1024,1885,3064,9
1024,181,1528,4
1024,1031,2484,-1
1024,1937,5412,-3
774,2321,17844,-1
774,1601,31304,-6
774,715,8040,-11
774,2673,2896,-3
774,1618,1232,-11
774,330,4232,-6
774,1200,13580,-7
774,252,2472,-2
774,2751,4596,-15
774,222,51448,-7
774,1468,2532,-3
774,1414,6356,-6
774,210,3560,-14
774,359,4036,-7
774,694,1136,-3
774,503,7668,0
774,730,27784,-7
774,802,884,-15
774,261,4816,-14
774,2499,22804,-5
774,2560,1904,-8
774,1339,11708,-6
774,2788,9976,-15
774,533,1032,-15
774,1445,6724,-9
774,128,16688,-7
774,877,8172,-3
774,1638,16756,-3
774,1885,488,-2
774,706,212,-12
774,2048,34780,-14
774,965,2424,-8
774,738,332,-3
774,1040,9344,-10
774,796,15284,-15
774,2113,6304,-1
774,240,24116,-6
1966,2573,4700,-5
1966,1634,11144,2
1966,1206,7472,5
1966,1547,528,7
1966,436,4488,6
1966,224,15784,-4
1966,174,11404,0
1966,2748,28868,1
1966,2759,620,1
2142,2769,3320,3
2142,939,33868,-2
2142,2648,9956,-9
2142,1730,1956,6
2142,1643,2832,0
2142,2283,34312,-3
2142,731,1156,-9
2142,1878,4468,-6
2142,2514,8540,-7
2142,1726,372,0
2142,691,9320,-2
2142,2316,248,3
2142,875,7548,-6
2142,1784,3996,5
2142,641,23024,2
2142,1186,32592,3
2142,761,3328,6
2142,2748,14208,-2
2142,1330,11756,-2
2142,2603,4452,6
2142,373,14568,-6
2142,2161,3444,-1
2142,1585,12964,1
2788,1527,208,1
2788,66,8132,9
2788,359,4696,8
2788,2597,8056,12
2788,262,160,3
2788,1064,19812,15
2788,2612,4364,8
2788,951,1644,11
2788,1576,7848,10
2788,225,32124,3
2788,1887,25212,5
2788,2650,9360,12
2788,1339,2284,9
2788,2751,12012,0
2788,2464,43388,6
2788,1161,54556,12
2788,2039,14512,10
2788,550,2956,12
2550,1186,2832,6
2550,2494,5820,3
2550,1032,2628,7
2550,385,6528,-3
2550,1477,10900,0
2550,2848,7584,3
2550,968,15068,6
2550,1627,3060,-1
2550,2308,12500,2
2550,210,468,-5
889,2142,17976,1
889,1812,7636,-7
889,1377,3100,-1
889,2399,14672,4
889,1679,912,-2
889,2368,3296,1
889,1889,6880,0
889,197,5300,-5
889,534,1972,-8
889,369,4412,-1
889,1664,1284,7
889,1826,15224,-2
889,1465,160,-7
889,2238,1684,6
889,2309,23252,7
889,18,4560,0
889,115,19644,-7
889,648,14904,-8
889,2515,7904,1
889,815,23340,-2
889,2748,6972,-1
889,2204,9020,4
433,2001,5060,2
433,1667,268,13
433,619,9420,13
433,2823,44760,0
433,350,14876,3
853,1641,7180,2
853,1973,204,-7
853,1480,556,4
853,2091,4756,1
853,2114,2400,-4
853,1419,5656,-5
853,1887,592,-2
853,35,1452,1
853,1303,22524,5
853,692,2596,0
853,1801,24604,-4
853,1261,1072,-3
853,802,17664,-7
853,225,4728,-4
853,2506,19800,-1
853,1733,1604,8
853,333,1144,1
853,40,6968,7
853,2327,2844,-3
778,2595,8136,0
778,966,34080,-10
778,986,228,-12
778,2266,12036,-9
778,1251,8344,0
778,961,11092,-3
778,1261,21888,-8
778,2506,19072,-6
778,58,17500,-9
778,1014,6976,-10
778,363,14920,1
778,134,14088,-4
1964,1431,30444,8
1964,2748,10220,1
1964,2281,376,6
1964,2722,6552,-4
1964,2475,10428,2
1964,1209,27316,1
1964,313,4900,9
1964,174,3308,0
1964,1634,6936,2
1964,32,11656,2
1964,93,4332,2
1964,2516,24108,9
1964,1466,9408,3
1964,574,12020,7
1964,2750,2652,3
1964,2664,6240,0
1964,1219,12008,6
1964,1812,5552,-5
1964,828,3124,-4
374,1674,12132,3
374,2756,29100,0
374,2384,7884,-5
374,1996,9756,-4
374,1377,1468,-5
374,364,27972,-8
374,883,8416,1
374,2015,3256,-10
374,2806,15876,0
374,58,5772,-9
374,997,2808,1
374,123,9268,3
374,1155,25900,-5
374,1149,1948,-12
374,1484,2920,0
374,815,2076,-6
374,1678,6612,-4
374,2506,2508,-6
374,1748,648,-5
374,2461,28688,-10
374,1013,16328,3
374,818,4584,-3
374,623,6040,-7
374,1235,308,-10
374,2447,6332,-7
374,38,14268,-12
374,731,3088,-12
374,2399,192,0
374,1672,28092,-12
374,2309,42228,3
374,577,3816,0
374,2502,1768,-9
1391,78,2764,-7
1391,2573,13620,-9
1391,174,40328,-4
1391,1203,2804,-8
1391,93,41680,-2
1391,327,14608,-2
1391,1745,21516,2
1391,2753,13732,-5
1391,2516,15060,5
877,2506,5832,-6
877,824,14492,-12
877,1440,3676,-10
877,2066,3632,-7
877,757,8220,-9
877,395,34208,-4
877,2254,5688,-4
877,1960,5104,3
877,2064,1632,-6
877,2509,180,-5
877,715,1304,-8
877,142,9024,0
877,2633,14872,-3
877,1117,752,-9
877,1480,1676,0
877,1773,8916,-8
877,2576,12996,0
877,706,2236,-9
877,2280,20480,-8
764,1809,3848,-5
764,33,16020,-7
764,57,2036,-7
764,858,12688,-7
764,1377,4528,-8
764,2297,356,-3
764,1843,2004,-14
764,2255,1600,-5
764,501,308,-8
764,2848,2404,-6
661,2542,3260,-5
661,313,15112,3
661,302,2164,-2
661,2581,232,-9
661,2747,2528,-3
661,2748,53024,-5
661,1565,20348,-10
661,174,6068,-6
661,1794,2344,2
661,743,5216,-10
661,2475,6984,-4
661,734,6172,-4
661,1930,6100,-10
2246,1615,19952,5
2246,1973,2016,-10
2246,533,4360,-10
2246,318,5292,-10
2246,1270,5916,-3
2246,2798,1796,-1
2246,774,200,5
2246,1524,2156,-3
2246,1613,9180,3
2246,1588,20440,3
2246,2813,848,-9
1620,2271,40608,-2
1620,2319,1656,4
1620,98,11888,-8
1620,2020,1080,-4
1620,1396,1784,2
1620,2521,11152,-5
1620,1761,5616,-1
1620,746,10100,-6
1286,2399,36940,5
1286,1576,6392,3
1286,1684,3360,-4
1286,854,748,3
1286,1163,3472,-6
1286,364,10060,-3
1286,1332,4400,0
1286,1088,2244,-7
1286,744,184,-6
1286,2481,7716,8
1286,592,1408,3
1286,27,1692,8
1286,1173,41936,-7
1286,1565,3860,-6
2828,1775,296,-1
2828,497,43788,-7
2828,1263,24320,-7
2828,1516,28892,-7
2828,417,1232,-11
2828,1195,45656,-13
2828,1270,18144,-6
2828,350,13096,-8
2828,665,1804,-5
2828,1189,3104,-8
2828,2707,8148,-2
2828,1746,9080,-13
2828,1656,3032,-1
2828,704,15400,-6
702,1995,4300,10
702,1377,18868,4
702,6,3336,5
702,1802,3840,5
702,867,2204,6
702,1330,3800,4
702,376,2752,6
702,1617,24548,10
702,672,1740,9
702,2383,2392,9
702,246,38804,-3
702,2314,4376,3
702,643,3224,8
702,411,5868,5
702,1181,8356,10
702,393,12212,5
702,452,2056,6
702,1728,25196,0
702,2384,868,4
702,1291,3780,9
702,1703,1756,1
702,355,5488,5
702,2658,2824,9
702,1101,4080,8
702,1321,2008,-3
702,848,2300,5
1083,811,8468,11
1083,2751,4028,-4
1083,1989,16444,-1
1083,1236,17528,-4
1083,1324,19592,4
1083,2031,9624,5
1083,1146,3092,4
1083,477,14860,3
1083,1660,1700,3
1083,357,9632,7
1083,1378,2592,8
1083,210,35196,-3
1083,1468,9392,8
2474,577,3952,4
2474,1576,33076,3
2474,648,41396,-7
2474,2506,35296,-1
2018,1084,19784,4
2018,239,3908,8
2018,1510,2868,11
2018,2751,7928,-4
2018,2164,3512,-1
2018,1826,1796,2
2018,1802,7940,4
2018,173,9416,9
2018,474,26592,4
2018,1894,2264,7
658,1993,956,-1
658,2844,1488,7
658,2474,11684,-1
658,1274,5416,-8
658,2238,2796,6
658,2593,4384,-6
658,969,2196,-1
658,1377,10556,-1
658,1173,32232,-8
658,2514,13012,-6
1731,1369,328,7
1731,837,3500,-6
1731,867,7552,3
1731,2732,2840,-6
1731,2380,24420,0
1731,2045,5676,3
1731,1901,19568,-4
2383,1784,2944,2
2383,1993,5872,-5
2383,2060,4472,-3
2383,2094,3772,-7
2383,2797,4364,-10
2383,1377,49188,-5
2383,1072,588,-4
2383,452,1620,-3
2383,1173,4288,-12
2383,2514,8888,-10
2383,219,9592,-4
2383,350,11488,-7
2383,1330,35328,-5
2383,2761,2692,-3
2102,313,4580,13
2102,1745,4176,10
2102,1776,15264,9
2102,2263,1664,8
2102,812,476,6
2102,67,22908,1
2102,1596,12760,-2
2102,1763,3636,-1
2102,1726,20908,7
2102,2747,14112,7
2102,731,340,-2
2102,2748,7668,5
2102,2854,9072,2
2102,1585,348,8
2102,743,38776,0
2102,2603,17176,13
2102,2599,8804,8
213,2204,28524,5
213,1894,1812,4
213,1864,18304,5
213,1802,14740,1
213,1173,6620,-7
213,1377,1168,0
1699,2592,10804,-7
1699,1222,2512,-1
1699,661,1816,2
1699,628,7624,1
1699,174,41028,-4
1699,1555,3288,-2
1699,1848,3356,-2
1699,2748,13644,-3
1699,2057,1136,-7
1699,1391,7088,0
1699,1073,18060,-9
1699,1966,2252,-4
1699,2375,2160,3
1699,2098,560,-7
1699,834,11816,-10
1699,2492,7012,-7
1699,960,7284,0
1699,2559,3256,-1
1699,2123,288,4
1699,1761,7548,-3
1699,1368,20456,-6
1699,525,13808,2
1157,2748,45948,0
1157,2173,18284,3
1157,1966,26776,-1
1157,302,996,3
1157,174,38092,-1
1157,1210,7128,1
2706,294,8164,-10
2706,1368,6088,-10
2706,769,2216,-5
2706,1634,21648,-6
2706,1417,29900,0
2706,224,11640,-12
2706,1555,3284,-6
2706,1745,22024,-2
2706,1044,23884,-14
2706,174,4968,-8
2706,1012,2740,1
2706,1565,20840,-13
2706,1482,1692,-14
2706,2236,7436,-10
2706,1210,13492,-6
2706,1434,4692,-4
2706,537,2460,-2
81,1674,10220,15
81,2196,6876,5
81,2455,32068,0
81,53,10596,10
81,2204,23912,12
81,1381,10140,8
81,1985,6676,14
81,2852,40708,6
81,581,3896,11
81,2766,28892,1
81,2409,6068,4
81,1864,3544,12
81,529,16468,13
81,592,35096,10
81,369,1008,7
2856,1745,30696,-3
2856,2748,2684,-8
2856,362,7932,-7
2856,2559,1680,-6
2856,174,30000,-9
2856,368,5568,-4
2856,484,13824,-13
2458,534,7624,-6
2458,362,1248,2
2458,648,9164,-6
2458,388,12160,-2
2458,2095,7536,-4
2458,1948,244,3
2458,2474,4956,1
2458,2060,10164,3
2458,698,18800,-3
2458,56,11016,4
2458,1938,10408,0
2458,1377,7292,1
1691,170,10852,8
1691,2068,276,7
1691,1336,30516,9
1691,2745,22024,0
1691,1480,10000,11
1691,2594,5128,9
1691,1133,4484,12
1691,2280,11852,4
1691,1615,228,15
1691,2384,16752,7
1691,1377,3960,7
1691,1950,26412,4
1691,1504,4372,9
1691,937,26212,15
1691,968,13496,12
1691,431,3808,8
1691,909,8704,8
1691,2509,2844,7
876,1822,1616,1
876,260,1284,6
876,2855,42672,-6
876,2358,6596,6
876,569,19032,-6
876,1989,3024,-5
876,45,2104,-1
876,2344,2964,7
876,1399,4244,0
2659,540,9388,-11
2659,240,6876,-6
2659,2751,4432,-15
2659,1989,7492,-12
2659,569,2164,-13
2659,434,7952,-7
2659,83,15208,-6
2659,1461,1988,-2
2659,1399,1032,-7
2659,2855,20496,-13
733,2734,5444,3
733,311,7300,10
2196,997,13272,8
2196,2447,3236,0
2196,594,11272,1
2196,2399,10944,7
2196,1516,2448,1
2196,850,26108,7
2196,303,6728,3
2196,1781,3956,0
2196,353,264,6
2196,1637,19652,10
2196,1741,16404,3
2196,815,2712,1
2196,614,1564,3
2196,2637,4116,10
2196,1074,10292,6
2196,327,2528,3
2196,529,23384,8
2196,1173,12644,-5
2196,58,6420,-2
2196,592,61556,5
2196,1088,27368,-5
2196,875,6160,-2
2196,231,3484,7
2196,2309,14560,10
2196,2539,4016,6
1303,1477,4768,-6
1303,1071,2848,-5
1303,680,8096,0
1303,1377,1440,-5
1303,1802,4476,-4
1303,1004,3932,-6
1303,2814,4864,3
2745,2559,14312,9
2745,2735,11860,8
2745,1745,1856,12
2745,2516,14556,15
2745,424,5196,10
2745,767,1776,7
2745,2731,3144,12
2745,174,3772,6
2745,210,4928,1
2745,642,6880,7
2745,313,4608,15
2745,260,4120,14
2745,439,6736,9
2745,362,2204,8
2745,2748,11900,7
2745,2201,36504,15
2745,537,3700,12
2112,209,14148,-1
2112,2803,16968,6
2112,2521,4420,-2
2112,746,12368,-3
2112,1247,836,5
2112,2263,8668,5
2112,1878,2012,-2
2112,653,2620,4
2112,2748,21104,2
2112,2559,26400,4
2112,1950,6284,-1
2112,2375,3884,8
2112,1640,2080,6
2112,2515,9776,4
2112,1634,7296,3
2112,2730,1880,8
2112,1440,424,-4
2112,361,708,2
2112,174,38952,1
2112,2573,6356,-4
2112,1417,4588,8
2112,2359,9636,-1
2112,607,336,9
2112,491,6280,6
2112,2064,21256,1
2112,366,10064,5
2112,429,3296,5
2112,2342,3680,-1
474,142,32504,4
474,1313,408,7
474,1139,464,2
474,2514,5912,-6
474,2751,3792,-8
474,1310,17072,3
474,89,17784,2
474,2306,232,4
825,2256,1392,-10
825,1832,2824,-8
2714,174,1896,5
2714,1368,2660,3
2714,2318,780,8
2714,484,15044,1
1564,2691,4628,-8
1564,1714,8216,4
1564,851,1624,-8
1564,2473,6424,-3
1564,2791,5404,-2
1564,76,3440,-7
1051,446,356,3
1051,2672,768,3
1051,1079,21476,2
1051,1343,888,2
1051,1638,5080,5
1051,831,10984,0
377,810,6748,-6
377,2101,5908,1
377,1001,9968,-7
377,2037,18928,-9
377,1730,4808,1
377,1684,6040,-10
377,241,5000,-6
377,2447,13716,-9
377,1783,12180,0
377,2416,4288,-12
377,820,324,-7
377,581,3416,-2
377,137,2416,-2
377,2477,4580,-10
377,866,4028,-14
377,2017,12484,-6
377,1864,4172,-2
377,105,1156,-2
1305,246,2880,-10
1305,1826,2604,-4
1305,727,31676,-2
1305,1377,404,-3
1305,2767,2808,5
1305,44,18588,-2
1305,541,11840,-3
1305,1480,4240,1
1305,2078,3784,-10
1305,2026,34096,-9
1305,2509,12144,-3
1305,1875,908,2
1305,2425,34968,1
1305,178,19728,-2
1305,737,5548,-3
1305,33,8264,-2
1305,1419,10528,-8
2333,878,576,-4
2333,418,592,-2
2333,1263,13132,1
2333,1424,17784,-3
2333,1178,3152,-1
2333,2255,2356,5
2333,2754,18028,5
2333,1120,8752,10
2333,215,5152,-5
2333,1706,15620,3
2333,556,9516,1
2333,1984,7672,3
2333,44,9128,3
2333,785,6956,-5
2333,332,24032,3
2333,1096,21076,7
2333,2670,16296,-3
1927,1365,6424,-5
1927,1321,4648,-12
1927,2712,4032,0
1927,1189,19072,-7
1927,2691,4860,-12
1927,1656,9788,0
1927,2645,31168,-12
1927,1294,36648,-7
1927,1715,808,0
522,2751,6532,0
522,1087,1356,0
522,1024,40240,4
522,2250,4840,2
522,515,11304,13
