id,theta,rate
562,4,1.5666443
562,5,0.9732071
562,6,0.5215263
562,7,0.3753984
562,8,0.51706326
562,9,0.6121682
562,10,0.8757833
562,11,1.22322
562,12,0.6618301
562,13,0.52856106
562,14,0.3538208
562,15,0.29022855
563,0,0.32363686
563,1,0.20946865
563,2,0.5432889
563,3,0.3022152
563,4,0.11340584
563,5,0.17601553
563,6,0.38280833
563,7,0.028301546
563,8,0.3982449
563,9,0.6172008
563,10,0.9692155
563,11,0.97682506
563,12,0.25693938
563,13,0.24996817
563,14,0.24337085
563,15,0.37222606
564,0,1.4507568
564,1,0.71232045
564,2,1.4247181
564,3,1.1577048
564,4,2.1702447
564,5,0.54118925
564,6,1.451505
564,7,2.4587646
564,8,0.7742201
564,9,1.062972
564,10,1.2156736
564,11,2.2350936
564,12,2.6647725
564,13,1.3807365
564,14,1.6930084
564,15,0.31906956
565,0,1.3627454
565,1,2.735106
565,2,0.591748
565,3,0.4108902
565,4,0.31975296
565,5,0.09139719
565,6,0.73323643
565,7,0.40308613
565,8,0.758745
565,9,0.79289687
565,10,0.62461996
565,11,0.93940365
565,12,0.66896605
565,13,1.0119907
565,14,0.55944216
565,15,0.67672795
566,0,0.74736416
566,1,0.897843
566,2,0.54572994
566,3,0.5839436
566,4,0.9280879
566,5,0.38307872
566,6,0.59093744
566,7,1.5229719
566,8,1.025372
566,9,1.0731652
566,10,0.5794697
566,11,0.8329878
566,12,0.7265347
566,13,0.31946725
566,14,0.926672
566,15,2.1624389
567,0,0.774997
567,1,0.831658
567,2,1.0073457
567,3,1.9726986
567,4,1.1402476
567,5,1.2192248
567,6,0.5886165
567,7,0.22144167
567,8,0.82489026
567,9,1.0358635
567,10,1.4756255
567,11,1.817064
567,12,2.0756347
567,13,3.082858
567,14,0.3880657
567,15,1.2870288
568,0,1.5522339
568,1,2.940833
568,2,3.6767704
568,3,2.0367563
568,4,0.8643316
568,5,1.3014307
568,6,1.0654104
568,7,3.6942425
568,8,4.2299705
568,9,2.8796568
568,10,3.362142
568,11,0.71079683
568,12,1.331223
568,13,0.71807057
568,14,0.42464858
568,15,2.276133
569,0,0.76596355
569,1,1.3519163
569,2,2.3334217
569,3,1.9908354
569,4,1.3227632
569,5,0.90376073
569,6,0.9082056
569,7,0.7853099
569,8,1.2190392
569,9,1.3381817
569,10,0.70135784
569,11,0.6295655
569,12,0.37738737
569,13,0.73559105
569,14,1.2419658
569,15,0.7089348
570,0,0.07045541
570,1,0.1648353
570,2,0.12177867
570,3,0.08478666
570,4,0.07134487
570,5,0.056187995
570,6,0.011551216
570,7,0.03531239
570,8,0.18751372
570,9,0.22030604
570,10,0.13170865
570,11,0.1510226
570,12,0.16215765
570,13,0.09525468
570,14,0.28006357
570,15,0.16267967
571,0,2.5555377
571,1,1.5097468
571,2,1.5756576
571,3,0.6436782
571,4,0.9204607
571,5,0.9724334
571,6,2.6069112
571,7,2.318149
571,8,2.3054125
571,9,1.757096
571,10,0.32775226
571,11,0.26389295
571,12,0.57581466
571,13,0.5629214
571,14,1.4425205
571,15,2.5728955
572,0,1.9522508
572,1,0.72381365
572,2,1.1139139
572,3,1.7189977
572,4,1.0812912
572,5,0.7247985
572,6,0.84719837
572,7,1.3895524
572,8,2.3545141
572,9,1.3371542
572,10,1.8188645
572,11,0.7823862
572,12,1.0315813
572,13,0.64522153
572,14,1.3088267
572,15,1.850008
573,0,1.7046989
573,1,0.7345932
573,2,0.41481218
573,3,0.20712726
573,4,0.18479319
573,5,0.2543552
573,6,0.69150835
573,7,0.9883648
573,8,0.728069
573,9,0.63064086
573,10,0.16518864
573,11,0.23646311
573,12,0.37039307
573,13,0.4412005
573,14,0.73637944
573,15,1.7551388
574,0,0.5066005
574,1,0.579527
574,2,0.593326
574,3,0.75250083
574,4,1.8950565
574,5,2.2503662
574,6,2.0011666
574,7,0.99296856
574,8,1.0105132
574,9,0.75148886
574,10,0.7174293
574,11,1.3910741
574,12,1.197448
574,13,2.763334
574,14,1.2641852
574,15,0.6841751
575,0,4.1548023
575,1,4.509604
575,2,6.7178764
575,3,5.6595507
575,4,8.832467
575,5,8.2003765
575,6,7.4700956
575,7,5.4389915
575,8,2.8439734
575,9,2.7428365
575,10,0.9305813
575,11,3.1271458
575,12,1.5888747
575,13,4.24343
575,14,10.169984
575,15,5.7614527
576,0,1.1457318
576,1,1.3553308
576,2,0.29876527
576,3,0.4318573
576,4,0.3308647
576,5,0.2635386
576,6,0.23722343
576,7,0.34207878
576,8,0.6904601
576,9,1.189616
576,10,1.0281093
576,11,0.590224
576,12,0.43263835
576,13,0.26329383
576,14,0.4329733
576,15,0.5397404
577,0,1.3615453
577,1,1.3548219
577,2,0.6064031
577,3,6.560829
577,4,4.535502
577,5,1.6220713
577,6,2.5315754
577,7,1.9844182
577,8,2.9009318
577,9,1.0847265
577,10,2.5001369
577,11,12.772941
577,12,10.801222
577,13,6.3128614
577,14,1.2518245
577,15,1.6365238
578,0,0.35061505
578,1,0.22196701
578,2,0.28320062
578,3,0.36448142
578,4,0.28926295
578,5,0.26855564
578,6,0.28628787
578,7,0.42813954
578,8,0.3935887
578,9,0.42263865
578,10,0.42171153
578,11,0.19179863
578,12,0.19633982
578,13,0.2524472
578,14,0.29016784
578,15,0.18729946
579,0,1.8047438
579,1,2.1887505
579,2,0.7643855
579,3,0.55769694
579,4,1.0618674
579,5,0.9752914
579,6,0.9315321
579,7,1.94013
579,8,2.5099926
579,9,1.6257979
579,10,1.0977218
579,11,0.9324025
579,12,0.7098681
579,13,0.914168
579,14,0.8838207
579,15,1.4860156
580,0,9.339398
580,1,5.563736
580,2,1.869668
580,3,2.5477974
580,4,3.080793
580,5,2.8144186
580,6,2.6280754
580,7,10.70944
580,8,8.408475
580,9,7.105983
580,10,2.9783049
580,11,3.205977
580,12,2.9695597
580,13,3.3519886
580,14,4.1418123
580,15,7.650496
581,0,1.1132419
581,1,0.87502635
581,2,0.76642543
581,3,0.7331626
581,4,0.9424697
581,5,0.53326064
581,6,1.3374591
581,7,1.4696405
581,8,1.0014188
581,9,1.0725806
581,10,1.0772804
581,11,1.8115625
581,12,0.7198794
581,13,1.5407616
581,14,1.2522775
581,15,1.0762879
582,0,0.113206446
582,1,0.42182654
582,2,0.7273825
582,3,2.0830612
582,4,2.4930995
582,5,1.0142115
582,6,0.25426468
582,7,0.08544914
582,8,0.4350582
582,9,0.27272543
582,10,0.8535433
582,11,1.942222
582,12,2.2237906
582,13,0.6641914
582,14,0.51468194
582,15,0.055107616
583,0,0.49346066
583,1,0.663529
583,2,0.58059704
583,3,0.94036496
583,4,1.7316927
583,5,0.9698655
583,6,1.7943084
583,7,0.8730553
583,8,0.52042305
583,9,0.42136893
583,10,0.5152575
583,11,0.89006484
583,12,1.5379506
583,13,1.6798611
583,14,1.8683813
583,15,1.0101988
584,0,1.4406179
584,1,2.3958764
584,2,1.8881342
584,3,0.7140927
584,4,0.8096479
584,5,0.315556
584,6,0.86659175
584,7,2.3524764
584,8,4.02482
584,9,4.424451
584,10,1.6351513
584,11,0.46115828
584,12,0.45717677
584,13,0.6507268
584,14,1.4602332
584,15,1.0197724
585,0,1.5856843
585,1,0.79679
585,2,0.522002
585,3,0.3385396
585,4,0.93839455
585,5,0.43612403
585,6,0.54536
585,7,0.41843075
585,8,0.87888193
585,9,0.41587955
585,10,0.46172667
585,11,0.36561778
585,12,1.0203102
585,13,0.91808796
585,14,0.7091493
585,15,0.7736347
586,0,1.3070658
586,1,1.5741214
586,2,2.0874715
586,3,2.2361026
586,4,3.203093
586,5,3.6860518
586,6,3.1851397
586,7,1.7003994
586,8,2.3118777
586,9,1.0162005
586,10,1.6007935
586,11,1.3408607
586,12,3.0084858
586,13,3.8877819
586,14,6.6487665
586,15,3.3903441
587,0,0.22047889
587,1,0.20122938
587,2,0.19877073
587,3,0.14613032
587,4,0.23700318
587,5,0.18833563
587,6,0.70069903
587,7,0.37210265
587,8,0.08050931
587,9,0.28506666
587,10,0.101015285
587,11,0.29697737
587,12,0.34299767
587,13,0.72016823
587,14,0.44011992
587,15,0.38072637
588,0,2.829071
588,1,2.4150085
588,2,1.1012541
588,3,0.533432
588,4,0.24277453
588,5,0.7501646
588,6,0.35411638
588,7,1.373667
588,8,2.5453172
588,9,1.2779846
588,10,1.0414708
588,11,1.0538218
588,12,0.5251368
588,13,0.77676034
588,14,0.34457642
588,15,1.3024889
589,0,0.48987675
589,1,1.2116507
589,2,1.3341825
589,3,0.8861842
589,4,0.7222689
589,5,0.2855386
589,6,0.45481867
589,7,0.49185777
589,8,0.56101835
589,9,1.1398255
589,10,0.89082223
589,11,0.38264257
589,12,0.17574792
589,13,0.3982581
589,14,0.4066431
589,15,0.43647152
590,0,0.550506
590,1,0.5182529
590,2,0.5696791
590,3,0.70305645
590,4,0.53533465
590,5,0.37802553
590,6,0.2792546
590,7,0.44283405
590,8,0.45368892
590,9,0.32499045
590,10,0.28235906
590,11,0.61546445
590,12,0.42371807
590,13,0.7283295
590,14,0.4747916
590,15,0.35379162
591,0,1.3026363
591,1,0.39819506
591,2,1.2942084
591,3,0.662261
591,4,0.5319737
591,5,2.0046325
591,6,2.4001744
591,7,0.91611564
591,8,0.7382603
591,9,0.83006364
591,10,0.40204072
591,11,0.3811601
591,12,0.35188714
591,13,1.7235117
591,14,3.052981
591,15,2.0005057
592,0,1.1619346
592,1,0.5001182
592,2,0.26107013
592,3,0.5675063
592,4,0.2306746
592,5,0.7098023
592,6,1.2210677
592,7,1.3118433
592,8,1.279279
592,9,0.8675901
592,10,1.6672218
592,11,0.7562712
592,12,1.2285352
592,13,0.7156312
592,14,0.6719864
592,15,1.1880063
593,0,0.9019101
593,1,1.4436718
593,2,0.9796913
593,3,1.1586787
593,4,3.0714211
593,5,0.9673969
593,6,1.5934117
593,7,1.626647
593,8,2.0302165
593,9,1.0070419
593,10,1.1653243
593,11,1.4662073
593,12,1.2439862
593,13,1.371858
593,14,1.170985
593,15,1.6211021
594,0,0.9177433
594,1,1.1648557
594,2,0.680117
594,3,1.1143878
594,4,2.817295
594,5,13.577449
594,6,15.645413
594,7,5.068064
594,8,3.4790866
594,9,1.2231295
594,10,1.6060282
594,11,2.2386398
594,12,3.6006553
594,13,10.94039
594,14,9.675998
594,15,3.9930522
595,0,0.3423853
595,1,0.3191879
595,2,1.078619
595,3,0.76620215
595,4,0.54725593
595,5,0.709144
595,6,0.67178714
595,7,0.5052973
595,8,0.45759448
595,9,0.87542313
595,10,0.94253063
595,11,1.790925
595,12,0.47107953
595,13,1.463224
595,14,0.4852293
595,15,0.7400209
596,0,1.7648745
596,1,0.5662801
596,2,2.9547892
596,3,2.680344
596,4,1.3775928
596,5,0.31179774
596,6,0.055575497
596,7,0.51967853
596,8,0.3379026
596,9,0.5196024
596,10,0.21760476
596,11,2.7784371
596,12,1.6189106
596,13,0.79510987
596,14,0.91869795
596,15,0.2630147
597,0,0.96190464
597,1,0.55679905
597,2,0.8461224
597,3,2.0908453
597,4,2.2006843
597,5,2.1756396
597,6,3.454668
597,7,1.9571444
597,8,1.0554109
597,9,0.597793
597,10,0.29175323
597,11,1.7533505
597,12,1.9216175
597,13,2.767136
597,14,2.6690276
597,15,1.4281787
598,0,0.19495723
598,1,0.39854157
598,2,0.1077266
598,3,0.5507248
598,4,0.4826196
598,5,0.39806965
598,6,0.49135345
598,7,0.22702968
598,8,0.43163544
598,9,0.18281296
598,10,0.213671
598,11,0.6125804
598,12,0.7335485
598,13,0.34608635
598,14,0.5623973
598,15,0.150679
599,0,0.47295603
599,1,0.81201667
599,2,0.18540768
599,3,0.60873425
599,4,0.5831295
599,5,0.78708494
599,6,0.71563774
599,7,0.9183809
599,8,0.8902256
599,9,0.43087897
599,10,0.55864584
599,11,0.23392323
599,12,0.6176355
599,13,0.7434281
599,14,0.44010347
599,15,0.53683984
600,0,0.14777973
600,1,0.44262132
600,2,0.70471257
600,3,0.54646224
600,4,1.4427788
600,5,0.4707167
600,6,0.27117142
600,7,0.13405547
600,8,0.15142182
600,9,0.3539171
600,10,0.7492916
600,11,1.1360724
600,12,1.6096401
600,13,0.91401845
600,14,0.5674513
600,15,1.0552158
601,0,0.77881503
601,1,1.0587382
601,2,1.5100648
601,3,2.8483384
601,4,2.25516
601,5,1.1666574
601,6,1.2845821
601,7,1.3843987
601,8,1.5045389
601,9,1.2730156
601,10,1.436565
601,11,1.6163628
601,12,1.7771847
601,13,1.3715943
601,14,1.179081
601,15,1.4966942
602,0,1.9864552
602,1,4.244757
602,2,6.800933
602,3,4.591068
602,4,7.1641235
602,5,3.7479768
602,6,3.3095424
602,7,2.5384848
602,8,0.98413837
602,9,2.050634
602,10,3.4186256
602,11,4.8677206
602,12,5.3673496
602,13,5.223255
602,14,2.659758
602,15,2.862166
603,0,1.066982
603,1,0.99145937
603,2,1.3001066
603,3,1.0843079
603,4,2.2357633
603,5,5.9114385
603,6,4.744157
603,7,3.4873466
603,8,2.2848215
603,9,0.96104515
603,10,1.4240893
603,11,1.7452288
603,12,1.6075776
603,13,4.967284
603,14,6.1939874
603,15,2.740784
604,0,0.37150338
604,1,0.7625399
604,2,0.5087813
604,3,0.3862225
604,4,0.4296909
604,5,1.3006879
604,6,0.21946535
604,7,0.5068684
604,8,0.468532
604,9,0.13007198
604,10,0.11391367
604,11,0.94384634
604,12,0.41384363
604,13,1.2232053
604,14,0.79745805
604,15,0.2514533
605,0,6.0339103
605,1,3.702486
605,2,1.0385135
605,3,1.824996
605,4,3.4558702
605,5,7.714765
605,6,10.404717
605,7,6.659568
605,8,2.9608526
605,9,1.9215775
605,10,1.6400722
605,11,0.55595505
605,12,1.2752111
605,13,7.062785
605,14,14.038406
605,15,13.02314
606,0,0.5295906
606,1,0.61846554
606,2,0.11604563
606,3,0.35118368
606,4,0.3771661
606,5,0.4434785
606,6,0.9985064
606,7,0.20569429
606,8,0.3767695
606,9,0.20652644
606,10,0.08740563
606,11,0.18745838
606,12,0.38632149
606,13,0.43303186
606,14,0.39432865
606,15,1.111159
607,0,3.1942456
607,1,1.3480718
607,2,1.8477936
607,3,1.5837393
607,4,0.9086898
607,5,1.5289587
607,6,2.0281062
607,7,1.1444929
607,8,1.109544
607,9,0.79590553
607,10,0.65984166
607,11,1.448019
607,12,0.6967738
607,13,1.7926033
607,14,4.400108
607,15,2.8088462
608,0,3.481046
608,1,5.07729
608,2,4.5364866
608,3,12.361021
608,4,12.763013
608,5,6.964772
608,6,6.2433043
608,7,3.7917728
608,8,1.8543072
608,9,2.2489626
608,10,3.6490738
608,11,8.549349
608,12,9.533815
608,13,6.4910316
608,14,5.2582536
608,15,5.225096
609,0,1.5911043
609,1,1.097745
609,2,0.68568236
609,3,0.32633668
609,4,0.37696493
609,5,0.42125946
609,6,0.25187573
609,7,0.70661557
609,8,1.1131115
609,9,1.6390469
609,10,0.65272915
609,11,0.18144083
609,12,0.4192481
609,13,0.18923736
609,14,0.41691548
609,15,0.7974791
610,0,1.9373062
610,1,3.5537047
610,2,3.2668462
610,3,1.3907015
610,4,0.27999073
610,5,0.6661136
610,6,0.7132645
610,7,1.9500148
610,8,2.366835
610,9,1.660828
610,10,1.168621
610,11,0.44324312
610,12,1.0736088
610,13,0.6031849
610,14,1.7992147
610,15,1.7353227
611,0,1.6590164
611,1,1.9443948
611,2,1.7789743
611,3,0.95960045
611,4,0.7033772
611,5,0.4765953
611,6,0.52150095
611,7,1.3362987
611,8,0.89435863
611,9,1.3958994
611,10,1.3003415
611,11,1.2078526
611,12,1.3781585
611,13,1.3758371
611,14,0.4365921
611,15,1.5651255
612,0,4.1063027
612,1,1.6272522
612,2,1.1967328
612,3,0.87029076
612,4,0.14509363
612,5,1.1799154
612,6,2.999579
612,7,3.8960717
612,8,3.78689
612,9,2.3060439
612,10,0.38822293
612,11,0.2779222
612,12,1.0957248
612,13,0.5946197
612,14,2.3053405
612,15,1.5787147
613,0,0.15217069
613,1,0.12748325
613,2,0.1701719
613,3,0.2022183
613,4,0.114196025
613,5,0.23315771
613,6,0.2249134
613,7,0.4324003
613,8,0.24989624
613,9,0.21614704
613,10,0.1540738
613,11,0.35584426
613,12,0.17093505
613,13,0.6103048
613,14,0.2018168
613,15,0.21098061
614,0,2.6867206
614,1,2.156024
614,2,1.6054564
614,3,1.9055048
614,4,2.2464182
614,5,2.1296358
614,6,1.7934351
614,7,3.047544
614,8,3.1219902
614,9,1.92077
614,10,1.4596504
614,11,2.2156787
614,12,1.3811108
614,13,1.2263762
614,14,1.3094327
614,15,1.5870486
615,0,1.030424
615,1,1.7438824
615,2,0.57336575
615,3,0.18737309
615,4,0.52936363
615,5,0.12142161
615,6,0.22854857
615,7,0.4462945
615,8,1.0342201
615,9,1.3053707
615,10,0.79785955
615,11,0.6884529
615,12,0.5090982
615,13,0.21331215
615,14,0.14845636
615,15,0.07543583
616,0,1.0209377
616,1,0.8507004
616,2,0.7002036
616,3,0.58937013
616,4,0.3805353
616,5,0.20949557
616,6,0.1507066
616,7,0.6581477
616,8,1.0226533
616,9,0.89211714
616,10,0.39996183
616,11,0.17989701
616,12,0.12614362
616,13,0.42004743
616,14,0.13392165
616,15,0.3794666
617,0,0.21889003
617,1,0.1648756
617,2,0.6960708
617,3,1.5247692
617,4,1.4978426
617,5,0.91676867
617,6,0.28432748
617,7,0.19633535
617,8,0.124662265
617,9,0.1295209
617,10,0.63907063
617,11,0.82114184
617,12,1.1754057
617,13,1.2984123
617,14,0.35024107
617,15,0.1487669
618,0,0.2393324
618,1,0.59967774
618,2,0.6505722
618,3,0.77316177
618,4,0.78012675
618,5,0.62094194
618,6,0.9839571
618,7,1.0571468
618,8,1.1158974
618,9,0.955149
618,10,1.7437881
618,11,1.3336402
618,12,1.2229326
618,13,1.4781597
618,14,0.9418008
618,15,0.41644326
619,0,1.3843739
619,1,1.1770695
619,2,0.74340737
619,3,0.8464117
619,4,0.808026
619,5,0.8347586
619,6,1.4082068
619,7,1.6982504
619,8,1.5723794
619,9,1.4168683
619,10,0.46205968
619,11,0.43006486
619,12,0.51991844
619,13,0.79846424
619,14,1.5399873
619,15,1.8516381
620,0,1.1033479
620,1,1.8234777
620,2,3.7656116
620,3,2.9716804
620,4,2.4996707
620,5,1.0977609
620,6,1.0035545
620,7,1.3692036
620,8,2.1145332
620,9,2.208086
620,10,2.6283388
620,11,2.321414
620,12,1.2801363
620,13,1.2192725
620,14,1.8487413
620,15,1.0822228
621,0,1.0510908
621,1,0.40643334
621,2,0.17659709
621,3,0.48762283
621,4,0.3128678
621,5,0.616896
621,6,0.80634487
621,7,0.52993256
621,8,0.55204755
621,9,1.0432751
621,10,0.457272
621,11,0.45694676
621,12,0.24420789
621,13,0.6559905
621,14,1.3368452
621,15,0.841983
622,0,3.4497313
622,1,1.51695
622,2,0.5569578
622,3,0.2896549
622,4,0.17117718
622,5,0.33593062
622,6,0.40532407
622,7,3.3550782
622,8,2.744707
622,9,2.252116
622,10,0.37826133
622,11,0.33676025
622,12,0.323469
622,13,0.3277889
622,14,1.04349
622,15,1.3839399
623,0,1.0818669
623,1,0.9866913
623,2,1.6091998
623,3,1.3628167
623,4,1.8479109
623,5,4.303439
623,6,1.5449883
623,7,0.9090195
623,8,0.81634915
623,9,0.45574537
623,10,1.0491593
623,11,1.7062241
623,12,2.9595172
623,13,3.1402402
623,14,3.1728616
623,15,1.4803809
624,0,2.0491722
624,1,1.9514618
624,2,3.9883926
624,3,0.7513731
624,4,1.1664821
624,5,0.9013219
624,6,0.6676507
624,7,0.66874146
624,8,3.7697492
624,9,4.4649754
624,10,1.2999903
624,11,1.0494009
624,12,3.1559072
624,13,1.4479403
624,14,1.1385759
624,15,2.2029366
625,0,2.596965
625,1,3.1701927
625,2,1.751003
625,3,0.8225929
625,4,0.31340268
625,5,0.36689457
625,6,1.9226897
625,7,2.235439
625,8,1.2891845
625,9,2.0253744
625,10,1.9519007
625,11,1.0458915
625,12,0.72312164
625,13,0.37360644
625,14,1.8035704
625,15,2.5751061
626,0,0.57780933
626,1,0.46503457
626,2,0.28870717
626,3,0.4750084
626,4,0.11700125
626,5,0.08216797
626,6,0.11302894
626,7,0.44814023
626,8,0.26278478
626,9,0.36013287
626,10,0.23848872
626,11,0.35259598
626,12,0.1230165
626,13,0.26431376
626,14,0.36410582
626,15,0.6974068
627,0,1.9133112
627,1,2.5495768
627,2,0.5566796
627,3,2.1866765
627,4,2.3274174
627,5,0.32622987
627,6,0.76842505
627,7,2.001562
627,8,2.1274395
627,9,1.5777596
627,10,1.5145257
627,11,4.636109
627,12,2.269449
627,13,1.4719145
627,14,1.0103347
627,15,2.7461483
628,0,2.4017446
628,1,3.4387925
628,2,1.5868596
628,3,2.9869583
628,4,1.9871035
628,5,1.1621646
628,6,2.3389032
628,7,1.2490549
628,8,2.433364
628,9,1.432856
628,10,2.4181943
628,11,3.4670563
628,12,1.4683671
628,13,2.3663447
628,14,2.3297405
628,15,0.8425935
629,0,1.9512441
629,1,2.2574604
629,2,3.7283223
629,3,2.915355
629,4,1.8725128
629,5,0.9934799
629,6,0.19437431
629,7,0.48724747
629,8,0.52403146
629,9,2.563377
629,10,3.4595428
629,11,2.8522983
629,12,1.1279829
629,13,2.2496114
629,14,0.94487077
629,15,1.1244524
630,0,0.5499029
630,1,0.31086543
630,2,0.37691754
630,3,0.2633605
630,4,0.21940863
630,5,0.12461015
630,6,0.08219973
630,7,0.3163772
630,8,0.30342615
630,9,0.46632808
630,10,0.28069097
630,11,0.2557603
630,12,0.308879
630,13,0.17148662
630,14,0.05350976
630,15,0.50723803
631,0,0.29940856
631,1,0.60372764
631,2,0.4001647
631,3,2.5403926
631,4,2.2660003
631,5,1.6628784
631,6,0.8082611
631,7,0.5026915
631,8,0.28222546
631,9,0.5413347
631,10,0.7108785
631,11,1.5424166
631,12,1.5327165
631,13,1.9480749
631,14,0.40507913
631,15,0.43685928
632,0,1.7158686
632,1,0.72677934
632,2,0.34920183
632,3,0.4180464
632,4,0.24862194
632,5,0.5642671
632,6,0.7091687
632,7,0.74201137
632,8,1.2606852
632,9,1.4353907
632,10,0.86203563
632,11,0.5566325
632,12,0.45679894
632,13,0.91804504
632,14,1.4676167
632,15,1.6891317
633,0,0.26402867
633,1,0.21451266
633,2,0.74220574
633,3,0.49646282
633,4,0.4956967
633,5,0.5899885
633,6,0.49933457
633,7,0.94215506
633,8,0.50289756
633,9,1.0923811
633,10,0.5998373
633,11,0.2319161
633,12,0.43128768
633,13,0.5478136
633,14,0.32549295
633,15,0.32284003
634,0,0.24661508
634,1,0.2828381
634,2,0.12293111
634,3,0.23593768
634,4,0.22565074
634,5,0.17873187
634,6,0.06212752
634,7,0.18458804
634,8,0.32340458
634,9,0.3699556
634,10,0.34343764
634,11,0.17910783
634,12,0.09176337
634,13,0.1094623
634,14,0.12204435
634,15,0.088485144
635,0,1.6701956
635,1,3.9689476
635,2,7.8080964
635,3,5.865814
635,4,3.4133556
635,5,4.0600133
635,6,4.0548472
635,7,3.8309407
635,8,2.874683
635,9,5.167391
635,10,7.5824127
635,11,6.037384
635,12,1.978047
635,13,1.5608947
635,14,2.989705
635,15,2.0024161
636,0,0.40325594
636,1,0.060354598
636,2,0.2530964
636,3,0.24393515
636,4,0.08398564
636,5,0.16213188
636,6,2.9138799
636,7,0.18567789
636,8,0.35633558
636,9,0.07065297
636,10,0.22986624
636,11,0.19403355
636,12,0.17432804
636,13,0.45414963
636,14,1.419716
636,15,0.6599969
637,0,1.6586593
637,1,2.1819005
637,2,0.5263454
637,3,1.7521296
637,4,0.77801365
637,5,0.7658473
637,6,1.0060642
637,7,1.9067748
637,8,0.9492098
637,9,1.7336432
637,10,0.95683575
637,11,0.55651987
637,12,0.19060746
637,13,0.24005978
637,14,0.38591194
637,15,0.9562281
638,0,1.2029593
638,1,0.7591811
638,2,0.41981187
638,3,0.36405024
638,4,0.44439656
638,5,1.7083495
638,6,3.384095
638,7,2.687214
638,8,2.5744975
638,9,1.1173584
638,10,0.7004804
638,11,0.17310098
638,12,0.63889474
638,13,1.2250273
638,14,5.4503093
638,15,4.947727
639,0,1.9350805
639,1,1.9688368
639,2,1.1710294
639,3,0.33981922
639,4,0.4091998
639,5,0.31781158
639,6,0.34710133
639,7,1.429005
639,8,2.476573
639,9,3.5039005
639,10,1.0859287
639,11,0.5487443
639,12,0.65221363
639,13,0.2601651
639,14,0.36307836
639,15,1.3316249
640,0,0.34612772
640,1,0.5728601
640,2,1.2218381
640,3,3.091204
640,4,1.6553348
640,5,1.7222761
640,6,0.5534677
640,7,0.4162972
640,8,0.211828
640,9,0.38733798
640,10,1.6988872
640,11,1.1584388
640,12,1.2690163
640,13,0.5885741
640,14,0.5592166
640,15,0.12939855
641,0,3.6803622
641,1,1.9765104
641,2,3.261872
641,3,1.7467191
641,4,0.7338597
641,5,0.07011766
641,6,0.38379303
641,7,0.41259784
641,8,2.1541398
641,9,0.8995056
641,10,1.1024647
641,11,3.808702
641,12,3.4633422
641,13,2.2525082
641,14,2.9165351
641,15,2.6099827
642,0,1.2137623
642,1,0.33303207
642,2,0.64293635
642,3,0.7308326
642,4,0.93481606
642,5,1.9699724
642,6,2.2390375
642,7,2.429381
642,8,1.0950059
642,9,0.7513349
642,10,0.56680846
642,11,0.8428133
642,12,0.7343677
642,13,1.39724
642,14,2.0663135
642,15,2.077125
643,0,4.524622
643,1,2.398253
643,2,2.6736927
643,3,2.6233113
643,4,1.8088169
