neuron_id,angle_shown,rate,rate_error
864691135865453276,6,1.9161596,0.17825726
864691135865453276,7,2.19219241,0.17647579
864691135397370657,0,17.97539809,1.36835906
864691135397370657,1,13.10023112,1.2663973
864691135397370657,2,6.93094355,0.76212936
864691135397370657,3,3.12357826,0.27651823
864691135397370657,4,6.07299273,0.90966723
864691135397370657,5,2.6898614,0.23729968
864691135397370657,6,7.33594255,0.58868177
864691135397370657,7,5.53864576,0.76861571
864691135941845364,0,2.9383717,0.19533429
864691135941845364,1,3.06653627,0.18594626
864691135941845364,2,3.61285241,0.29275873
864691135941845364,3,3.08891816,0.2028813
864691135941845364,4,3.23129143,0.23257447
864691135941845364,5,3.09448529,0.24907941
864691135941845364,6,1.5789517,0.14286096
864691135941845364,7,1.70401018,0.1433107
864691135510890192,0,1.63334632,0.30817439
864691135510890192,1,1.28119756,0.22975635
864691135510890192,2,1.14565033,0.12668332
864691135510890192,3,3.93456188,0.47406366
864691135510890192,4,4.28634873,0.44015624
864691135510890192,5,1.95267709,0.23350463
864691135510890192,6,1.40876711,0.1629459
864691135510890192,7,2.6585843,0.31931827
864691135341263557,0,3.85024478,0.23826568
864691135341263557,1,2.213096,0.13210321
864691135341263557,2,2.16963211,0.12387536
864691135341263557,3,2.7345601,0.1613593
864691135341263557,4,2.83876423,0.13943529
864691135341263557,5,2.59864631,0.15677596
864691135341263557,6,3.5602809,0.2078794
864691135341263557,7,4.48960655,0.25886194
864691135696938650,0,0.93370774,0.08866034
864691135696938650,1,1.9402174,0.17448093
864691135696938650,2,1.45859934,0.12220843
864691135696938650,3,1.16337423,0.09587765
864691135696938650,4,1.65696769,0.13286966
864691135696938650,5,1.58528673,0.17744206
864691135696938650,6,1.66160234,0.17108378
864691135696938650,7,1.84350632,0.14108881
864691135782421072,0,7.0856191,0.62054061
864691135782421072,1,8.981338,0.66486549
864691135782421072,2,3.92086741,0.31480555
864691135782421072,3,3.24801543,0.35637774
864691135782421072,4,2.77131947,0.34321056
864691135782421072,5,2.82915003,0.32794314
864691135782421072,6,4.79205265,0.56591473
864691135782421072,7,6.57542633,0.70221311
864691135726207551,0,3.75490099,0.22181979
864691135726207551,1,3.4220717,0.20390643
864691135726207551,2,5.93818809,0.44132017
864691135726207551,3,3.68573634,0.26651507
864691135726207551,4,4.76048864,0.36835554
864691135726207551,5,3.26947793,0.29962989
864691135726207551,6,3.20599789,0.24903508
864691135726207551,7,2.52673501,0.18538775
864691135687770848,0,6.9447265,0.5220016
864691135687770848,1,10.2737693,0.73666852
864691135687770848,2,8.80133787,0.67085745
864691135687770848,3,2.56075394,0.2392312
864691135687770848,4,1.39643635,0.18949323
864691135687770848,5,1.46222879,0.16316751
864691135687770848,6,2.69913861,0.32566576
864691135687770848,7,3.66167665,0.3754374
864691135715987226,0,4.31202682,0.27892186
864691135715987226,1,3.36131341,0.22928318
864691135715987226,2,2.62691935,0.17983102
864691135715987226,3,2.33746445,0.15325297
864691135715987226,4,2.04790466,0.14753047
864691135715987226,5,3.11196825,0.18468651
864691135715987226,6,4.56798516,0.24755404
864691135715987226,7,5.70219989,0.30597295
864691136267233524,0,3.30999998,0.28521013
864691136267233524,1,4.24300254,0.27212311
864691136267233524,2,1.60567017,0.15014942
864691136267233524,3,1.74640729,0.15374783
864691136267233524,4,0.920647,0.10003899
864691136267233524,5,1.04373839,0.09384434
864691136267233524,6,0.65733637,0.06853723
864691136267233524,7,1.52012897,0.15499912
864691136334226611,0,14.94359884,1.99882138
864691136334226611,1,13.77101996,1.22222306
864691136334226611,2,10.40736498,0.74060465
864691136334226611,3,9.57316509,1.04025806
864691136334226611,4,4.71098852,0.3624817
864691136334226611,5,10.14258589,1.74537765
864691136334226611,6,14.39748998,2.01694128
864691136334226611,7,16.4160113,1.6782088
864691135952022563,0,0.70964143,0.08423226
864691135952022563,1,0.93441881,0.1186849
864691135952022563,2,0.65782802,0.08213909
864691135952022563,3,1.28271594,0.13573808
864691135952022563,4,2.09753063,0.19417101
864691135952022563,5,1.03198314,0.1318399
864691135952022563,6,1.8926367,0.22877651
864691135952022563,7,2.15444426,0.26541013
864691136974042140,0,8.60044635,0.454678
864691136974042140,1,8.40259478,0.47139009
864691136974042140,2,7.82800135,0.43569245
864691136974042140,3,5.02504453,0.33575707
864691136974042140,4,5.69989754,0.39157132
864691136974042140,5,5.09212492,0.33501071
864691136974042140,6,6.53632607,0.40715079
864691136974042140,7,3.65854444,0.26795182
864691135864925310,0,1.54482779,0.12761449
864691135864925310,1,1.27837075,0.13465663
864691135864925310,2,1.4674457,0.12201485
864691135864925310,3,0.89162954,0.06534276
864691135864925310,4,0.79176732,0.06705989
864691135864925310,5,0.72339954,0.06773211
864691135864925310,6,1.06054274,0.11089496
864691135864925310,7,0.75861651,0.07245594
864691136911642353,0,6.32608228,0.40982991
864691136911642353,1,6.60660909,0.39478973
864691136911642353,2,3.74484589,0.25708731
864691136911642353,3,3.34830604,0.20161582
864691136911642353,4,3.89672644,0.22362424
864691136911642353,5,3.65991402,0.19709854
864691136911642353,6,3.57586454,0.20004332
864691136911642353,7,3.50416041,0.23127077
864691136020813048,0,2.7152627,0.25251553
864691136020813048,1,2.13700246,0.17898038
864691136020813048,2,2.28592458,0.21180311
864691136020813048,3,3.65014594,0.43721912
864691136020813048,4,1.6674472,0.15992032
864691136020813048,5,2.43615924,0.20242862
864691136020813048,6,2.9678918,0.26399265
864691136020813048,7,3.31708611,0.26689882
864691136033532347,0,8.79912532,0.56341326
864691136033532347,1,9.50261074,0.55036917
864691136033532347,2,9.65498198,0.56941326
864691136033532347,3,3.64868472,0.30925018
864691136033532347,4,3.41367857,0.33456297
864691136033532347,5,3.16490418,0.29125811
864691136033532347,6,4.81688362,0.38659786
864691136033532347,7,3.83823671,0.32174487
864691135590879755,0,14.12153701,1.01297437
864691135590879755,1,10.35400187,0.7203195
864691135590879755,2,5.81174812,0.45954735
864691135590879755,3,3.52735229,0.25878922
864691135590879755,4,4.02970196,0.39102852
864691135590879755,5,3.91891229,0.32068064
864691135590879755,6,4.745101,0.33394051
864691135590879755,7,8.94037039,0.8362969
864691135874488206,0,1.11916763,0.10010866
864691135874488206,1,1.18375068,0.1179901
864691135874488206,2,0.8716888,0.06833301
864691135874488206,3,0.88411622,0.07488527
864691135874488206,4,1.10001405,0.08884735
864691135874488206,5,0.79404614,0.06386549
864691135874488206,6,0.84933311,0.06510706
864691135874488206,7,0.66882321,0.05579256
864691135572155941,0,7.20129614,0.77479737
864691135572155941,1,4.53181776,0.40403337
864691135572155941,2,5.10573549,0.46683712
864691135572155941,3,5.53215353,0.58075099
864691135572155941,4,6.69426,0.60622041
864691135572155941,5,9.49377569,0.79691363
864691135572155941,6,5.75221777,0.57357347
864691135572155941,7,3.31088879,0.35021605
864691134948894716,0,8.48906231,0.40866012
864691134948894716,1,3.54256892,0.25249352
864691134948894716,2,1.85154386,0.13292137
864691134948894716,3,2.985928,0.21544744
864691134948894716,4,2.49470705,0.18728794
864691134948894716,5,6.4517712,0.37063042
864691134948894716,6,8.67870048,0.46358749
864691134948894716,7,11.59683521,0.5279242
864691135135748121,0,22.20849986,1.44472083
864691135135748121,1,13.66797499,0.9613197
864691135135748121,2,7.40799524,0.50448399
864691135135748121,3,8.73825322,0.75501082
864691135135748121,4,9.19575054,0.95244571
864691135135748121,5,15.04240617,1.27302172
864691135135748121,6,10.37002374,0.75934993
864691135135748121,7,33.89053126,2.17974134
864691135786125764,0,3.49596652,0.29716836
864691135786125764,1,3.89515759,0.31024096
864691135786125764,2,4.14692365,0.30424493
864691135786125764,3,2.07079098,0.18181084
864691135786125764,4,2.47508546,0.2748896
864691135786125764,5,2.06717844,0.1657379
864691135786125764,6,2.50561075,0.1821842
864691135786125764,7,2.03928064,0.16338378
864691135856892206,0,1.38007592,0.09570236
864691135856892206,1,1.85506135,0.10860807
864691135856892206,2,2.30811399,0.13232843
864691135856892206,3,1.69476869,0.1172795
864691135856892206,4,1.05297041,0.07354768
864691135856892206,5,1.42561872,0.10579907
864691135856892206,6,1.88144805,0.11775938
864691135856892206,7,1.16246391,0.0844846
864691135910606761,0,9.21762656,0.82519438
864691135910606761,1,8.14037381,0.74380877
864691135910606761,2,5.70488597,0.58337125
864691135910606761,3,2.97749318,0.31492232
864691135910606761,4,2.74634702,0.25005453
864691135910606761,5,6.08537696,0.60415106
864691135910606761,6,4.93646221,0.45723483
864691135910606761,7,7.92678381,0.86529758
864691135989336320,0,11.43463507,0.65140108
864691135989336320,1,8.46444629,0.44694676
864691135989336320,2,3.44735436,0.1680712
864691135989336320,3,4.08936011,0.22923504
864691135989336320,4,4.86575582,0.22797474
864691135989336320,5,3.88158889,0.24078697
864691135989336320,6,3.83909585,0.31671492
864691135989336320,7,6.92398857,0.38842851
864691135429578544,0,2.82389798,0.165729
864691135429578544,1,3.12113826,0.18617768
864691135429578544,2,2.46525958,0.17323872
864691135429578544,3,1.13367683,0.105253
864691135429578544,4,1.03683121,0.08584815
864691135429578544,5,2.00211476,0.15715747
864691135429578544,6,2.01860638,0.13435787
864691135429578544,7,1.96436813,0.15061318
864691137199115073,0,1.50164277,0.12720471
864691137199115073,1,1.1824733,0.10546858
864691137199115073,2,0.83860086,0.08174131
864691137199115073,3,0.88028625,0.10202643
864691137199115073,4,1.01512917,0.09235929
864691137199115073,5,1.39305239,0.11797397
864691137199115073,6,1.50500858,0.13779752
864691137199115073,7,1.48227159,0.13041083
864691135585422716,0,4.13679739,0.29233349
864691135585422716,1,3.17033257,0.22298101
864691135585422716,2,3.54396441,0.24239236
864691135585422716,3,3.84214525,0.25866462
864691135585422716,4,2.9629739,0.18707894
864691135585422716,5,3.54489102,0.25245838
864691135585422716,6,3.48316292,0.23687607
864691135585422716,7,4.90000674,0.3341711
864691135889390729,0,2.96738108,0.40946466
864691135889390729,1,4.55066389,0.64502513
864691135889390729,2,3.04832955,0.3698636
864691135889390729,3,2.50754288,0.48510772
864691135889390729,4,6.97283678,0.67377411
864691135889390729,5,5.160087,0.7212777
864691135889390729,6,2.31519555,0.29190827
864691135889390729,7,2.62370084,0.34979217
864691135946746148,0,3.80735009,0.24484598
864691135946746148,1,2.38799466,0.18516933
864691135946746148,2,2.55088818,0.19293881
864691135946746148,3,4.71191742,0.33994579
864691135946746148,4,4.00620823,0.29235204
864691135946746148,5,3.99388277,0.31044906
864691135946746148,6,4.41818714,0.28146969
864691135946746148,7,5.17709598,0.31886216
864691135995840682,0,55.61962453,2.65613078
864691135995840682,1,30.00810782,1.64441254
864691135995840682,2,12.81968538,1.16701685
864691135995840682,3,6.99226161,0.58093253
864691135995840682,4,6.45233459,0.47207257
864691135995840682,5,13.23702209,1.11252711
864691135995840682,6,23.62118652,1.73314526
864691135995840682,7,51.37021123,2.38525786
864691136361487586,0,2.16077691,0.16054257
864691136361487586,1,3.81964934,0.38705981
864691136361487586,2,2.08030075,0.18453765
864691136361487586,3,2.55156332,0.33700141
864691136361487586,4,1.45530667,0.12450361
864691136361487586,5,1.87117389,0.18682622
864691136361487586,6,2.24277894,0.19583326
864691136361487586,7,2.35659868,0.16644607
864691136092753588,0,1.91041476,0.14090244
864691136092753588,1,1.03488852,0.09833181
864691136092753588,2,1.38595456,0.10486755
864691136092753588,3,1.2252349,0.10658597
864691136092753588,4,0.94046031,0.08954057
864691136092753588,5,0.87634601,0.0765544
864691136092753588,6,0.78577263,0.07472568
864691136092753588,7,0.98799385,0.09938411
864691135970053989,0,2.28801393,0.15853409
864691135970053989,1,1.66527374,0.14569675
864691135970053989,2,1.75557689,0.14915219
864691135970053989,3,3.61875901,0.23507488
864691135970053989,4,6.00306722,0.33046398
864691135970053989,5,4.143722,0.24115265
864691135970053989,6,1.92498747,0.1492676
864691135970053989,7,2.07433448,0.14964523
864691135726473279,0,2.738784,0.27896379
864691135726473279,1,4.0550508,0.38109281
864691135726473279,2,7.84161651,0.61451791
864691135726473279,3,11.56262467,0.76239422
864691135726473279,4,12.44439318,0.81982332
864691135726473279,5,6.81925547,0.47770468
864691135726473279,6,4.15362317,0.36513831
864691135726473279,7,1.97289343,0.18653387
864691135366955257,0,4.30834316,0.2872692
864691135366955257,1,5.08697269,0.30143178
864691135366955257,2,5.05742036,0.24007116
864691135366955257,3,4.1430157,0.24153726
864691135366955257,4,4.32045432,0.24001311
864691135366955257,5,4.15106755,0.23065092
864691135366955257,6,4.54104843,0.2462908
864691135366955257,7,4.75753237,0.26145803
864691135584554616,0,5.91093195,0.56457371
864691135584554616,1,10.63529379,0.94304017
864691135584554616,2,12.44416816,1.28690128
864691135584554616,3,8.43136219,0.94389711
864691135584554616,4,4.00366842,0.34497518
864691135584554616,5,2.40236873,0.20520625
864691135584554616,6,3.06620029,0.31919963
864691135584554616,7,5.6199347,0.57626491
864691135889424265,0,1.17604107,0.10309095
864691135889424265,1,1.01101417,0.10257578
864691135889424265,2,0.73821554,0.07843237
864691135889424265,3,1.71538626,0.18178288
864691135889424265,4,1.5754311,0.14498184
864691135889424265,5,1.07655404,0.12631451
864691135889424265,6,0.7777411,0.07354824
864691135889424265,7,0.95081851,0.0926795
864691136724482813,0,9.66453165,0.96753756
864691136724482813,1,11.64649738,1.55154086
864691136724482813,2,5.61448057,0.66844335
864691136724482813,3,5.58511454,0.38255457
864691136724482813,4,9.45165752,0.79738686
864691136724482813,5,7.03089299,0.49946033
864691136724482813,6,6.58986791,1.03715797
864691136724482813,7,5.41388867,0.55537295
864691135464060061,0,38.93968938,2.53580267
864691135464060061,1,16.5614989,1.35784238
864691135464060061,2,8.59776385,0.84620161
864691135464060061,3,13.15479565,0.98546606
864691135464060061,4,16.82799584,1.56567149
864691135464060061,5,13.96489441,1.42338395
864691135464060061,6,8.55689515,1.07744015
864691135464060061,7,26.19127692,2.31911951
864691136041507414,0,1.91680614,0.16181765
864691136041507414,1,1.43012852,0.12506105
864691136041507414,2,1.86397759,0.15716387
864691136041507414,3,1.11874928,0.09349191
864691136041507414,4,1.59633828,0.12954371
864691136041507414,5,2.12147799,0.15054783
864691136041507414,6,1.46498384,0.15995819
864691136041507414,7,2.39729846,0.18141612
864691135408821961,0,3.14419878,0.19111817
864691135408821961,1,2.95777978,0.25289173
864691135408821961,2,1.27851363,0.11450154
864691135408821961,3,1.65081212,0.1281286
864691135408821961,4,0.97722781,0.07146724
864691135408821961,5,1.33697231,0.1145123
864691135408821961,6,1.86368188,0.13542514
864691135408821961,7,2.09852098,0.17591332
864691136966599118,0,3.97126045,0.28624269
864691136966599118,1,3.14061664,0.25134304
864691136966599118,2,0.85625957,0.11741978
864691136966599118,3,0.84739626,0.08660498
864691136966599118,4,0.87596896,0.08525759
864691136966599118,5,0.73007438,0.11008022
864691136966599118,6,1.60853054,0.15078197
864691136966599118,7,4.00871145,0.30062605
864691135454927210,0,2.56426422,0.30638149
864691135454927210,1,2.735281,0.38995086
864691135454927210,2,3.62227755,0.40425418
864691135454927210,3,4.77365214,0.78582741
864691135454927210,4,3.24540065,0.34513467
864691135454927210,5,4.66832043,0.6289095
864691135454927210,6,2.68650289,0.35470834
864691135454927210,7,4.5136576,0.61625446
864691135938227765,0,3.19679302,0.29362143
864691135938227765,1,1.30907997,0.13337996
864691135938227765,2,3.01394715,0.24177583
864691135938227765,3,1.30943251,0.10986527
864691135938227765,4,1.88886694,0.16286371
864691135938227765,5,2.31797111,0.24252823
864691135938227765,6,2.07284051,0.19428022
864691135938227765,7,3.56656403,0.284094
864691135570534534,0,1.54588505,0.12753336
864691135570534534,1,1.51587111,0.13770216
864691135570534534,2,1.89328982,0.19655599
864691135570534534,3,1.69764039,0.20324884
864691135570534534,4,1.97127019,0.1684792
864691135570534534,5,2.03333836,0.22597621
864691135570534534,6,1.68480546,0.15705834
864691135570534534,7,2.24035231,0.19651924
864691135916240742,0,1.99448735,0.17538745
864691135916240742,1,3.11216015,0.2829882
864691135916240742,2,4.29118221,0.46623667
864691135916240742,3,2.9905036,0.33966991
864691135916240742,4,3.96542845,0.47777427
864691135916240742,5,6.29862482,0.75150222
