pre_pt_root_id,post_pt_root_id,syn_volume
864691135349839831,864691137020596590,2640
864691135350334935,864691135279030689,2588
864691135350334935,864691135730135993,29456
864691135350334935,864691135867411478,16184
864691135350334935,864691136110743992,15536
864691135350334935,864691136196160844,15364
864691135356398031,864691135867411478,9548
864691135356398031,864691136110743992,4240
864691135356428751,864691135083332855,4068
864691135356428751,864691135119056861,4772
864691135356428751,864691135195282474,1648
864691135356428751,864691135257139887,17892
864691135356428751,864691135304509095,1512
864691135356428751,864691135307793478,6172
864691135356428751,864691135349326551,5476
864691135356428751,864691135356428751,46940
864691135356428751,864691135386704513,352
864691135356428751,864691135430270512,1300
864691135356428751,864691135446987922,18764
864691135356428751,864691135464019269,5992
864691135356428751,864691135468706700,5272
864691135356428751,864691135469684306,3028
864691135356428751,864691135492768863,9184
864691135356428751,864691135498488851,1312
864691135356428751,864691135498532371,832
864691135356428751,864691135511496656,3696
864691135356428751,864691135517320403,2128
864691135356428751,864691135561290209,576
864691135356428751,864691135565939991,2568
864691135356428751,864691135572092965,1816
864691135356428751,864691135572136229,10936
864691135356428751,864691135610287879,5728
864691135356428751,864691135688419296,3340
864691135356428751,864691135749449513,4508
864691135356428751,864691135782871091,6376
864691135356428751,864691135865646812,4528
864691135356428751,864691135866946838,2012
864691135356428751,864691135867499542,1132
864691135356428751,864691135890472073,31400
864691135356428751,864691135938453301,160
864691135356428751,864691135938727989,19764
864691135356428751,864691135941226150,2728
864691135356428751,864691135945389604,5636
864691135356428751,864691136009397422,2200
864691135356428751,864691136032511419,10864
864691135356428751,864691136039700734,7544
864691135356428751,864691136041056086,2976
864691135356428751,864691136088930871,256
864691135356428751,864691136106513625,692
864691135356428751,864691136109463736,2404
864691135356428751,864691136116970916,2044
864691135356428751,864691136124593958,3420
864691135356428751,864691136124758054,52284
864691135356428751,864691136144352820,19640
864691135356428751,864691136144547892,15432
864691135356428751,864691136195166796,5736
864691135356428751,864691136195455190,53048
864691135356428751,864691136209119932,16116
864691135356428751,864691136228870481,5268
864691135356428751,864691136275291405,6812
864691135356428751,864691136389080183,9260
864691135356428751,864691136391392127,1152
864691135356428751,864691136437300382,21100
864691135356428751,864691136522721169,14212
864691135356428751,864691136577522964,9976
864691135356428751,864691136617528283,14592
864691135356428751,864691136617591259,3768
864691135356428751,864691136619214477,8932
864691135356428751,864691136673469831,13684
864691135356428751,864691136725041917,10476
864691135356428751,864691136740782428,2392
864691135356428751,864691136923764708,2860
864691135356428751,864691137053668214,336
864691135356428751,864691137054436470,8020
864691135359413848,864691135867411478,6184
864691135359413848,864691136110743992,18180
864691135360301400,864691135356428751,12948
864691135360346200,864691135385224789,3128
864691135360346200,864691135476775592,4096
864691135360346200,864691135849033822,3796
864691135360346200,864691136195409622,2712
864691135360346200,864691136371152008,1364
864691135361314119,864691135430270512,4540
864691135361314119,864691135594774315,14268
864691135361314119,864691135849033822,25556
864691135361314119,864691135867411478,11196
864691135361314119,864691135919801008,4852
864691135361314119,864691135942611316,2620
864691135361314119,864691136110743992,6680
864691135361464135,864691135014479766,4800
864691135361464135,864691135430270512,37492
864691135361464135,864691135594774315,288
864691135361464135,864691135699562274,456
864691135361464135,864691135941226150,5616
864691135361464135,864691136110743992,3276
864691135361464135,864691136275291405,11860
864691135368295929,864691135349326551,396
864691135368295929,864691135572092965,2024
864691135368295929,864691136195455190,28676
864691135368295929,864691136228080209,7572
864691135368459001,864691135274380517,2736
864691135368459001,864691135441799752,7012
864691135368459001,864691135867411478,1664
864691135368459001,864691135941226150,6344
864691135368459001,864691135947457121,13608
864691135368813817,864691135356428751,2496
864691135368949241,864691135210917824,6088
864691135368949241,864691135867411478,4656
864691135368949241,864691135988557315,5144
864691135368949241,864691136228870481,10876
864691135374981320,864691134965428255,5572
864691135374981320,864691135468706700,20080
864691135375270088,864691135469684306,3212
864691135375270088,864691135867411478,648
864691135375270088,864691135890472073,4080
864691135375270088,864691135942611316,5888
864691135375270088,864691136196160844,8212
864691135375351369,864691136107746009,11516
864691135375441993,864691135356428751,308
864691135375484489,864691135468706700,6096
864691135375484489,864691135561071585,2748
864691135375484489,864691135684168690,3100
864691135375590217,864691135469684306,19788
864691135375590217,864691136144547892,16116
864691135375633481,864691134941669475,4224
864691135375633481,864691135014479766,12284
864691135375633481,864691135059266203,7600
864691135375633481,864691135059271323,8804
864691135375633481,864691135257498799,20676
864691135375633481,864691135273289489,8604
864691135375633481,864691135279030689,7012
864691135375633481,864691135293980172,792
864691135375633481,864691135323280796,4188
864691135375633481,864691135334857449,13252
864691135375633481,864691135342037957,1504
864691135375633481,864691135356428751,12476
864691135375633481,864691135430270512,5784
864691135375633481,864691135441386568,14248
864691135375633481,864691135441422152,472
864691135375633481,864691135441799752,10796
864691135375633481,864691135469684306,82980
864691135375633481,864691135476788648,12588
864691135375633481,864691135489569594,3456
864691135375633481,864691135492335847,5280
864691135375633481,864691135495579280,9816
864691135375633481,864691135498395667,24692
864691135375633481,864691135544417832,7860
864691135375633481,864691135545096488,17696
864691135375633481,864691135571360549,4936
864691135375633481,864691135572134949,1320
864691135375633481,864691135594774315,7964
864691135375633481,864691135683562482,5756
864691135375633481,864691135687268576,1496
864691135375633481,864691135725191083,14240
864691135375633481,864691135762818102,12152
864691135375633481,864691135771671115,4828
864691135375633481,864691135772466939,13080
864691135375633481,864691135782029136,6660
864691135375633481,864691135783823667,15908
864691135375633481,864691135800694114,13816
864691135375633481,864691135841835235,3184
864691135375633481,864691135859461480,8280
864691135375633481,864691135865591685,2556
864691135375633481,864691135867399045,9740
864691135375633481,864691135867411478,8068
864691135375633481,864691135867499542,5292
864691135375633481,864691135890241929,3848
864691135375633481,864691135918309040,5640
864691135375633481,864691135926596110,2816
864691135375633481,864691135938727989,47316
864691135375633481,864691135941226150,68208
864691135375633481,864691135942611316,6576
864691135375633481,864691135988436227,8264
864691135375633481,864691136107746009,57204
864691135375633481,864691136110700216,12684
864691135375633481,864691136110743992,23632
864691135375633481,864691136116802724,13588
864691135375633481,864691136124628262,17172
864691135375633481,864691136135862411,11080
864691135375633481,864691136144827444,8912
864691135375633481,864691136195409622,17700
864691135375633481,864691136196160844,45512
864691135375633481,864691136208987580,8068
864691135375633481,864691136228870481,24392
864691135375633481,864691136274974477,4904
864691135375633481,864691136275291405,740
864691135375633481,864691136296677147,11512
864691135375633481,864691136371152008,1104
864691135375633481,864691136388639607,7148
864691135375633481,864691136419227543,1412
864691135375633481,864691136437298590,2392
864691135375633481,864691136617528283,1092
864691135375633481,864691136741840476,4392
864691135375633481,864691136967557582,20428
864691135375633481,864691136990712213,19280
864691135375633481,864691137054885238,23432
864691135375633481,864691137055089014,2688
864691135384086490,864691135468706700,3516
864691135384086490,864691136144348724,2652
864691135384086490,864691136334710195,13988
864691135384285931,864691135693630143,7968
864691135384285931,864691135938288949,10000
864691135384285931,864691136617138139,4256
864691135384292843,864691135356428751,19704
864691135384292843,864691135783823667,33532
864691135384292843,864691135859461480,12712
864691135384292843,864691135941226150,9944
864691135384292843,864691136109767096,10788
864691135384292843,864691136137381245,15828
864691135384344043,864691135105556813,9436
864691135384344043,864691135941226150,2516
864691135386899029,864691135274380517,2180
864691135386899029,864691135446987922,1080
864691135386899029,864691135782029136,11972
864691135386899029,864691136275291405,21372
864691135386940245,864691135867411478,10908
864691135386963541,864691134885783546,3372
864691135386963541,864691135494970512,1232
864691135386963541,864691135561071585,14492
864691135386963541,864691136011790755,200
864691135386963541,864691136195455190,21608
864691135386963541,864691136911633137,892
864691135387988609,864691135356428751,3164
