pt_root_id,cell_type,tuning_type,layer,position_original,axon_proof,dendr_proof,pref_ori,osi
864691135969657189,exc,,L23,[249600 113936  25463],non,non,,
864691135969667173,exc,,L4,[168144 170416  26601],non,non,,
864691135969667429,exc,,L23,[157056 131568  15557],non,non,,
864691135969669221,exc,,L23,[270528 126320  19068],non,non,,
864691135969677157,exc,,L23,[216112 122000  26320],non,non,,
864691135969687653,exc,,L23,[193504 112112  15128],non,non,,
864691135969690725,exc,,L23,[153712 147040  25976],non,non,,
864691135969695589,exc,,L23,[240288 128112  19024],non,non,,
864691135969705829,exc,,L23,[265872 130368  21060],non,non,,
864691135969720421,exc,,L23,[189664 152112  16283],non,non,,
864691135969721189,exc,,L23,[186192 137696  15851],non,non,,
864691135969723749,exc,,L23,[141504 134656  15606],non,non,,
864691135969736293,exc,,L4,[153856 165344  18912],non,non,,
864691135969748325,exc,,L23,[211872 127296  19504],non,non,,
864691135969765733,exc,,L23,[139792 112272  22444],non,non,,
864691135969767269,exc,,L23,[191808 110320  16108],non,non,,
864691135969768805,exc,,L23,[181392 114720  20092],non,non,,
864691135969773157,exc,,L23,[256448 113520  16299],non,non,,
864691135969774181,exc,,L4,[ 80080 177104  20244],non,non,,
864691135969793637,exc,,L23,[175648 123856  16628],non,non,,
864691135969795429,exc,,L23,[ 79024 122176  19743],non,non,,
864691135969803109,exc,,L4,[121984 176352  19261],non,non,,
864691135969815909,exc,,L4,[154656 170064  25927],non,non,,
864691135969824613,exc,,L23,[125888 153728  22427],non,non,,
864691135969833573,exc,,L23,[236432 149248  19263],non,non,,
864691135969840229,exc,,L4,[122848 175264  21709],non,non,,
864691135969844581,exc,,L23,[202192 146720  23290],non,non,,
864691135969845861,exc,,L23,[225232 107056  27148],non,non,,
864691135969850725,exc,,L4,[120064 165584  15978],non,non,,
864691135969855589,exc,,L23,[203792 129088  17047],non,non,,
864691135969863525,exc,,L23,[201680 138816  16091],non,non,,
864691135969875301,exc,,L23,[202768 124848  18133],non,non,,
864691135969887589,exc,,L23,[255360 138432  24939],non,non,,
864691135969894757,exc,,L23,[169440 132176  15423],non,non,,
864691135969908325,exc,,L23,[252896 110464  18343],non,non,,
864691135969911653,exc,,L4,[100480 174848  17233],non,non,,
864691135969915749,exc,,L23,[102016 145008  17953],non,non,,
864691135969918309,exc,,L4,[272800 165968  15238],non,non,,
864691135969921893,exc,,L4,[ 92912 164336  20237],non,non,,
864691135969949285,exc,,L23,[182848 143920  20593],clean,clean,,
864691135969998181,exc,,L23,[143056 149888  21988],non,non,,
864691135970019173,exc,,L23,[242272 140336  24750],non,non,,
864691135974436975,exc,,L4,[165888 172048  16846],non,non,,
864691135974442095,exc,,L23,[250096 102816  21509],non,non,,
864691135974461551,exc,,L23,[107216 125888  15825],non,non,,
864691135974661231,inh,,L23,[190592 117440  23093],non,non,,
864691135974892143,inh,,L23,[168032 146208  16139],non,non,,
864691135974900847,exc,,L23,[106176 138640  20844],non,non,,
864691135974956655,exc,,L4,[217920 151920  21035],non,non,,
864691135974958191,exc,,L23,[251712 146688  20885],non,non,,
864691135974962031,exc,,L4,[243360 156448  20633],non,non,,
864691135974987631,exc,,L23,[233872 146752  18770],non,non,,
864691135974987887,exc,,L23,[209984 140288  22262],non,non,,
864691135975190383,exc,,L4,[133280 161168  20819],non,non,,
864691135975210351,exc,,L4,[104176 166688  20041],non,non,,
864691135975216751,exc,,L23,[132112 125152  16992],non,non,,
864691135975233135,exc,,L23,[176432 151184  18930],non,non,,
864691135975241327,exc,,L4,[196800 163104  20435],non,non,,
864691135975243631,exc,,L23,[230512 122640  16753],non,non,,
864691135975256175,exc,,L4,[229008 167504  18457],non,non,,
864691135975267695,exc,,L23,[267936 133552  15810],non,non,,
864691135975268463,exc,,L23,[144560 148720  26262],non,non,,
864691135975284079,exc,,L4,[234048 169200  26579],non,non,,
864691135975291247,exc,,L4,[166896 159792  15529],non,non,,
864691135975309423,exc,,L4,[108320 175120  21873],non,non,,
864691135975314799,exc,,L23,[177792 113072  26446],non,non,,
864691135975320943,exc,,L23,[215872 147696  15614],non,non,,
864691135975345007,exc,,L23,[157264 155312  20470],non,non,,
864691135975360879,exc,,L23,[174432 128208  25909],non,non,,
864691135975364207,exc,,L23,[121872 143360  15851],non,non,,
864691135975369583,exc,,L23,[164592 152368  20313],non,non,,
864691135975377263,exc,,L23,[198144 146896  24576],non,non,,
864691135975377775,exc,,L23,[237008 122320  18521],non,non,,
864691135975382639,exc,,L23,[267712 127360  15427],non,non,,
864691135975394159,exc,,L4,[226368 166288  19515],non,non,,
864691135975403631,exc,,L23,[181264 132624  15388],non,non,,
864691135975412591,exc,,L23,[154128 126016  17599],non,non,,
864691135975434607,exc,,L23,[129792 142496  24856],non,non,,
864691135975444847,exc,,L23,[192032 112256  27407],non,non,,
864691135975446639,exc,,L4,[241840 158416  18344],non,non,,
864691135975453807,exc,,L4,[267936 161040  19269],non,non,,
864691135975456111,exc,,L23,[176160 134608  16648],non,non,,
864691135975457903,exc,,L23,[163664 116256  15743],non,non,,
864691135975458159,exc,,L23,[225984 119456  24773],non,non,,
864691135975475779,exc,,L4,[ 84048 167744  19465],non,non,,
864691135975478127,exc,,L23,[254224 117216  20874],non,non,,
864691135975480175,exc,,L4,[152608 170816  26376],non,non,,
864691135975483759,exc,,L4,[164528 156736  26324],non,non,,
864691135975484015,exc,,L4,[176336 172160  19396],non,non,,
864691135975484783,exc,,L23,[155088 154128  25366],non,non,,
864691135975491695,exc,,L23,[207744 136208  19265],non,non,,
864691135975495791,exc,,L23,[140912 117152  19869],non,non,,
864691135975498607,exc,,L4,[148528 176096  18010],non,non,,
864691135975499375,inh,,L23,[247600 131248  21048],non,non,,
864691135975500399,exc,,L23,[148496 112800  16030],non,non,,
864691135975502703,exc,,L23,[124976 128144  17544],non,non,,
864691135975504751,exc,,L4,[242816 168608  24671],non,non,,
864691135975505519,exc,,L4,[131072 180176  18752],non,non,,
864691135975513199,exc,,L4,[153408 165024  24344],non,non,,
864691135975516015,exc,,L23,[124928 155040  18077],non,non,,
864691135975554415,exc,,L23,[206848 110544  22845],non,non,,
864691135975566703,exc,,L23,[168160 113296  21138],clean,clean,,
864691135975576431,exc,,L23,[ 81904 133744  21268],non,non,,
864691135975606383,exc,,L23,[154176 139072  19807],non,non,,
864691135975609455,exc,,L23,[129776 148256  23966],non,non,,
864691135975629891,exc,,L23,[174160 120848  17024],non,non,,
864691135975694959,exc,,L23,[152144 149936  19520],non,non,,
864691135975705199,inh,,L23,[184032 125632  22246],extended,extended,,
864691135976025667,inh,,L23,[ 67200 146528  21066],non,non,,
864691135976174403,exc,,L23,[141776 119888  22819],non,non,,
864691135976202563,exc,,L23,[175648 144864  20903],clean,extended,,
864691135976210755,exc,,L23,[240064 124784  23582],non,non,,
864691135976319555,exc,,L4,[235136 166416  17933],non,non,,
864691135976325699,exc,,L4,[184720 159760  26794],non,non,,
864691135976326979,exc,,L23,[144848 157472  17793],non,non,,
864691135976328003,exc,,L23,[181008 140032  15324],non,non,,
864691135976348483,exc,,L23,[107632 118768  23538],non,non,,
864691135976359747,exc,,L23,[116256 118224  25360],non,non,,
864691135976367683,exc,,L23,[107184 158224  20360],non,non,,
864691135976375875,exc,,L23,[175776 126048  19930],non,non,,
864691135976389187,exc,,L23,[178512 147424  18010],non,non,,
864691135976391235,exc,,L23,[194688 130640  26509],non,non,,
864691135976410435,exc,,L23,[101776 121264  18705],non,non,,
864691135976412227,exc,,L23,[ 99808 118576  18339],non,non,,
864691135976414787,exc,,L4,[253328 160544  15333],non,non,,
864691135976415555,exc,,L4,[168528 170960  27240],non,non,,
864691135976415811,exc,,L23,[146448 113600  23686],non,non,,
864691135976421955,exc,,L23,[165904 143552  20701],non,non,,
864691135976450627,exc,,L23,[264512 142784  21861],non,non,,
864691135976455491,inh,,L23,[226400 107184  26031],non,non,,
864691135976473667,exc,,L4,[129168 163168  24974],non,non,,
864691135976476483,exc,,L23,[116288 158832  16084],non,non,,
864691135976528451,exc,,L23,[211856 110272  22853],non,non,,
864691135976530243,exc,,L4,[251776 151712  24379],non,non,,
864691135976534851,exc,,L4,[137984 169776  23945],non,non,,
864691135976535107,exc,,L23,[259168 123904  19889],non,non,,
864691135976552515,exc,,L23,[208384 136640  25830],non,non,,
864691135976564803,exc,,L4,[194304 163840  16729],non,non,,
864691135976568131,exc,,L23,[ 99744 150048  17594],non,non,,
864691135976572227,exc,,L23,[212112 114816  20963],non,non,,
864691135976576835,exc,,L23,[206832 112688  24386],non,non,,
864691135976602179,exc,,L23,[180288 114048  17969],non,non,,
864691135976613187,exc,,L23,[211984 141792  21676],non,non,,
864691135976619331,exc,,L23,[145968 140832  26322],non,non,,
864691135976619587,exc,,L23,[210544 145296  22387],non,non,,
864691135976621635,exc,,L4,[130592 176688  18406],non,non,,
864691135976621891,exc,,L4,[202960 161552  22102],non,non,,
864691135976624451,exc,,L4,[214016 165296  23811],non,non,,
864691135976624707,inh,,L23,[185376 145168  18419],non,non,,
864691135976626499,exc,,L23,[202592 146496  25293],non,non,,
864691135976635971,exc,,L4,[137632 175248  16780],non,non,,
864691135976638787,exc,,L23,[210992 117216  19075],non,non,,
864691135976686659,exc,,L23,[162000 118480  21471],non,non,,
864691135976698947,exc,,L23,[187120 145408  23361],non,non,,
864691135976711747,exc,,L23,[186912 125280  20919],clean,clean,,
864691135976716099,exc,,L23,[144016 116384  19200],non,non,,
864691135976718147,exc,,L4,[138352 179648  25862],non,non,,
864691135976771395,exc,,L4,[127664 171824  23133],non,non,,
864691135976787523,exc,,L23,[175024 150576  23130],non,non,,
864691135976823363,exc,,L23,[217616 138880  24939],non,non,,
864691135976833859,exc,,L23,[205232 121856  20424],non,non,,
864691135976860995,exc,,L23,[185344 135328  18824],non,non,,
864691135976913987,exc,,L23,[213984 130432  25051],non,non,,
864691135976949059,exc,,L4,[216880 153328  25946],non,non,,
864691135981505160,inh,,L23,[252816 147312  17144],non,non,,
864691135986875907,exc,,L4,[103280 174016  17962],non,non,,
864691135986893059,exc,,L23,[240176 131056  21128],non,non,,
864691135986896643,exc,,L23,[239072 113664  17971],non,non,,
864691135986915075,inh,,L23,[139472 144112  15387],non,non,,
864691135987093251,exc,,L4,[168368 168592  17237],non,non,,
864691135987138563,exc,,L23,[202880 112640  15369],non,non,,
864691135987423624,exc,,L4,[215520 168592  15216],non,non,,
864691135987531011,exc,,L4,[157120 161232  16318],non,non,,
864691135987722499,exc,,L4,[ 76528 172016  20263],non,non,,
864691135987751171,exc,,L23,[239920 123696  21548],non,non,,
864691135987755779,exc,,L23,[263792 113760  16368],non,non,,
864691135987764739,exc,,L23,[157680 154704  15288],non,non,,
864691135987768456,exc,,L4,[244800 157408  17358],non,non,,
864691135987794179,exc,,L23,[239152 117200  20560],non,non,,
864691135987809539,inh,,L23,[159568 127072  18173],non,non,,
864691135987814147,exc,,L23,[262368 137360  22734],non,non,,
864691135987826691,exc,,L4,[128816 163472  17323],non,non,,
864691135987832579,exc,,L23,[119888 145536  20179],non,non,,
864691135987843331,exc,,L4,[156192 160848  17322],non,non,,
864691135987849731,exc,,L23,[164160 134512  16252],non,non,,
864691135987856643,exc,,L23,[107712 141280  19759],non,non,,
864691135987868163,exc,,L4,[204480 168144  24045],non,non,,
864691135987888643,exc,,L23,[268736 131520  21331],non,non,,
864691135987893251,exc,,L4,[130208 178576  24457],non,non,,
864691135987893507,inh,,L23,[237968 133408  21200],non,non,,
864691135987905539,exc,,L23,[166608 113744  15703],non,non,,
864691135987910147,exc,,L23,[237744 143680  22129],non,non,,
864691135987915523,exc,,L23,[210016 148608  15878],non,non,,
864691135987919619,exc,,L23,[204096 141520  19081],non,non,,
864691135987922435,exc,,L23,[203120 108992  16838],non,non,,
864691135987925763,exc,,L23,[100608 141840  17427],non,non,,
864691135987939075,exc,,L23,[190864 134992  15291],non,non,,
864691135987947011,exc,,L23,[204976 128192  19438],non,non,,
864691135987967491,exc,,L23,[130784 126640  23532],non,non,,
864691135987971075,exc,,L4,[123360 170976  26199],non,non,,
864691135987974147,exc,,L4,[177936 171248  25523],non,non,,
864691135987980035,exc,,L4,[106272 182112  22772],non,non,,
864691135987983619,exc,,L4,[182048 156496  22974],non,non,,
864691135987984387,exc,,L23,[122320 146880  16078],non,non,,
864691135987987203,exc,,L23,[105168 122592  21242],non,non,,
864691135988006403,exc,,L23,[222944 135712  17987],non,non,,
864691135988007683,exc,,L23,[230384 107920  26404],non,non,,
864691135988013315,exc,,L23,[212000 142992  26044],non,non,,
864691135988018179,exc,,L23,[131696 156992  22034],non,non,,
864691135988018691,exc,,L23,[224112 133152  21301],non,non,,
864691135988021251,exc,,L23,[150208 145696  24169],non,non,,
864691135988021507,exc,,L23,[196688 137264  21924],non,non,,
864691135988026627,exc,,L23,[140976 154320  16220],non,non,,
864691135988029699,exc,,L23,[161824 118752  18010],non,non,,
864691135988031491,exc,,L23,[237728 147456  25725],non,non,,
864691135988033539,exc,,L23,[236816 123440  22993],non,non,,
864691135988037379,exc,,L23,[205920 135040  15931],non,non,,
864691135988112387,exc,,L4,[205072 155824  20428],non,non,,
864691135988127747,exc,,L23,[166368 147936  19314],non,non,,
864691135988129027,exc,,L23,[218272 110800  21198],non,non,,
864691135988130819,exc,,L23,[187600 118592  22868],non,non,,
864691135988149507,exc,,L23,[200064 132384  23750],non,non,,
864691135988156675,exc,,L4,[197792 172960  21952],non,non,,
864691135988215043,exc,,L4,[179056 160704  22098],clean,clean,,
864691135988217347,exc,,L23,[231312 113264  17305],non,non,,
864691135988291584,exc,,L4,[ 76816 170672  20707],non,non,,
864691135988496896,exc,,L23,[199136 117664  15856],non,non,,
864691135988865792,exc,,L23,[257856 147248  21171],non,non,,
864691135988931328,exc,,L23,[242016 149088  16688],non,non,,
864691135989057280,exc,,L23,[159216 126032  25740],non,non,,
864691135989059072,exc,,L4,[150880 170288  20332],non,non,,
864691135989068800,exc,,L23,[199584 120976  26709],non,non,,
864691135989072128,exc,,L4,[144416 173568  21170],non,non,,
864691135989080064,exc,,L23,[272992 101728  18046],non,non,,
864691135989097728,exc,,L4,[223216 168576  17808],non,non,,
864691135989103360,exc,,L23,[178592 117760  24610],non,non,,
864691135989121792,exc,,L23,[195760 115312  15555],non,non,,
864691135989124352,exc,,L23,[184432 145184  16045],non,non,,
864691135989130752,exc,,L23,[131408 131024  16361],non,non,,
864691135989131520,exc,,L23,[258720 131904  24113],non,non,,
864691135989131776,exc,,L23,[113664 118576  20198],non,non,,
864691135989147648,exc,,L23,[120592 118352  19692],non,non,,
864691135989155584,inh,,L23,[242768 140592  16730],non,non,,
864691135989169152,exc,,L4,[136112 164288  16347],non,non,,
864691135989190656,exc,,L23,[122160 130576  19589],non,non,,
864691135989204480,exc,,L4,[183856 169184  17012],non,non,,
864691135989216000,exc,,L23,[252736 139088  25102],non,non,,
864691135989226240,exc,,L23,[190400 131664  16225],non,non,,
864691135989230592,exc,,L23,[135936 131568  15806],non,non,,
864691135989239296,exc,,L4,[151728 162240  21695],non,non,,
864691135989245440,exc,,L4,[131552 178304  20326],non,non,,
864691135989251072,exc,,L23,[100128 147824  15696],non,non,,
864691135989276160,exc,,L23,[209952 151296  22012],non,non,,
864691135989295104,exc,,L4,[118384 180672  16699],non,non,,
864691135989295872,inh,,L23,[149760 154576  18594],non,non,,
864691135989296384,exc,,L23,[157872 121584  22910],non,non,,
864691135989297152,exc,,L4,[120320 170592  19549],non,non,,
864691135989304320,exc,,L23,[131216 121952  19110],non,non,,
864691135989313024,exc,,L23,[115504 146880  21887],non,non,,
864691135989315072,exc,,L4,[236880 161568  24914],non,non,,
864691135989317632,exc,,L23,[ 95088 135504  19229],non,non,,
864691135989317888,exc,,L23,[144528 114224  17086],non,non,,
864691135989319680,exc,,L4,[215328 156944  20018],non,non,,
864691135989328896,exc,,L23,[ 94432 117744  17155],non,non,,
864691135989332224,exc,,L23,[146752 140544  24011],non,non,,
864691135989332480,exc,,L4,[251392 168464  24532],non,non,,
864691135989332736,exc,,L23,[218064 110032  26953],non,non,,
864691135989333248,exc,,L23,[234496 143712  16797],non,non,,
864691135989334272,exc,,L23,[207088 148544  15415],non,non,,
864691135989336320,exc,,L23,[195008 118864  26585],non,non,,
864691135989339648,exc,,L4,[266176 149504  20659],non,non,,
864691135989340416,exc,,L23,[178544 137648  23376],non,non,,
864691135989341952,exc,,L4,[139728 163248  22926],non,non,,
864691135989343744,exc,,L23,[158976 149424  24574],non,non,,
864691135989344000,exc,,L23,[209408 147072  18389],non,non,,
864691135989360128,exc,,L23,[270560 108256  20846],non,non,,
864691135989489920,exc,,L23,[194656 131600  18336],non,non,,
864691135989514752,exc,,L23,[189008 114272  18994],non,non,,
